# compressed CMB 3x3 data vector
# params: omega_b omega_m 1/theta_drag
# data
2.2342450770949790e-02 1.4311885252401710e-01 9.4265707524330452e+01
# cov
2.3056071550667019e-08 -1.0189515546507861e-07 3.5118124920215409e-06
-1.0189515546507861e-07 1.6858173316316245e-06 -8.2286693371498280e-06
3.5118124920215409e-06 -8.2286693371498280e-06 1.2631864822302214e-03
