# compressed CMB 3x3 data vector
# params: omega_b omega_m 1/theta_s
# data
2.2342450770949790e-02 1.4311885252401710e-01 9.5984068068060537e+01
# cov
2.3056071550667019e-08 -1.0189515546507861e-07 -1.0406805165099478e-06
-1.0189515546507861e-07 1.6858173316316245e-06 9.6103226614707581e-06
-1.0406805165099478e-06 9.6103226614707581e-06 7.7754020958491037e-04
