# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 6000, i.e. number of multipoles equal to 5999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
   79       2.063221221699e+03       4.487062252480e-01       2.027649175305e-03      -9.977793712668e+00       1.165157901325e-07       4.915061531657e-04      -1.840286703537e-06 
   80       2.089307205793e+03       4.633581426936e-01       2.079506464286e-03      -1.051804374834e+01       1.158375913528e-07       4.849446882552e-04      -1.835574718996e-06 
   81       2.115635647595e+03       4.781387820643e-01       2.132031215954e-03      -1.106775358369e+01       1.151666024838e-07       4.785558027262e-04      -1.832916527017e-06 
   82       2.142202120261e+03       4.930347302922e-01       2.185223890183e-03      -1.162647090850e+01       1.145002675157e-07       4.723307711727e-04      -1.832583551347e-06 
   83       2.168999265756e+03       5.080319324703e-01       2.239084946608e-03      -1.219371709493e+01       1.138323074072e-07       4.662503513239e-04      -1.834846298897e-06 
   84       2.196019812637e+03       5.231163132786e-01       2.293614968259e-03      -1.276901892887e+01       1.131557358954e-07       4.602934351426e-04      -1.839881781369e-06 
   85       2.223266504527e+03       5.382757807718e-01       2.348815055976e-03      -1.335201062122e+01       1.124742516304e-07       4.544675761025e-04      -1.847471792904e-06 
   86       2.250743573865e+03       5.534985386246e-01       2.404686499712e-03      -1.394234813933e+01       1.117936393807e-07       4.487843221521e-04      -1.857227822397e-06 
   87       2.278453650530e+03       5.687724855289e-01       2.461230662792e-03      -1.453967880981e+01       1.111183412273e-07       4.432497951632e-04      -1.868670114384e-06 
   88       2.306397677767e+03       5.840852161479e-01       2.518448984006e-03      -1.514364150474e+01       1.104512151110e-07       4.378641667183e-04      -1.881221502199e-06 
   89       2.334574828113e+03       5.994240220703e-01       2.576342979702e-03      -1.575386682793e+01       1.097932785240e-07       4.326211189079e-04      -1.894201088366e-06 
   90       2.362982419325e+03       6.147758927643e-01       2.634914245880e-03      -1.636997730114e+01       1.091434369927e-07       4.275072901361e-04      -1.906817772206e-06 
   91       2.391615830302e+03       6.301275165318e-01       2.694164460283e-03      -1.699158755032e+01       1.084981970076e-07       4.225017059364e-04      -1.918163624660e-06 
   92       2.420468417014e+03       6.454652814626e-01       2.754095384494e-03      -1.761830449188e+01       1.078513630485e-07       4.175751947958e-04      -1.927207110336e-06 
   93       2.449533736899e+03       6.607754249759e-01       2.814709235849e-03      -1.824972071481e+01       1.071965911500e-07       4.126999979047e-04      -1.933034407748e-06 
   94       2.478812787371e+03       6.760445060987e-01       2.876009862626e-03      -1.888539308407e+01       1.065366705615e-07       4.078824304174e-04      -1.935651486689e-06 
   95       2.508307705606e+03       6.912590063125e-01       2.938001750303e-03      -1.952486124857e+01       1.058764098231e-07       4.031364519466e-04      -1.935349482650e-06 
   96       2.538019505384e+03       7.064051902490e-01       3.000689674547e-03      -2.016765425005e+01       1.052198787866e-07       3.984738841392e-04      -1.932475091344e-06 
   97       2.567948024711e+03       7.214691086838e-01       3.064078708393e-03      -2.081329061591e+01       1.045702781444e-07       3.939041899470e-04      -1.927433687465e-06 
   98       2.598091873423e+03       7.364366015302e-01       3.128174229407e-03      -2.146127845213e+01       1.039298015465e-07       3.894342469000e-04      -1.920692509334e-06 
   99       2.628448380810e+03       7.512933008327e-01       3.192981926861e-03      -2.211111553602e+01       1.032994901485e-07       3.850681143812e-04      -1.912783909443e-06 
  100       2.659013543220e+03       7.660246337613e-01       3.258507808898e-03      -2.276228940912e+01       1.026790794312e-07       3.808067949038e-04      -1.904308670905e-06 
  101       2.689781971682e+03       7.806158256049e-01       3.324758209706e-03      -2.341427747000e+01       1.020668381325e-07       3.766479893903e-04      -1.895939389799e-06 
  102       2.720746839513e+03       7.950519027650e-01       3.391739796683e-03      -2.406654706715e+01       1.014593991331e-07       3.725858464539e-04      -1.888423923411e-06 
  103       2.751899829936e+03       8.093176957499e-01       3.459459577612e-03      -2.471855559176e+01       1.008515821373e-07       3.686107056818e-04      -1.882588904380e-06 
  104       2.783232877471e+03       8.233982398015e-01       3.527924335293e-03      -2.536975921607e+01       1.002383133429e-07       3.647129432793e-04      -1.879160134810e-06 
  105       2.814743772855e+03       8.372800319638e-01       3.597138829038e-03      -2.601964025269e+01       9.962140132543e-08       3.608959810597e-04      -1.878174198155e-06 
  106       2.846431221127e+03       8.509499501981e-01       3.667107362459e-03      -2.666768368141e+01       9.900422631118e-08       3.571654152863e-04      -1.879454651750e-06 
  107       2.878293083179e+03       8.643948781876e-01       3.737834335179e-03      -2.731336901931e+01       9.838972389107e-08       3.535249970453e-04      -1.882782517649e-06 
  108       2.910326343086e+03       8.776017127014e-01       3.809324243702e-03      -2.795617050867e+01       9.778031391785e-08       3.499764861660e-04      -1.887893855940e-06 
  109       2.942527075431e+03       8.905573709575e-01       3.881581682299e-03      -2.859555730472e+01       9.717782577479e-08       3.465195017351e-04      -1.894477288362e-06 
  110       2.974890412627e+03       9.032487979860e-01       3.954611343881e-03      -2.923099366360e+01       9.658341994555e-08       3.431513692053e-04      -1.902171472249e-06 
  111       3.007410512246e+03       9.156629739932e-01       4.028418020878e-03      -2.986193913011e+01       9.599750581538e-08       3.398669640982e-04      -1.910562524786e-06 
  112       3.040080524346e+03       9.277869217242e-01       4.103006606120e-03      -3.048784872559e+01       9.541965563381e-08       3.366585523013e-04      -1.919181397581e-06 
  113       3.072892558793e+03       9.396077138266e-01       4.178382093711e-03      -3.110817313579e+01       9.484851456885e-08       3.335156269598e-04      -1.927501201556e-06 
  114       3.105837652589e+03       9.511124802139e-01       4.254549579911e-03      -3.172235889867e+01       9.428170678281e-08       3.304247419616e-04      -1.934934482156e-06 
  115       3.138905737199e+03       9.622884154290e-01       4.331514264011e-03      -3.232984859228e+01       9.371573745984e-08       3.273693420180e-04      -1.940830444867e-06 
  116       3.172087070744e+03       9.731231300413e-01       4.409281443866e-03      -3.293008635511e+01       9.314727699943e-08       3.243344051614e-04      -1.944613268950e-06 
  117       3.205376801988e+03       9.836057375659e-01       4.487856499990e-03      -3.352253480700e+01       9.257759931015e-08       3.213217141461e-04      -1.946231973703e-06 
  118       3.238770902472e+03       9.937259141357e-01       4.567244911167e-03      -3.410666054786e+01       9.200902109599e-08       3.183370379708e-04      -1.945787101706e-06 
  119       3.272264731788e+03       1.003473576584e+00       4.647452260445e-03      -3.468192924157e+01       9.144356957361e-08       3.153855062426e-04      -1.943397560704e-06 
  120       3.305853017856e+03       1.012838892850e+00       4.728484235971e-03      -3.524780585107e+01       9.088294188152e-08       3.124715543563e-04      -1.939201472991e-06 
  121       3.339529837203e+03       1.021812292383e+00       4.810346631818e-03      -3.580375487331e+01       9.032846263872e-08       3.095988674603e-04      -1.933357039400e-06 
  122       3.373288595238e+03       1.030384476549e+00       4.893045348819e-03      -3.634924057424e+01       8.978103962096e-08       3.067703232109e-04      -1.926043417860e-06 
  123       3.407122006534e+03       1.038546429034e+00       4.976586395396e-03      -3.688372722381e+01       8.924111752238e-08       3.039879333126e-04      -1.917461616557e-06 
  124       3.441022075103e+03       1.046289426253e+00       5.060975888389e-03      -3.740667933097e+01       8.870862977082e-08       3.012527838467e-04      -1.907835401669e-06 
  125       3.474980074672e+03       1.053605047750e+00       5.146220053892e-03      -3.791756187867e+01       8.818294836467e-08       2.985649743867e-04      -1.897412219697e-06 
  126       3.508986528967e+03       1.060485186607e+00       5.232325228080e-03      -3.841584055883e+01       8.766283169931e-08       2.959235559010e-04      -1.886464134376e-06 
  127       3.543031191982e+03       1.066922059849e+00       5.319297858039e-03      -3.890098200736e+01       8.714637035112e-08       2.933264674427e-04      -1.875288778180e-06 
  128       3.577103028266e+03       1.072908218847e+00       5.407144502602e-03      -3.937245403915e+01       8.663093078726e-08       2.907704716268e-04      -1.864210318409e-06 
  129       3.611191327271e+03       1.078436857435e+00       5.495871712840e-03      -3.982973169792e+01       8.611408189141e-08       2.882524510510e-04      -1.853513830695e-06 
  130       3.645289226519e+03       1.083502752367e+00       5.585485656976e-03      -4.027231565717e+01       8.559673541204e-08       2.857736822190e-04      -1.843234032836e-06 
  131       3.679390539463e+03       1.088101446172e+00       5.675992455702e-03      -4.069971629134e+01       8.508057869176e-08       2.833361393789e-04      -1.833333697834e-06 
  132       3.713488644559e+03       1.092228971105e+00       5.767398298799e-03      -4.111144831576e+01       8.456712789168e-08       2.809411548302e-04      -1.823766794889e-06 
  133       3.747576473660e+03       1.095881861685e+00       5.859709445104e-03      -4.150703106322e+01       8.405770578496e-08       2.785893784812e-04      -1.814478054389e-06 
  134       3.781646500412e+03       1.099057167226e+00       5.952932222478e-03      -4.188598876063e+01       8.355341863316e-08       2.762807366468e-04      -1.805402525414e-06 
  135       3.815690728642e+03       1.101752464375e+00       6.047073027782e-03      -4.224785080557e+01       8.305513213102e-08       2.740143900839e-04      -1.796465125742e-06 
  136       3.849700680752e+03       1.103965869650e+00       6.142138326839e-03      -4.259215204293e+01       8.256344640544e-08       2.717886912666e-04      -1.787580184359e-06 
  137       3.883667386116e+03       1.105696051969e+00       6.238134654409e-03      -4.291843304149e+01       8.207867005415e-08       2.696011408999e-04      -1.778650976471e-06 
  138       3.917581369467e+03       1.106942245194e+00       6.335068614158e-03      -4.322624037054e+01       8.160079321001e-08       2.674483436722e-04      -1.769569251025e-06 
  139       3.951432639292e+03       1.107704260660e+00       6.432946878626e-03      -4.351512687647e+01       8.112945961630e-08       2.653259632466e-04      -1.760214750732e-06 
  140       3.985210676227e+03       1.107982499710e+00       6.531776189200e-03      -4.378465195938e+01       8.066393769896e-08       2.632286764917e-04      -1.750454724589e-06 
  141       4.018904421449e+03       1.107777966238e+00       6.631563356080e-03      -4.403438184969e+01       8.020309062124e-08       2.611501269499e-04      -1.740143432915e-06 
  142       4.052502265064e+03       1.107092279217e+00       6.732315258251e-03      -4.426388988471e+01       7.974534530656e-08       2.590828775466e-04      -1.729121644883e-06 
  143       4.085992034507e+03       1.105927685238e+00       6.834038843452e-03      -4.447275678530e+01       7.928866041514e-08       2.570183625362e-04      -1.717216128560e-06 
  144       4.119361971079e+03       1.104287158145e+00       6.936740572510e-03      -4.466057468325e+01       7.883119784988e-08       2.549491697828e-04      -1.704278893055e-06 
  145       4.152603792581e+03       1.102174682558e+00       7.040424690655e-03      -4.482695906711e+01       7.837356002944e-08       2.528763743307e-04      -1.690312591928e-06 
  146       4.185709911954e+03       1.099595022261e+00       7.145094784927e-03      -4.497153854536e+01       7.791692786672e-08       2.508031952531e-04      -1.675362659275e-06 
  147       4.218672470373e+03       1.096553648535e+00       7.250754321319e-03      -4.509395149688e+01       7.746238300841e-08       2.487327496679e-04      -1.659479333379e-06 
  148       4.251483331313e+03       1.093056753187e+00       7.357406641547e-03      -4.519384636907e+01       7.701089602408e-08       2.466680421835e-04      -1.642717813756e-06 
  149       4.284134074623e+03       1.089111261593e+00       7.465054959833e-03      -4.527088197607e+01       7.656331415558e-08       2.446119541390e-04      -1.625138420205e-06 
  150       4.316615990599e+03       1.084724845732e+00       7.573702359679e-03      -4.532472779683e+01       7.612034862029e-08       2.425672326402e-04      -1.606806753836e-06 
  151       4.348920074054e+03       1.079905937220e+00       7.683351790641e-03      -4.535506427338e+01       7.568256146244e-08       2.405364793897e-04      -1.587793860102e-06 
  152       4.381037018390e+03       1.074663740349e+00       7.794006065110e-03      -4.536158310890e+01       7.525035194587e-08       2.385221393137e-04      -1.568176393819e-06 
  153       4.412957209674e+03       1.069008245121e+00       7.905667855085e-03      -4.534398756591e+01       7.482394248244e-08       2.365264889825e-04      -1.548036786178e-06 
  154       4.444670720701e+03       1.062950240285e+00       8.018339688951e-03      -4.530199276445e+01       7.440336408964e-08       2.345516248272e-04      -1.527463413747e-06 
  155       4.476167305075e+03       1.056501326375e+00       8.132023948255e-03      -4.523532598021e+01       7.398844137133e-08       2.325994511508e-04      -1.506550769473e-06 
  156       4.507436391275e+03       1.049673928741e+00       8.246722864484e-03      -4.514372694271e+01       7.357877701546e-08       2.306716679348e-04      -1.485399635666e-06 
  157       4.538467076730e+03       1.042481310591e+00       8.362438515837e-03      -4.502694813344e+01       7.317373580243e-08       2.287697584412e-04      -1.464117258984e-06 
  158       4.569248121889e+03       1.034937586023e+00       8.479172824008e-03      -4.488475508403e+01       7.277242811812e-08       2.268949766089e-04      -1.442817527405e-06 
  159       4.599767944294e+03       1.027057733064e+00       8.596927550958e-03      -4.471692667444e+01       7.237369296525e-08       2.250483342462e-04      -1.421621149194e-06 
  160       4.630014612650e+03       1.018857606704e+00       8.715704295692e-03      -4.452325543105e+01       7.197608046692e-08       2.232305880177e-04      -1.400655833859e-06 
  161       4.659976676861e+03       1.010353585976e+00       8.835504370633e-03      -4.430354678174e+01       7.157831117188e-08       2.214423399197e-04      -1.380032094624e-06 
  162       4.689645753062e+03       1.001561452756e+00       8.956328425227e-03      -4.405761612095e+01       7.118078493051e-08       2.196843819374e-04      -1.359766646297e-06 
  163       4.719014156920e+03       9.924974382659e-01       9.078176782734e-03      -4.378529205366e+01       7.078430294792e-08       2.179573717999e-04      -1.339849201451e-06 
  164       4.748074086171e+03       9.831785913730e-01       9.201049553895e-03      -4.348641770625e+01       7.038960759255e-08       2.162617112154e-04      -1.320265804533e-06 
  165       4.776817618535e+03       9.736227899433e-01       9.324946633151e-03      -4.316085101982e+01       6.999737610440e-08       2.145975334424e-04      -1.300998677933e-06 
  166       4.805236709635e+03       9.638487521935e-01       9.449867694865e-03      -4.280846504360e+01       6.960821409332e-08       2.129646906753e-04      -1.282026065880e-06 
  167       4.833323190916e+03       9.538760480436e-01       9.575812189549e-03      -4.242914822825e+01       6.922264882465e-08       2.113627412448e-04      -1.263322076156e-06 
  168       4.861068767560e+03       9.437251104692e-01       9.702779340082e-03      -4.202280471929e+01       6.884112228967e-08       2.097909366324e-04      -1.244856519645e-06 
  169       4.888465016407e+03       9.334172468540e-01       9.830768137934e-03      -4.158935465040e+01       6.846398405805e-08       2.082482083001e-04      -1.226594747698e-06 
  170       4.915503383874e+03       9.229746503421e-01       9.959777339390e-03      -4.112873443680e+01       6.809148390987e-08       2.067331543343e-04      -1.208497487325e-06 
  171       4.942175183867e+03       9.124204111905e-01       1.008980546177e-02      -4.064089706864e+01       6.772376424433e-08       2.052440259042e-04      -1.190520674218e-06 
  172       4.968471595707e+03       9.017785281214e-01       1.022085077965e-02      -4.012581240431e+01       6.736085226270e-08       2.037787135355e-04      -1.172615283589e-06 
  173       4.994383662040e+03       8.910739196747e-01       1.035291132109e-02      -3.958346746382e+01       6.700265192273e-08       2.023347331974e-04      -1.154727158840e-06 
  174       5.019902286762e+03       8.803324355602e-01       1.048598486386e-02      -3.901386672220e+01       6.664893566194e-08       2.009092122057e-04      -1.136796838058e-06 
  175       5.045018232932e+03       8.695808680105e-01       1.062006893165e-02      -3.841703240280e+01       6.629933588714e-08       1.994988749391e-04      -1.118759378329e-06 
  176       5.069722120694e+03       8.588469631326e-01       1.075516079029e-02      -3.779300477068e+01       6.595333622749e-08       1.981000283711e-04      -1.100544177883e-06 
  177       5.094004425191e+03       8.481594322612e-01       1.089125744399e-02      -3.714184242596e+01       6.561026254850e-08       1.967085474159e-04      -1.082074796061e-06 
  178       5.117855474485e+03       8.375479633103e-01       1.102835563157e-02      -3.646362259720e+01       6.526927372429e-08       1.953198600894e-04      -1.063268771106e-06 
  179       5.141265447476e+03       8.270432321263e-01       1.116645182263e-02      -3.575844143474e+01       6.492935216552e-08       1.939289324838e-04      -1.044037435785e-06 
