# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 6000, i.e. number of multipoles equal to 5999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
   33       1.118923612947e+03       3.022318883518e-02       6.695217596627e-05       1.961185561529e+00       1.249719997614e-07       1.044398466018e-03      -6.307959170523e-07 
   34       1.137176683463e+03       3.350402096662e-02       7.119636397007e-05       1.964816006346e+00       1.246187821646e-07       1.014855566629e-03      -7.538897346458e-07 
   35       1.155655326594e+03       3.701653154059e-02       7.557957343586e-05       1.960236763069e+00       1.242204414217e-07       9.878515735829e-04      -8.918800111431e-07 
   36       1.174367822113e+03       4.076779395950e-02       8.010274699454e-05       1.946239821102e+00       1.237836173494e-07       9.625146302203e-04      -1.005373900027e-06 
   37       1.193289831347e+03       4.476457693092e-02       8.476683223307e-05       1.921638397156e+00       1.232718042480e-07       9.375915840262e-04      -1.053516996645e-06 
   38       1.212447268806e+03       4.901317190753e-02       8.957258092946e-05       1.885985396622e+00       1.227211171961e-07       9.131722608397e-04      -1.036652658722e-06 
   39       1.231852265064e+03       5.351946724069e-02       9.452068763538e-05       1.839088620518e+00       1.221652163045e-07       8.896203167939e-04      -9.732685297418e-07 
   40       1.251475458334e+03       5.828896132486e-02       9.961184434233e-05       1.780823522105e+00       1.215919179912e-07       8.670893033251e-04      -8.908788542973e-07 
   41       1.271268810179e+03       6.332676605207e-02       1.048466537502e-04       1.711147142569e+00       1.209574782081e-07       8.455581016652e-04      -8.203477391347e-07 
   42       1.291253364137e+03       6.863768085077e-02       1.102253335056e-04       1.630135703260e+00       1.202830815302e-07       8.250818117774e-04      -7.722481293838e-07 
   43       1.311452788594e+03       7.422609911238e-02       1.157479168107e-04       1.537966022223e+00       1.195925920897e-07       8.055792508307e-04      -7.512572613581e-07 
   44       1.331866301960e+03       8.009595742129e-02       1.214143262733e-04       1.434911276395e+00       1.188794214606e-07       7.867205118191e-04      -7.621071897401e-07 
   45       1.352480211012e+03       8.625090610571e-02       1.272243129155e-04       1.321186644048e+00       1.181179240707e-07       7.680730743406e-04      -8.076903377090e-07 
   46       1.373312425262e+03       9.269493810626e-02       1.331772641736e-04       1.196420211777e+00       1.173306539119e-07       7.497233288740e-04      -8.824784625869e-07 
   47       1.394377074144e+03       9.943190739232e-02       1.392723293175e-04       1.060031823368e+00       1.165438912429e-07       7.318582365315e-04      -9.761101008043e-07 
   48       1.415670062212e+03       1.064653383857e-01       1.455084616875e-04       9.113739916385e-01       1.157651054592e-07       7.145862939347e-04      -1.074606122407e-06 
   49       1.437167419796e+03       1.137984132219e-01       1.518844100953e-04       7.497274043105e-01       1.149772789463e-07       6.979220558896e-04      -1.159955985773e-06 
   50       1.458839657150e+03       1.214335545360e-01       1.583987561651e-04       5.744364547453e-01       1.141500425127e-07       6.818220838135e-04      -1.215076311969e-06 
   51       1.480703246744e+03       1.293710698633e-01       1.650500582543e-04       3.853696303323e-01       1.132964089053e-07       6.663499037676e-04      -1.242144777487e-06 
   52       1.502780264258e+03       1.376101172573e-01       1.718367317352e-04       1.825763229568e-01       1.124350773063e-07       6.515490016010e-04      -1.250884796635e-06 
   53       1.525082731454e+03       1.461490465861e-01       1.787570001868e-04      -3.384022805309e-02       1.115726081430e-07       6.373854184863e-04      -1.254097290295e-06 
   54       1.547611719941e+03       1.549853677599e-01       1.858088889579e-04      -2.637208406442e-01       1.107001128732e-07       6.237360981339e-04      -1.267979477278e-06 
   55       1.570363647087e+03       1.641167320577e-01       1.929904092212e-04      -5.069206977257e-01       1.098009759456e-07       6.104451276230e-04      -1.308058220429e-06 
   56       1.593353048546e+03       1.735442343729e-01       2.003001784257e-04      -7.635455234791e-01       1.088876862431e-07       5.975464304115e-04      -1.374403691338e-06 
   57       1.616593893078e+03       1.832698756636e-01       2.077369427036e-04      -1.033770408262e+00       1.079764412368e-07       5.851016123706e-04      -1.461554664397e-06 
   58       1.640092283406e+03       1.932956292589e-01       2.152994008480e-04      -1.317773255878e+00       1.070754926763e-07       5.731331607874e-04      -1.562293587190e-06 
   59       1.663845840190e+03       2.036234485569e-01       2.229862052977e-04      -1.615735509186e+00       1.061831235787e-07       5.616186903192e-04      -1.667476232412e-06 
   60       1.687843085995e+03       2.142552747237e-01       2.307959631225e-04      -1.927842875719e+00       1.052854412619e-07       5.504849419344e-04      -1.765855217984e-06 
   61       1.712070713738e+03       2.251917831535e-01       2.387274510524e-04      -2.254233317255e+00       1.043637911321e-07       5.396428353929e-04      -1.846538497049e-06 
   62       1.736538692140e+03       2.364282766349e-01       2.467803147378e-04      -2.594825734928e+00       1.034268271156e-07       5.291212576854e-04      -1.907771512901e-06 
   63       1.761259727950e+03       2.479578798277e-01       2.549545289080e-04      -2.949453943264e+00       1.024883038806e-07       5.189668854708e-04      -1.950767280656e-06 
   64       1.786241520121e+03       2.597726874789e-01       2.632502048004e-04      -3.317915084118e+00       1.015574659413e-07       5.092038546671e-04      -1.977373259237e-06 
   65       1.811486393939e+03       2.718637321033e-01       2.716675979368e-04      -3.699968679013e+00       1.006379429797e-07       4.998307114708e-04      -1.990131973097e-06 
   66       1.836990935172e+03       2.842209516640e-01       2.802071158998e-04      -4.095335681477e+00       9.972655275092e-08       4.908172442159e-04      -1.992343678048e-06 
   67       1.862745624202e+03       2.968331572527e-01       2.888693261101e-04      -4.503697529379e+00       9.881200863771e-08       4.821011960728e-04      -1.988131071184e-06 
   68       1.888740749000e+03       3.096894077062e-01       2.976548872530e-04      -4.924750502979e+00       9.788053028105e-08       4.736128813939e-04      -1.981585699560e-06 
   69       1.914986353132e+03       3.227835291377e-01       3.065643100424e-04      -5.358383707491e+00       9.693869892512e-08       4.653656912886e-04      -1.973748517626e-06 
   70       1.941495691068e+03       3.361104573288e-01       3.155981617293e-04      -5.804535617747e+00       9.599720557375e-08       4.573867969604e-04      -1.964836916041e-06 
   71       1.968279105386e+03       3.496649154194e-01       3.247571438810e-04      -6.263142421857e+00       9.506406718757e-08       4.496899595879e-04      -1.955086987430e-06 
   72       1.995343821488e+03       3.634414175711e-01       3.340420982059e-04      -6.734138488008e+00       9.414401665251e-08       4.422739229206e-04      -1.944753716612e-06 
   73       2.022693742333e+03       3.774342726306e-01       3.434540123769e-04      -7.217456831273e+00       9.323784642644e-08       4.351207494932e-04      -1.934111153123e-06 
   74       2.050329243148e+03       3.916375877935e-01       3.529940258555e-04      -7.713029580420e+00       9.234170453255e-08       4.281941004569e-04      -1.923452566041e-06 
   75       2.078246966163e+03       4.060452722677e-01       3.626634357156e-04      -8.220788444716e+00       9.144634156818e-08       4.214374590275e-04      -1.913090581120e-06 
   76       2.106442900439e+03       4.206503561264e-01       3.724634286474e-04      -8.740623665682e+00       9.054120471497e-08       4.147931403813e-04      -1.903343957026e-06 
   77       2.134922723549e+03       4.354427953704e-01       3.823942076728e-04      -9.272251198755e+00       8.963036389604e-08       4.082695558872e-04      -1.894493416256e-06 
   78       2.163692981571e+03       4.504112714043e-01       3.924557160235e-04      -9.815322047126e+00       8.872084621748e-08       4.018889173182e-04      -1.886813962365e-06 
   79       2.192757835588e+03       4.655438301281e-01       4.026478970392e-04      -1.036946124986e+01       8.781790334268e-08       3.956673001199e-04      -1.880586427737e-06 
   80       2.222118923781e+03       4.808278715574e-01       4.129706943770e-04      -1.093426749741e+01       8.692466065729e-08       3.896139342162e-04      -1.876096658453e-06 
   81       2.251775223507e+03       4.962501394449e-01       4.234240522203e-04      -1.150931274711e+01       8.604174271927e-08       3.837304719522e-04      -1.873634659998e-06 
   82       2.281722913395e+03       5.117967109010e-01       4.340079154878e-04      -1.209414183869e+01       8.516687438358e-08       3.780102331792e-04      -1.873493703808e-06 
   83       2.311955235425e+03       5.274529860149e-01       4.447222300427e-04      -1.268827210978e+01       8.429445699100e-08       3.724374274778e-04      -1.875969394667e-06 
   84       2.342465481771e+03       5.432043456158e-01       4.555670624048e-04      -1.329122539250e+01       8.341825406862e-08       3.669945201585e-04      -1.881260963713e-06 
   85       2.373256826324e+03       5.590382725786e-01       4.665429812329e-04      -1.390263094003e+01       8.254152951519e-08       3.616882558371e-04      -1.889148961943e-06 
   86       2.404333877749e+03       5.749425647912e-01       4.776507397610e-04      -1.452213893745e+01       8.166940072238e-08       3.565286071823e-04      -1.899236014641e-06 
   87       2.435699615506e+03       5.909046991196e-01       4.888911641035e-04      -1.514938979517e+01       8.080579161006e-08       3.515207268585e-04      -1.911031645765e-06 
   88       2.467355304456e+03       6.069118322576e-01       5.002651554724e-04      -1.578401430862e+01       7.995322169208e-08       3.466644867101e-04      -1.923945988361e-06 
   89       2.499300409462e+03       6.229508015772e-01       5.117736923946e-04      -1.642563381799e+01       7.911258226150e-08       3.419540038308e-04      -1.937283339185e-06 
   90       2.531532509994e+03       6.390081259790e-01       5.234178329295e-04      -1.707386036799e+01       7.828289939496e-08       3.373771535194e-04      -1.950235557531e-06 
   91       2.564047214732e+03       6.550700067421e-01       5.351987168869e-04      -1.772829686749e+01       7.746108347539e-08       3.329150691206e-04      -1.961875308266e-06 
   92       2.596838076170e+03       6.711223283743e-01       5.471175680440e-04      -1.838853724936e+01       7.664166493262e-08       3.285416287515e-04      -1.971149149061e-06 
   93       2.629898845944e+03       6.871508084874e-01       5.591760222037e-04      -1.905415980920e+01       7.581903760713e-08       3.242318856116e-04      -1.977124103692e-06 
   94       2.663230814320e+03       7.031414713611e-01       5.713771629933e-04      -1.972470572895e+01       7.499560815587e-08       3.199907223624e-04      -1.979807169850e-06 
   95       2.696836421812e+03       7.190802475063e-01       5.837246466749e-04      -2.039969760356e+01       7.417555377359e-08       3.158296628040e-04      -1.979496925677e-06 
   96       2.730716964261e+03       7.349528338436e-01       5.962223967858e-04      -2.107864603925e+01       7.336240371817e-08       3.117582887537e-04      -1.976548951910e-06 
   97       2.764872539570e+03       7.507446965990e-01       6.088746108290e-04      -2.176104971969e+01       7.255892743762e-08       3.077840458271e-04      -1.971379032246e-06 
   98       2.799301994438e+03       7.664410741995e-01       6.216857669633e-04      -2.244639547200e+01       7.176701640090e-08       3.039120439946e-04      -1.964466421351e-06 
   99       2.834002871091e+03       7.820269801694e-01       6.346606306936e-04      -2.313415833293e+01       7.098755949823e-08       3.001448529130e-04      -1.956357180489e-06 
  100       2.868971354024e+03       7.974872060256e-01       6.478042615614e-04      -2.382380161490e+01       7.022031187665e-08       2.964822920333e-04      -1.947667580794e-06 
  101       2.904202216726e+03       8.128063241741e-01       6.611220198346e-04      -2.451477697214e+01       6.946375707650e-08       2.929212154829e-04      -1.939087574171e-06 
  102       2.939688768423e+03       8.279686908051e-01       6.746195731982e-04      -2.520652446675e+01       6.871496233475e-08       2.894552917239e-04      -1.931384331832e-06 
  103       2.975422800803e+03       8.429584487892e-01       6.883029034444e-04      -2.589847263483e+01       6.796942692071e-08       2.860747779869e-04      -1.925405850460e-06 
  104       3.011396332964e+03       8.577599507786e-01       7.021778212705e-04      -2.659004780360e+01       6.722273771228e-08       2.827700414909e-04      -1.921896529790e-06 
  105       3.047607229398e+03       8.723590873646e-01       7.162484216164e-04      -2.728070333400e+01       6.647640984796e-08       2.795434494606e-04      -1.920893010524e-06 
  106       3.084054245144e+03       8.867421445686e-01       7.305184311670e-04      -2.796989446995e+01       6.573331154376e-08       2.763994505439e-04      -1.922213128924e-06 
  107       3.120735262248e+03       9.008954070814e-01       7.449916828807e-04      -2.865706960580e+01       6.499592809242e-08       2.733409137313e-04      -1.925630975358e-06 
  108       3.157647256260e+03       9.148051657761e-01       7.596721172741e-04      -2.934167045407e+01       6.426630229163e-08       2.703690050959e-04      -1.930874400231e-06 
  109       3.194786262729e+03       9.284577252222e-01       7.745637837070e-04      -3.002313221323e+01       6.354597186456e-08       2.674830616752e-04      -1.937622468863e-06 
  110       3.232147343698e+03       9.418394111989e-01       7.896708416673e-04      -3.070088373543e+01       6.283590381503e-08       2.646804624961e-04      -1.945502865320e-06 
  111       3.269724554196e+03       9.549365782081e-01       8.049975620558e-04      -3.137434769426e+01       6.213642565982e-08       2.619564967426e-04      -1.954089245205e-06 
  112       3.307510908735e+03       9.677356169888e-01       8.205483284709e-04      -3.204294075252e+01       6.144715348047e-08       2.593042290665e-04      -1.962898537387e-06 
  113       3.345498347805e+03       9.802229620294e-01       8.363276384936e-04      -3.270607373000e+01       6.076691673713e-08       2.567143620403e-04      -1.971388194700e-06 
  114       3.383677704368e+03       9.923850990823e-01       8.523401049726e-04      -3.336315177117e+01       6.009367978675e-08       2.541750957537e-04      -1.978953393582e-06 
  115       3.422038670352e+03       1.004208572677e+00       8.685904573086e-04      -3.401357451300e+01       5.942446004803e-08       2.516719845519e-04      -1.984924182675e-06 
  116       3.460571237029e+03       1.015680368539e+00       8.850835680821e-04      -3.465674200713e+01       5.875641145899e-08       2.491918977046e-04      -1.988707887007e-06 
  117       3.499270286444e+03       1.026789097541e+00       9.018245338610e-04      -3.529207294469e+01       5.809056705294e-08       2.467360441246e-04      -1.990252267072e-06 
  118       3.538131497896e+03       1.037523970475e+00       9.188186066761e-04      -3.591898897259e+01       5.742883805576e-08       2.443090429449e-04      -1.989661180846e-06 
  119       3.577149903758e+03       1.047874446741e+00       9.360711710502e-04      -3.653690935364e+01       5.677289172131e-08       2.419149807481e-04      -1.987057498048e-06 
  120       3.616319869001e+03       1.057830245172e+00       9.535877455069e-04      -3.714525118518e+01       5.612411819084e-08       2.395573666932e-04      -1.982583980164e-06 
  121       3.655635070718e+03       1.067381354863e+00       9.713739840797e-04      -3.774342961768e+01       5.548359586024e-08       2.372390866560e-04      -1.976404175584e-06 
  122       3.695088477655e+03       1.076518045999e+00       9.894356778208e-04      -3.833085807344e+01       5.485205522950e-08       2.349623563818e-04      -1.968703329867e-06 
  123       3.734672329737e+03       1.085230880685e+00       1.007778756310e-03      -3.890694846517e+01       5.422984120882e-08       2.327286736515e-04      -1.959689311126e-06 
  124       3.774378117590e+03       1.093510723773e+00       1.026409289164e-03      -3.947111141465e+01       5.361687385569e-08       2.305387694602e-04      -1.949593550534e-06 
  125       3.814196562072e+03       1.101348753690e+00       1.045333487545e-03      -4.002275647137e+01       5.301260751743e-08       2.283925582091e-04      -1.938671997951e-06 
  126       3.854117593798e+03       1.108736473266e+00       1.064557705670e-03      -4.056129233115e+01       5.241598835356e-08       2.262890869097e-04      -1.927206092674e-06 
  127       3.894130332664e+03       1.115665720565e+00       1.084088442317e-03      -4.108612705481e+01       5.182541021235e-08       2.242264834012e-04      -1.915503749304e-06 
  128       3.934223067377e+03       1.122128679709e+00       1.103932342341e-03      -4.159666828676e+01       5.123866883606e-08       2.222019035811e-04      -1.903900358742e-06 
  129       3.974384394844e+03       1.128118221728e+00       1.124096109446e-03      -4.209233067385e+01       5.065372464840e-08       2.202125825141e-04      -1.892690854699e-06 
  130       4.014606823149e+03       1.133628946375e+00       1.144586230517e-03      -4.257255857758e+01       5.007128693557e-08       2.182593006381e-04      -1.881911018715e-06 
  131       4.054883526978e+03       1.138656275590e+00       1.165409223761e-03      -4.303680627820e+01       4.949270241969e-08       2.163433853044e-04      -1.871522168605e-06 
  132       4.095207211126e+03       1.143196146793e+00       1.186571725589e-03      -4.348453126539e+01       4.891917702446e-08       2.144656236835e-04      -1.861476520989e-06 
  133       4.135570098327e+03       1.147245026071e+00       1.208080491490e-03      -4.391519450843e+01       4.835175830711e-08       2.126262295102e-04      -1.851716742031e-06 
  134       4.175963917080e+03       1.150799921365e+00       1.229942396907e-03      -4.432826072633e+01       4.779131717521e-08       2.108248092085e-04      -1.842175490430e-06 
  135       4.216379889471e+03       1.153858395664e+00       1.252164438109e-03      -4.472319865799e+01       4.723852887729e-08       2.090603273957e-04      -1.832774952681e-06 
  136       4.256808719004e+03       1.156418580194e+00       1.274753733065e-03      -4.509948133240e+01       4.669385325615e-08       2.073310717653e-04      -1.823426370595e-06 
  137       4.297240578424e+03       1.158479187606e+00       1.297717522319e-03      -4.545658633873e+01       4.615751425381e-08       2.056346173493e-04      -1.814029561081e-06 
  138       4.337665097544e+03       1.160039525167e+00       1.321063169864e-03      -4.579399609656e+01       4.562947865700e-08       2.039677901598e-04      -1.804472428192e-06 
  139       4.378071351068e+03       1.161099507948e+00       1.344798164016e-03      -4.611119812599e+01       4.510943407218e-08       2.023266302098e-04      -1.794630467427e-06 
  140       4.418447846422e+03       1.161659672018e+00       1.368930118286e-03      -4.640768531782e+01       4.459676611891e-08       2.007063539127e-04      -1.784366262305e-06 
  141       4.458782511577e+03       1.161721187630e+00       1.393466772257e-03      -4.668295620368e+01       4.409053483055e-08       1.991013158619e-04      -1.773528973190e-06 
  142       4.499062682876e+03       1.161285872410e+00       1.418415992457e-03      -4.693651522623e+01       4.358945025123e-08       1.975049699886e-04      -1.761953818388e-06 
  143       4.539275092858e+03       1.160356204553e+00       1.443785773233e-03      -4.716787300930e+01       4.309184721798e-08       1.959098300994e-04      -1.749461547497e-06 
  144       4.579406865861e+03       1.158935482801e+00       1.469583775533e-03      -4.737655232436e+01       4.259622160223e-08       1.943094197569e-04      -1.735899023558e-06 
  145       4.619448641147e+03       1.157028296342e+00       1.495815890173e-03      -4.756210608262e+01       4.210301610478e-08       1.927045342759e-04      -1.721268907017e-06 
  146       4.659391735963e+03       1.154640126528e+00       1.522487533929e-03      -4.772410163854e+01       4.161313470267e-08       1.910978274707e-04      -1.705618111354e-06 
  147       4.699227159094e+03       1.151777218151e+00       1.549604097145e-03      -4.786211555297e+01       4.112740219602e-08       1.894918960210e-04      -1.688998531443e-06 
  148       4.738945604475e+03       1.148446593470e+00       1.577170941950e-03      -4.797573389610e+01       4.064655522592e-08       1.878892721648e-04      -1.671467206745e-06 
  149       4.778537444814e+03       1.144656066250e+00       1.605193400477e-03      -4.806455255029e+01       4.017123296354e-08       1.862924162459e-04      -1.653086486583e-06 
  150       4.817992725204e+03       1.140414255794e+00       1.633676773080e-03      -4.812817751301e+01       3.970196746588e-08       1.847037091149e-04      -1.633924197485e-06 
  151       4.857301156746e+03       1.135730600977e+00       1.662626326556e-03      -4.816622519973e+01       3.923917369365e-08       1.831254443845e-04      -1.614053812608e-06 
  152       4.896452110163e+03       1.130615374276e+00       1.692047292358e-03      -4.817832274680e+01       3.878313918658e-08       1.815598205387e-04      -1.593554623225e-06 
  153       4.935434609420e+03       1.125079695808e+00       1.721944864818e-03      -4.816410831436e+01       3.833401339164e-08       1.800089328966e-04      -1.572511912303e-06 
  154       4.974237325342e+03       1.119135547360e+00       1.752324199362e-03      -4.812323138923e+01       3.789179663968e-08       1.784747654294e-04      -1.551017130133e-06 
  155       5.012848569229e+03       1.112795786426e+00       1.783190410731e-03      -4.805535308780e+01       3.745632876573e-08       1.769591824325e-04      -1.529168072055e-06 
  156       5.051256286478e+03       1.106074160237e+00       1.814548571198e-03      -4.796014645894e+01       3.702727736852e-08       1.754639200506e-04      -1.507069058241e-06 
  157       5.089448050196e+03       1.098985319795e+00       1.846403708786e-03      -4.783729678688e+01       3.660412570469e-08       1.739905776574e-04      -1.484831115563e-06 
  158       5.127411054823e+03       1.091544833909e+00       1.878760805487e-03      -4.768650189414e+01       3.618616021290e-08       1.725406090900e-04      -1.462572161527e-06 
  159       5.165132109743e+03       1.083769203226e+00       1.911624795480e-03      -4.750747244437e+01       3.577245766346e-08       1.711153137358e-04      -1.440417190284e-06 
  160       5.202597632910e+03       1.075675874266e+00       1.945000563350e-03      -4.729993224528e+01       3.536187192885e-08       1.697158274751e-04      -1.418498460718e-06 
  161       5.239794532380e+03       1.067282906765e+00       1.978892822340e-03      -4.706361957966e+01       3.495338709724e-08       1.683430640061e-04      -1.396930488326e-06 
  162       5.276712951942e+03       1.058607913204e+00       2.013305740754e-03      -4.679829069474e+01       3.454727699362e-08       1.669975496858e-04      -1.375730874715e-06 
  163       5.313343757224e+03       1.049669051883e+00       2.048243278958e-03      -4.650371720172e+01       3.414412356702e-08       1.656795491915e-04      -1.354889345422e-06 
  164       5.349677667331e+03       1.040485377515e+00       2.083709304055e-03      -4.617968538058e+01       3.374446357966e-08       1.643891028429e-04      -1.334391867839e-06 
  165       5.385705252552e+03       1.031076853666e+00       2.119707587559e-03      -4.582599648768e+01       3.334878404383e-08       1.631260161144e-04      -1.314220493247e-06 
  166       5.421416932059e+03       1.021464365190e+00       2.156241803054e-03      -4.544246706345e+01       3.295751750961e-08       1.618898489936e-04      -1.294353196622e-06 
  167       5.456802971610e+03       1.011669730670e+00       2.193315523864e-03      -4.502892923995e+01       3.257103720141e-08       1.606799051846e-04      -1.274763714202e-06 
  168       5.491853481256e+03       1.001715714855e+00       2.230932220720e-03      -4.458523104852e+01       3.218965200162e-08       1.594952211574e-04      -1.255421378825e-06 
  169       5.526558413039e+03       9.916260411003e-01       2.269095259422e-03      -4.411123672743e+01       3.181360127937e-08       1.583345550430e-04      -1.236290953033e-06 
  170       5.560907558696e+03       9.814254038026e-01       2.307807898514e-03      -4.360682702946e+01       3.144304956262e-08       1.571963753739e-04      -1.217332459938e-06 
  171       5.594890547367e+03       9.711394808415e-01       2.347073286939e-03      -4.307189952958e+01       3.107808105176e-08       1.560788496701e-04      -1.198501011865e-06 
  172       5.628496843290e+03       9.607949460164e-01       2.386894461715e-03      -4.250636893253e+01       3.071869397270e-08       1.549798328707e-04      -1.179746636750e-06 
  173       5.661715743511e+03       9.504194814851e-01       2.427274345597e-03      -4.191016738045e+01       3.036479476781e-08       1.538968556120e-04      -1.161014102314e-06 
  174       5.694536375583e+03       9.400417902025e-01       2.468215744743e-03      -4.128324476055e+01       3.001619212266e-08       1.528271123494e-04      -1.142242737996e-06 
  175       5.726947695270e+03       9.296916083583e-01       2.509721346384e-03      -4.062556901268e+01       2.967259082679e-08       1.517674493271e-04      -1.123366254661e-06 
  176       5.758938484249e+03       9.193997178163e-01       2.551793716485e-03      -3.993712643699e+01       2.933358546667e-08       1.507143523915e-04      -1.104312562067e-06 
  177       5.790497347818e+03       9.091979585522e-01       2.594435297417e-03      -3.921792200156e+01       2.899865394889e-08       1.496639346512e-04      -1.085003584105e-06 
  178       5.821612712590e+03       8.991192410918e-01       2.637648405619e-03      -3.846797964998e+01       2.866715085186e-08       1.486119239828e-04      -1.065355071800e-06 
  179       5.852272824205e+03       8.891975589502e-01       2.681435229267e-03      -3.768734260905e+01       2.833830060402e-08       1.475536503814e-04      -1.045276414083e-06 
