# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 6000, i.e. number of multipoles equal to 5999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
   16       8.511664634691e+02       2.788271683964e-03       3.552327943746e-05       1.031177046218e+00       1.218909307821e-07       1.868412809952e-03      -1.602877417210e-06 
   17       8.619693418169e+02       3.128030760403e-03       4.003746691571e-05       1.092552028829e+00       1.238408511611e-07       1.806381402781e-03      -1.235757166877e-06 
   18       8.735636791829e+02       3.615113180265e-03       4.483033926776e-05       1.153966562803e+00       1.255250311307e-07       1.743879021322e-03      -7.475957990612e-07 
   19       8.860445524718e+02       4.265440398025e-03       4.990295084471e-05       1.217088875566e+00       1.271068057919e-07       1.683577883622e-03      -2.930248633916e-07 
   20       8.989119594470e+02       5.074798904748e-03       5.525622107655e-05       1.283759325014e+00       1.284527095180e-07       1.626923111058e-03      -2.772684231267e-08 
   21       9.122568118921e+02       6.033131814920e-03       6.089099537130e-05       1.354321942570e+00       1.296489545586e-07       1.575476854515e-03       3.985548784532e-09 
   22       9.261190725444e+02       7.126387252801e-03       6.680801539100e-05       1.428102027826e+00       1.306701797654e-07       1.528157738088e-03      -1.701180993472e-07 
   23       9.404308399916e+02       8.357896584711e-03       7.300799178312e-05       1.503096783808e+00       1.315851167492e-07       1.483948272022e-03      -4.774888506041e-07 
   24       9.549531571421e+02       9.734309725351e-03       7.949157418058e-05       1.576443352884e+00       1.323469004139e-07       1.440166630828e-03      -8.036403084950e-07 
   25       9.697606688270e+02       1.125344815125e-02       8.625943556623e-05       1.645607634555e+00       1.330091731517e-07       1.397021135417e-03      -1.066540055938e-06 
   26       9.849142901604e+02       1.291166289314e-02       9.331223686658e-05       1.708118488252e+00       1.335510013213e-07       1.354939620171e-03      -1.195335164275e-06 
   27       1.000429798487e+03       1.472041206762e-02       1.006506993727e-04       1.762800057488e+00       1.339989877193e-07       1.315202352165e-03      -1.181368176451e-06 
   28       1.016236442041e+03       1.669629276487e-02       1.082755799653e-04       1.809064310505e+00       1.343179237568e-07       1.278610208294e-03      -1.051195475554e-06 
   29       1.032363500498e+03       1.885189565610e-02       1.161877515689e-04       1.847126853471e+00       1.345794118629e-07       1.245138667640e-03      -8.515668741110e-07 
   30       1.048776268714e+03       2.119922469358e-02       1.243881515436e-04       1.877701634389e+00       1.348034038926e-07       1.213281154840e-03      -6.568593065542e-07 
   31       1.065363456396e+03       2.374986115590e-02       1.328777754055e-04       1.901619367125e+00       1.349115639498e-07       1.180649760300e-03      -5.519063164083e-07 
   32       1.082151636496e+03       2.651048893400e-02       1.416577223832e-04       1.918897556959e+00       1.349477293373e-07       1.147868068021e-03      -5.480539778157e-07 
   33       1.099151929882e+03       2.948557886058e-02       1.507291805462e-04       1.929331897685e+00       1.349398359764e-07       1.116413013421e-03      -6.237334035707e-07 
   34       1.116327512219e+03       3.267920666555e-02       1.600934055524e-04       1.932603416298e+00       1.348526633784e-07       1.087414465433e-03      -7.457143253372e-07 
   35       1.133707390308e+03       3.609769389954e-02       1.697516586221e-04       1.927818987392e+00       1.347173845473e-07       1.060903720002e-03      -8.828559813554e-07 
   36       1.151300099511e+03       3.974782180956e-02       1.797052585800e-04       1.913792335826e+00       1.345406649416e-07       1.036008564700e-03      -9.959119299059e-07 
   37       1.169081462959e+03       4.363607383525e-02       1.899555412233e-04       1.889357802434e+00       1.342843983195e-07       1.011468841299e-03      -1.044154757952e-06 
   38       1.187077382183e+03       4.776849677264e-02       2.005036417939e-04       1.854078826838e+00       1.339860130721e-07       9.873821331989e-04      -1.027860080798e-06 
   39       1.205299844347e+03       5.215075347598e-02       2.113506455360e-04       1.807769796418e+00       1.336803793863e-07       9.641197504449e-04      -9.653406474459e-07 
   40       1.223719227160e+03       5.678812819481e-02       2.224976472305e-04       1.750311334889e+00       1.333546449537e-07       9.418354341068e-04      -8.838601609874e-07 
   41       1.242287083570e+03       6.168552715325e-02       2.339456565078e-04       1.681665391927e+00       1.329631015876e-07       9.205034743643e-04      -8.140122908267e-07 
   42       1.261023810937e+03       6.684754053816e-02       2.456952743947e-04       1.601917011000e+00       1.325277492199e-07       9.001837889674e-04      -7.663063501077e-07 
   43       1.279952243211e+03       7.227835866393e-02       2.577469130951e-04       1.511252746172e+00       1.320733592159e-07       8.807990139386e-04      -7.454278005693e-07 
   44       1.299070589969e+03       7.798172537647e-02       2.701008770441e-04       1.409955256932e+00       1.315928859947e-07       8.620170233003e-04      -7.561342472738e-07 
   45       1.318364235837e+03       8.396110317880e-02       2.827572944538e-04       1.298250108315e+00       1.310593827747e-07       8.434002630694e-04      -8.013575021228e-07 
   46       1.337851150419e+03       9.022028225463e-02       2.957159009171e-04       1.175780614635e+00       1.304963923104e-07       8.250417733111e-04      -8.756036469218e-07 
   47       1.357545863761e+03       9.676291397709e-02       3.089761814567e-04       1.041983891717e+00       1.299313680969e-07       8.071366234128e-04      -9.685554872523e-07 
   48       1.377444782695e+03       1.035923262689e-01       3.225374186390e-04       8.962307366467e-01       1.293720552932e-07       7.897983180703e-04      -1.066295386047e-06 
   49       1.397524548827e+03       1.107115112052e-01       3.363986832834e-04       7.378211799201e-01       1.288005181249e-07       7.730426272185e-04      -1.150893533372e-06 
   50       1.417756130103e+03       1.181227223025e-01       3.505588713717e-04       5.661186712161e-01       1.281848228682e-07       7.568251213740e-04      -1.205343362631e-06 
   51       1.438155414307e+03       1.258261662790e-01       3.650168481384e-04       3.810058951822e-01       1.275386124648e-07       7.412134388882e-04      -1.231809605903e-06 
   52       1.458743510274e+03       1.338209347583e-01       3.797713270325e-04       1.825449933010e-01       1.268814936963e-07       7.262546327259e-04      -1.239967968563e-06 
   53       1.479531334363e+03       1.421053335115e-01       3.948208199896e-04      -2.914822916170e-02       1.262202922597e-07       7.119152037641e-04      -1.242557930945e-06 
   54       1.500518708847e+03       1.506768516924e-01       4.101636303153e-04      -2.539022270769e-01       1.255455505614e-07       6.980689136538e-04      -1.255700142384e-06 
   55       1.521700859813e+03       1.595331092465e-01       4.257980493751e-04      -4.915598914332e-01       1.248396761444e-07       6.845552965928e-04      -1.294850189611e-06 
   56       1.543091866650e+03       1.686750452281e-01       4.417230201860e-04      -7.422142482245e-01       1.241158337994e-07       6.714115065256e-04      -1.360086007995e-06 
   57       1.564705458681e+03       1.781044676422e-01       4.579376262109e-04      -1.006027675808e+00       1.233911120088e-07       6.587033900969e-04      -1.445984021418e-06 
   58       1.586547526062e+03       1.878231518514e-01       4.744409028010e-04      -1.283165505720e+00       1.226742013992e-07       6.464558540257e-04      -1.545375655604e-06 
   59       1.608615506466e+03       1.978328479211e-01       4.912318380201e-04      -1.573796761612e+00       1.219632439230e-07       6.346468014372e-04      -1.649178063997e-06 
   60       1.630897771771e+03       2.081352879655e-01       5.083093734689e-04      -1.878094898187e+00       1.212434858838e-07       6.232008070950e-04      -1.746218760028e-06 
   61       1.653380841216e+03       2.187309842580e-01       5.256726384388e-04      -2.196185952214e+00       1.204951376892e-07       6.120259007057e-04      -1.825677760390e-06 
   62       1.676074300379e+03       2.296152916923e-01       5.433217119263e-04      -2.527977724184e+00       1.197273935628e-07       6.011540298561e-04      -1.885811497075e-06 
   63       1.698990412646e+03       2.407814705117e-01       5.612570339019e-04      -2.873293391400e+00       1.189548602380e-07       5.906358365765e-04      -1.927823709891e-06 
   64       1.722136428537e+03       2.522217871462e-01       5.794791951377e-04      -3.231919801296e+00       1.181873499515e-07       5.804982769052e-04      -1.953547708472e-06 
   65       1.745514220716e+03       2.639274831902e-01       5.979889454351e-04      -3.603606541799e+00       1.174286974385e-07       5.707413874834e-04      -1.965506523197e-06 
   66       1.769119919001e+03       2.758887443805e-01       6.167872018525e-04      -3.988065011685e+00       1.166754776180e-07       5.613349253051e-04      -1.966975084235e-06 
   67       1.792943545379e+03       2.880946695736e-01       6.358750569321e-04      -4.384967490939e+00       1.159156208093e-07       5.522148806230e-04      -1.962044428721e-06 
   68       1.816974925383e+03       3.005345881185e-01       6.552537103064e-04      -4.794001631269e+00       1.151344058587e-07       5.433094145205e-04      -1.954776078538e-06 
   69       1.841223629023e+03       3.132023912889e-01       6.749242290301e-04      -5.215048826960e+00       1.143388850115e-07       5.346342789239e-04      -1.946210544245e-06 
   70       1.865702433295e+03       3.260930268158e-01       6.948877532419e-04      -5.648040482664e+00       1.135405076922e-07       5.262197156493e-04      -1.936573917832e-06 
   71       1.890421202517e+03       3.392012315491e-01       7.151455746455e-04      -6.092906270143e+00       1.127478637356e-07       5.180817578085e-04      -1.926112476244e-06 
   72       1.915386683858e+03       3.525215349210e-01       7.356991427767e-04      -6.549574616027e+00       1.119660249035e-07       5.102205083388e-04      -1.915092978252e-06 
   73       1.940602302871e+03       3.660482624095e-01       7.565500712721e-04      -7.017973189564e+00       1.111958361963e-07       5.026183578898e-04      -1.903802946650e-06 
   74       1.966067959025e+03       3.797755390018e-01       7.777001441363e-04      -7.498029390382e+00       1.104331555134e-07       4.952381420700e-04      -1.892550935809e-06 
   75       1.991779821238e+03       3.936972926579e-01       7.991513220100e-04      -7.989670836237e+00       1.096680402158e-07       4.880212380510e-04      -1.881666784556e-06 
   76       2.017733406915e+03       4.078066157712e-01       8.209054533970e-04      -8.492784229094e+00       1.088891522165e-07       4.809076788075e-04      -1.871483891408e-06 
   77       2.043933919267e+03       4.220937074647e-01       8.429633336944e-04      -9.007082215379e+00       1.081009026783e-07       4.739073810300e-04      -1.862279839461e-06 
   78       2.070387432336e+03       4.365475606122e-01       8.653254851623e-04      -9.532213020409e+00       1.073108875814e-07       4.670447252374e-04      -1.854319998563e-06 
   79       2.097097639797e+03       4.511565610074e-01       8.879924369565e-04      -1.006779955639e+01       1.065247877589e-07       4.603374120987e-04      -1.847873176198e-06 
   80       2.124065717820e+03       4.659084776635e-01       9.109647253464e-04      -1.061343905670e+01       1.057459865019e-07       4.537956850742e-04      -1.843210634223e-06 
   81       2.151290187936e+03       4.807904531112e-01       9.342428939326e-04      -1.116870271013e+01       1.049751611981e-07       4.474215279264e-04      -1.840605062064e-06 
   82       2.178766779897e+03       4.957889936979e-01       9.578274938651e-04      -1.173313529520e+01       1.042098483324e-07       4.412078370961e-04      -1.840329506354e-06 
   83       2.206488294541e+03       5.108899598858e-01       9.817190840606e-04      -1.230625481437e+01       1.034439811792e-07       4.351375689484e-04      -1.842656257026e-06 
   84       2.234447615270e+03       5.260791866559e-01       1.005918351142e-03      -1.288758462148e+01       1.026708063409e-07       4.291918726983e-04      -1.847763696373e-06 
   85       2.262647616486e+03       5.413444841403e-01       1.030426491624e-03      -1.347675672446e+01       1.018938985735e-07       4.233788096148e-04      -1.855432677937e-06 
   86       2.291092653971e+03       5.566739524071e-01       1.055244893779e-03      -1.407342501707e+01       1.011188485985e-07       4.177101314166e-04      -1.865272880927e-06 
   87       2.319785479335e+03       5.720553817201e-01       1.080375025748e-03      -1.467723448617e+01       1.003499493384e-07       4.121924060799e-04      -1.876802388475e-06 
   88       2.348727155799e+03       5.874762534276e-01       1.105818437766e-03      -1.528782139206e+01       9.958996378340e-08       4.068265152624e-04      -1.889441497995e-06 
   89       2.377916973976e+03       6.029237408507e-01       1.131576764400e-03      -1.590481344885e+01       9.883987860698e-08       4.016071373492e-04      -1.902506378206e-06 
   90       2.407352367653e+03       6.183847101724e-01       1.157651726771e-03      -1.652783000488e+01       9.809864320026e-08       3.965222161188e-04      -1.915202572820e-06 
   91       2.437028829570e+03       6.338457213258e-01       1.184045134786e-03      -1.715648222304e+01       9.736289378911e-08       3.915524150305e-04      -1.926618350897e-06 
   92       2.466939827199e+03       6.492930288831e-01       1.210758889372e-03      -1.779037326113e+01       9.662666230157e-08       3.866705571328e-04      -1.935717903862e-06 
   93       2.497079018655e+03       6.647127365416e-01       1.237795329365e-03      -1.842909170233e+01       9.588383552589e-08       3.818506506147e-04      -1.941583642450e-06 
   94       2.527447464571e+03       6.800912852301e-01       1.265158327029e-03      -1.907219032423e+01       9.513709203161e-08       3.770985907174e-04      -1.944221514872e-06 
   95       2.558047350220e+03       6.954150403983e-01       1.292852362193e-03      -1.971920445527e+01       9.439105376292e-08       3.724272949667e-04      -1.943923821500e-06 
   96       2.588879730098e+03       7.106701479174e-01       1.320882199140e-03      -2.036965852674e+01       9.364963153315e-08       3.678474923176e-04      -1.941038684961e-06 
   97       2.619944475276e+03       7.258425370772e-01       1.349252893562e-03      -2.102306616048e+01       9.291590030859e-08       3.633675034203e-04      -1.935973184133e-06 
   98       2.651240220756e+03       7.409179235834e-01       1.377969799527e-03      -2.167893025661e+01       9.219196742977e-08       3.589930149634e-04      -1.929196554353e-06 
   99       2.682764312826e+03       7.558818125544e-01       1.407038576435e-03      -2.233674308122e+01       9.147883361906e-08       3.547268480951e-04      -1.921243453857e-06 
  100       2.714512756411e+03       7.707195015184e-01       1.436465195983e-03      -2.299598635414e+01       9.077624662330e-08       3.505687209213e-04      -1.912717296446e-06 
  101       2.746480162432e+03       7.854160834108e-01       1.466255949125e-03      -2.365613133660e+01       9.008254734045e-08       3.465150050818e-04      -1.904293650383e-06 
  102       2.778659695154e+03       7.999564495708e-01       1.496417453030e-03      -2.431663891897e+01       8.939450827906e-08       3.425584764032e-04      -1.896723703505e-06 
  103       2.811043019546e+03       8.143252927389e-01       1.526956658048e-03      -2.497695970847e+01       8.870716419937e-08       3.386880596301e-04      -1.890837794575e-06 
  104       2.843622046672e+03       8.285075114656e-01       1.557880320414e-03      -2.563654263213e+01       8.801565028558e-08       3.348928766932e-04      -1.887365015295e-06 
  105       2.876394551776e+03       8.424894791005e-01       1.589193324258e-03      -2.629486188015e+01       8.732168931581e-08       3.311759072299e-04      -1.886342223440e-06 
  106       2.909359220504e+03       8.562579526106e-01       1.620900144846e-03      -2.695139378270e+01       8.662850809661e-08       3.275426004127e-04      -1.887592341793e-06 
  107       2.942513886148e+03       8.697996937952e-01       1.653005363668e-03      -2.760560879875e+01       8.593890777696e-08       3.239966740543e-04      -1.890895604324e-06 
  108       2.975855496757e+03       8.831014766935e-01       1.685513669529e-03      -2.825697169738e+01       8.525519637066e-08       3.205399772356e-04      -1.895987120629e-06 
  109       3.009380082250e+03       8.961500949935e-01       1.718429859642e-03      -2.890494173908e+01       8.457911784708e-08       3.171723497307e-04      -1.902554390497e-06 
  110       3.043082721529e+03       9.089323694398e-01       1.751758840713e-03      -2.954897285702e+01       8.391177772442e-08       3.138914782282e-04      -1.910234768612e-06 
  111       3.076957509594e+03       9.214351552418e-01       1.785505630035e-03      -3.018851383834e+01       8.325356509943e-08       3.106927493488e-04      -1.918612879388e-06 
  112       3.110997524653e+03       9.336453494821e-01       1.819675356576e-03      -3.082300850549e+01       8.260407104770e-08       3.075690994600e-04      -1.927217981942e-06 
  113       3.145194795236e+03       9.455498985245e-01       1.854273262070e-03      -3.145189589743e+01       8.196200332847e-08       3.045108612872e-04      -1.935521285193e-06 
  114       3.179540267308e+03       9.571358054223e-01       1.889304702108e-03      -3.207461045100e+01       8.132509732810e-08       3.015056073209e-04      -1.942933213099e-06 
  115       3.214023771384e+03       9.683901373264e-01       1.924775147227e-03      -3.269058218217e+01       8.069002317608e-08       2.985379900211e-04      -1.948800620029e-06 
  116       3.248635467816e+03       9.793003867876e-01       1.960690185234e-03      -3.329924273737e+01       8.005360702541e-08       2.955940638460e-04      -1.952545592635e-06 
  117       3.283370452342e+03       9.898555896578e-01       1.997055526165e-03      -3.390004399460e+01       7.941705122561e-08       2.926755060571e-04      -1.954116904635e-06 
  118       3.318224651334e+03       1.000045357649e+00       2.033876999980e-03      -3.449244207482e+01       7.878254918580e-08       2.897876770940e-04      -1.953615381158e-06 
  119       3.353193374123e+03       1.009859547022e+00       2.071160556472e-03      -3.507589190495e+01       7.815201901918e-08       2.869353109964e-04      -1.951160269942e-06 
  120       3.388271293181e+03       1.019288269127e+00       2.108912266366e-03      -3.564984745101e+01       7.752706533264e-08       2.841224626432e-04      -1.946890093330e-06 
  121       3.423452424302e+03       1.028321900935e+00       2.147138322424e-03      -3.621376195138e+01       7.690893928149e-08       2.813524538305e-04      -1.940963514903e-06 
  122       3.458730106786e+03       1.036951095583e+00       2.185845040541e-03      -3.676708814994e+01       7.629849685968e-08       2.786278181884e-04      -1.933560220738e-06 
  123       3.494096983624e+03       1.045166792903e+00       2.225038860851e-03      -3.730927852925e+01       7.569615539532e-08       2.759502449369e-04      -1.924881815305e-06 
  124       3.529544981674e+03       1.052960229964e+00       2.264726348825e-03      -3.783978554381e+01       7.510184822184e-08       2.733205214807e-04      -1.915152731987e-06 
  125       3.565065291850e+03       1.060322951610e+00       2.304914196372e-03      -3.835806185318e+01       7.451497749474e-08       2.707384748428e-04      -1.904621158232e-06 
  126       3.600648349303e+03       1.067246820994e+00       2.345609222943e-03      -3.886356055519e+01       7.393436512408e-08       2.682029119367e-04      -1.893559975342e-06 
  127       3.636283813600e+03       1.073724030117e+00       2.386818376628e-03      -3.935573541917e+01       7.335820179285e-08       2.657115586788e-04      -1.882267712888e-06 
  128       3.671960548912e+03       1.079747110365e+00       2.428548735260e-03      -3.983404111907e+01       7.278399403113e-08       2.632609979379e-04      -1.871069517751e-06 
  129       3.707667723893e+03       1.085309250683e+00       2.470807393408e-03      -4.029793923021e+01       7.220943860495e-08       2.608479585803e-04      -1.860251306154e-06 
  130       3.743398289839e+03       1.090405269179e+00       2.513601107010e-03      -4.074691646781e+01       7.163538578646e-08       2.584735604178e-04      -1.849847785152e-06 
  131       3.779145848416e+03       1.095030768514e+00       2.556936611655e-03      -4.118046889920e+01       7.106341732291e-08       2.561396470453e-04      -1.839821466666e-06 
  132       3.814903554470e+03       1.099181850435e+00       2.600820733476e-03      -4.159809663144e+01       7.049495338045e-08       2.538474580595e-04      -1.830126020952e-06 
  133       3.850664104222e+03       1.102855128514e+00       2.645260389438e-03      -4.199930408575e+01       6.993123184654e-08       2.515975911301e-04      -1.820705839807e-06 
  134       3.886419723466e+03       1.106047740884e+00       2.690262587618e-03      -4.238360027191e+01       6.937328678178e-08       2.493899633575e-04      -1.811495592251e-06 
  135       3.922162155760e+03       1.108757362978e+00       2.735834427493e-03      -4.275049906273e+01       6.882192600777e-08       2.472237719178e-04      -1.802419772680e-06 
  136       3.957882650624e+03       1.110982220272e+00       2.781983100223e-03      -4.309951946847e+01       6.827770781788e-08       2.450974539952e-04      -1.793392241490e-06 
  137       3.993571951732e+03       1.112721101016e+00       2.828715888935e-03      -4.343018591127e+01       6.774091679750e-08       2.430086460019e-04      -1.784315758186e-06 
  138       4.029220285107e+03       1.113973368979e+00       2.876040169011e-03      -4.374202849958e+01       6.721153874072e-08       2.409541420850e-04      -1.775081506948e-06 
  139       4.064817347319e+03       1.114738976185e+00       2.923963408366e-03      -4.403458330259e+01       6.668923464998e-08       2.389298519201e-04      -1.765568614684e-06 
  140       4.100352293677e+03       1.115018475651e+00       2.972493167741e-03      -4.430739262467e+01       6.617331380567e-08       2.369307577934e-04      -1.755643661552e-06 
  141       4.135813726421e+03       1.114813034128e+00       3.021637100980e-03      -4.456000527981e+01       6.566270589223e-08       2.349508709696e-04      -1.745160183956e-06 
  142       4.171189682925e+03       1.114124444837e+00       3.071402955318e-03      -4.479197686602e+01       6.515593216763e-08       2.329831873486e-04      -1.733958170011e-06 
  143       4.206467623883e+03       1.112955140207e+00       3.121798571666e-03      -4.500287003982e+01       6.465107566285e-08       2.310196424079e-04      -1.721863547491e-06 
  144       4.241635429383e+03       1.111308304534e+00       3.172831365272e-03      -4.519225927564e+01       6.414640884414e-08       2.290532547607e-04      -1.708727642152e-06 
  145       4.276684522711e+03       1.109188197569e+00       3.224506709390e-03      -4.535974509379e+01       6.364248450775e-08       2.270850138069e-04      -1.694553270426e-06 
  146       4.311607033503e+03       1.106599887194e+00       3.276829392064e-03      -4.550494176343e+01       6.314039585260e-08       2.251179224264e-04      -1.679386283985e-06 
  147       4.346394811566e+03       1.103549165564e+00       3.329804118762e-03      -4.562747324103e+01       6.264114326459e-08       2.231548876681e-04      -1.663277385626e-06 
  148       4.381039420863e+03       1.100042562420e+00       3.383435509673e-03      -4.572697347055e+01       6.214562344561e-08       2.211987109217e-04      -1.646282287935e-06 
  149       4.415532133503e+03       1.096087358401e+00       3.437728097008e-03      -4.580308668369e+01       6.165461814016e-08       2.192520778986e-04      -1.628461873976e-06 
  150       4.449863923727e+03       1.091691598360e+00       3.492686322298e-03      -4.585546770009e+01       6.116878245394e-08       2.173175484232e-04      -1.609882359982e-06 
  151       4.484025461892e+03       1.086864104674e+00       3.548314533689e-03      -4.588378222750e+01       6.068863275869e-08       2.153975460335e-04      -1.590615460071e-06 
  152       4.518007108465e+03       1.081614490554e+00       3.604616983244e-03      -4.588770716204e+01       6.021453417777e-08       2.134943473911e-04      -1.570738552970e-06 
  153       4.551798908004e+03       1.075953173367e+00       3.661597824239e-03      -4.586693088839e+01       5.974668764670e-08       2.116100715013e-04      -1.550334850752e-06 
  154       4.585390583147e+03       1.069891387937e+00       3.719261108462e-03      -4.582115357999e+01       5.928511654321e-08       2.097466687432e-04      -1.529493569591e-06 
  155       4.618771528601e+03       1.063441199868e+00       3.777610783511e-03      -4.575008749923e+01       5.882965288090e-08       2.079059097087e-04      -1.508310102524e-06 
  156       4.651930805126e+03       1.056615518851e+00       3.836650690092e-03      -4.565345729773e+01       5.837992306115e-08       2.060893738517e-04      -1.486886194237e-06 
  157       4.684857133525e+03       1.049428111978e+00       3.896384559318e-03      -4.553100031645e+01       5.793533317744e-08       2.042984379473e-04      -1.465330117855e-06 
  158       4.717538888630e+03       1.041893617055e+00       3.956816010007e-03      -4.538246688598e+01       5.749505386651e-08       2.025342643597e-04      -1.443756853750e-06 
  159       4.749964093287e+03       1.034027555917e+00       4.017948545979e-03      -4.520762062670e+01       5.705800470082e-08       2.007977891209e-04      -1.422288270364e-06 
  160       4.782120412348e+03       1.025846347736e+00       4.079785553356e-03      -4.500623874904e+01       5.662283811640e-08       1.990897098187e-04      -1.401053307043e-06 
  161       4.813995989605e+03       1.017366965240e+00       4.142330169339e-03      -4.477811177230e+01       5.618836355848e-08       1.974105673079e-04      -1.380163537598e-06 
  162       4.845582054404e+03       1.008605841234e+00       4.205584881184e-03      -4.452304202329e+01       5.575494066077e-08       1.957610293186e-04      -1.359635811665e-06 
  163       4.876870535124e+03       9.995798903711e-01       4.269551886433e-03      -4.424084557805e+01       5.532329946045e-08       1.941416209198e-04      -1.339459710727e-06 
  164       4.907853234842e+03       9.903068691322e-01       4.334233214978e-03      -4.393135312645e+01       5.489411562085e-08       1.925526223950e-04      -1.319621112799e-06 
  165       4.938521829193e+03       9.808053874931e-01       4.399630725769e-03      -4.359441026967e+01       5.446800472731e-08       1.909940575088e-04      -1.300102037070e-06 
  166       4.968867864243e+03       9.710949205960e-01       4.465746103520e-03      -4.322987781777e+01       5.404551639406e-08       1.894656815986e-04      -1.280880486360e-06 
  167       4.998882754347e+03       9.611958204189e-01       4.532580855415e-03      -4.283763208721e+01       5.362712817971e-08       1.879669694928e-04      -1.261930287378e-06 
  168       5.028557780019e+03       9.511293274458e-01       4.600136307816e-03      -4.241756519838e+01       5.321323930891e-08       1.864971032538e-04      -1.243220928779e-06 
  169       5.057884085799e+03       9.409175823362e-01       4.668413602969e-03      -4.196958537312e+01       5.280416419796e-08       1.850549597476e-04      -1.224717397041e-06 
  170       5.086852678111e+03       9.305836375949e-01       4.737413695714e-03      -4.149361723232e+01       5.240012578181e-08       1.836390980391e-04      -1.206380010131e-06 
  171       5.115454423138e+03       9.201514692421e-01       4.807137350186e-03      -4.098960209336e+01       5.200124864026e-08       1.822477466124e-04      -1.188164248987e-06 
  172       5.143680044679e+03       9.096459884832e-01       4.877585136527e-03      -4.045749826770e+01       5.160755192081e-08       1.808787904178e-04      -1.170020586804e-06 
  173       5.171520122021e+03       8.990930533783e-01       4.948757427592e-03      -3.989728135843e+01       5.121894205595e-08       1.795297577442e-04      -1.151894316121e-06 
  174       5.198965087801e+03       8.885194805124e-01       5.020654395655e-03      -3.930894455775e+01       5.083520527242e-08       1.781978069169e-04      -1.133725373713e-06 
  175       5.226005225870e+03       8.779530566652e-01       5.093276009114e-03      -3.869249894454e+01       5.045599989003e-08       1.768797128221e-04      -1.115448163297e-06 
  176       5.252630669164e+03       8.674225504806e-01       5.166622029203e-03      -3.804797378190e+01       5.008084840782e-08       1.755718532562e-04      -1.096991376032e-06 
  177       5.278831397564e+03       8.569577241369e-01       5.240692006694e-03      -3.737541681465e+01       4.970912937504e-08       1.742701951011e-04      -1.078277808833e-06 
  178       5.304597235764e+03       8.465893450166e-01       5.315485278606e-03      -3.667489456689e+01       4.934006904462e-08       1.729702803261e-04      -1.059224180482e-06 
  179       5.329917851136e+03       8.363491973760e-01       5.391000964912e-03      -3.594649263954e+01       4.897273280676e-08       1.716672118142e-04      -1.039740945555e-06 
