# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 6000, i.e. number of multipoles equal to 5999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
   38       1.179964836069e+03       4.762229447804e-02       3.393200456281e-04       1.848286881437e+00       1.382445685377e-07       1.010858395582e-03      -1.025799992207e-06 
   39       1.197831204880e+03       5.198390789286e-02       3.574889676776e-04       1.802179607694e+00       1.380429504144e-07       9.878552717991e-04      -9.634423167683e-07 
   40       1.215886181969e+03       5.659904655816e-02       3.761470681417e-04       1.744978228425e+00       1.378207795526e-07       9.658203157961e-04      -8.821343740002e-07 
   41       1.234080982539e+03       6.147258129281e-02       3.952954645840e-04       1.676647746764e+00       1.375316292293e-07       9.447259778656e-04      -8.124099744427e-07 
   42       1.252436154457e+03       6.660905660028e-02       4.149348461721e-04       1.597274874420e+00       1.371977901411e-07       9.246306506884e-04      -7.647627471075e-07 
   43       1.270974862792e+03       7.201261509535e-02       4.350657068024e-04       1.507047184034e+00       1.368443575533e-07       9.054538891718e-04      -7.438773971508e-07 
   44       1.289695712960e+03       7.768695413675e-02       4.556884311781e-04       1.406247971288e+00       1.364641140717e-07       8.868578990871e-04      -7.545138360376e-07 
   45       1.308584433611e+03       8.363549210781e-02       4.768032212744e-04       1.295103831260e+00       1.360296343248e-07       8.683990448227e-04      -7.996099710631e-07 
   46       1.327658886124e+03       8.986198112040e-02       4.984098633090e-04       1.173262166735e+00       1.355648134249e-07       8.501726615894e-04      -8.736831134723e-07 
   47       1.346933327454e+03       9.637003808544e-02       5.205078811495e-04       1.040165329783e+00       1.350975238898e-07       8.323788313401e-04      -9.664325135882e-07 
   48       1.366403833601e+03       1.031629592385e-01       5.430965884501e-04       8.951897898625e-01       1.346356038316e-07       8.151364633381e-04      -1.063962601310e-06 
   49       1.386046654571e+03       1.102437078878e-01       5.661750789007e-04       7.376417070270e-01       1.341607767568e-07       7.984670795400e-04      -1.148371894358e-06 
   50       1.405832383184e+03       1.176145115087e-01       5.897422627578e-04       5.668903612188e-01       1.336405333646e-07       7.823316161151e-04      -1.202680101534e-06 
   51       1.425776811968e+03       1.252755525229e-01       6.137970107485e-04       3.828214076764e-01       1.330887376791e-07       7.668002508099e-04      -1.229045582409e-06 
   52       1.445901037252e+03       1.332259009677e-01       6.383380323727e-04       1.854990006000e-01       1.325253180980e-07       7.519211208893e-04      -1.237124479577e-06 
   53       1.466215972367e+03       1.414638441806e-01       6.633638256436e-04      -2.495929826200e-02       1.319571885219e-07       7.376608001289e-04      -1.239630903595e-06 
   54       1.486721446795e+03       1.499868561637e-01       6.888726695141e-04      -2.483804590604e-01       1.313746764061e-07       7.238919404558e-04      -1.252653733852e-06 
   55       1.507412691076e+03       1.587925427420e-01       7.148628286489e-04      -4.846056492888e-01       1.307598261318e-07       7.104524526941e-04      -1.291618564487e-06 
   56       1.528303741836e+03       1.678818221778e-01       7.413332446557e-04      -7.337242169618e-01       1.301260397834e-07       6.973800850160e-04      -1.356604729352e-06 
   57       1.549408273152e+03       1.772564810281e-01       7.682830033065e-04      -9.958942246622e-01       1.294907212231e-07       6.847414535467e-04      -1.442201645796e-06 
   58       1.570732120449e+03       1.869182747991e-01       7.957111379237e-04      -1.271276534223e+00       1.288627120868e-07       6.725615480675e-04      -1.541257831322e-06 
   59       1.592272667408e+03       1.968689353285e-01       8.236166300804e-04      -1.560035540696e+00       1.282400944780e-07       6.608175619756e-04      -1.644712023641e-06 
   60       1.614018232859e+03       2.071101781672e-01       8.519984103011e-04      -1.862339906316e+00       1.276077930599e-07       6.494324564215e-04      -1.741418221241e-06 
   61       1.635955260405e+03       2.176425044260e-01       8.808556039008e-04      -2.178311434168e+00       1.269455970010e-07       6.383123076930e-04      -1.820582104998e-06 
   62       1.658093160068e+03       2.284612753418e-01       9.101883314004e-04      -2.507856618542e+00       1.262628886804e-07       6.274889589799e-04      -1.880464517521e-06 
   63       1.680443980042e+03       2.395597656957e-01       9.399970898337e-04      -2.850798414612e+00       1.255745763736e-07       6.170131335318e-04      -1.922266706220e-06 
   64       1.703014737726e+03       2.509302613415e-01       9.702825317733e-04      -3.206923868814e+00       1.248906703636e-07       6.069113753742e-04      -1.947818010099e-06 
   65       1.725807054202e+03       2.625640283372e-01       1.001045473809e-03      -3.575983207327e+00       1.242150713754e-07       5.971827501305e-04      -1.959635866674e-06 
   66       1.748816788714e+03       2.744512820768e-01       1.032286905026e-03      -3.957688924550e+00       1.235442571811e-07       5.877954163826e-04      -1.960987842115e-06 
   67       1.772033673144e+03       2.865811564216e-01       1.064007995485e-03      -4.351714871581e+00       1.228658641302e-07       5.786830675705e-04      -1.955955684608e-06 
   68       1.795447266147e+03       2.989430193876e-01       1.096210026330e-03      -4.757749832639e+00       1.221648197237e-07       5.697717057138e-04      -1.948591730477e-06 
   69       1.819067033594e+03       3.115307987823e-01       1.128894144730e-03      -5.175672898044e+00       1.214483397574e-07       5.610780379494e-04      -1.939934583136e-06 
   70       1.842905699009e+03       3.243394816298e-01       1.162061574283e-03      -5.605412152193e+00       1.207281420708e-07       5.526341653033e-04      -1.930210413559e-06 
   71       1.866973083678e+03       3.373638486717e-01       1.195713695353e-03      -6.046893803152e+00       1.200130172642e-07       5.444580420826e-04      -1.919665562116e-06 
   72       1.891275902752e+03       3.505984779378e-01       1.229852051543e-03      -6.500042664679e+00       1.193081524829e-07       5.365517441953e-04      -1.908566834730e-06 
   73       1.915817561350e+03       3.640377483162e-01       1.264478356167e-03      -6.964782638266e+00       1.186144035702e-07       5.288996762511e-04      -1.897201784396e-06 
   74       1.940597950669e+03       3.776758431236e-01       1.299594498729e-03      -7.441037195165e+00       1.179275140984e-07       5.214667174407e-04      -1.885878978013e-06 
   75       1.965613244083e+03       3.915067536759e-01       1.335202551392e-03      -7.928729858425e+00       1.172372797911e-07       5.141963061954e-04      -1.874928248579e-06 
   76       1.990858954177e+03       4.055236373223e-01       1.371304465815e-03      -8.427743917814e+00       1.165320674020e-07       5.070303058588e-04      -1.864682875035e-06 
   77       2.016340198136e+03       4.197167485078e-01       1.407901085517e-03      -8.937792027984e+00       1.158164052214e-07       4.999794363324e-04      -1.855419892325e-06 
   78       2.042062942556e+03       4.340751351636e-01       1.444992964339e-03      -9.458523596178e+00       1.150980897110e-07       4.930684107229e-04      -1.847403921583e-06 
   79       2.068030773781e+03       4.485872412624e-01       1.482580660227e-03      -9.989563091571e+00       1.143829510782e-07       4.863149805133e-04      -1.840902901777e-06 
   80       2.094244760872e+03       4.632408971513e-01       1.520664735360e-03      -1.053050969134e+01       1.136744592710e-07       4.797291280859e-04      -1.836187099623e-06 
   81       2.120703318582e+03       4.780233098845e-01       1.559245756272e-03      -1.108093692672e+01       1.129733031716e-07       4.733122331551e-04      -1.833528075786e-06 
   82       2.147402070326e+03       4.929210535571e-01       1.598324293980e-03      -1.164039232912e+01       1.122769422971e-07       4.670562131091e-04      -1.833197607383e-06 
   83       2.174333711156e+03       5.079200596374e-01       1.637900924107e-03      -1.220839707611e+01       1.115791303157e-07       4.609426372605e-04      -1.835466566787e-06 
   84       2.201491013894e+03       5.230062391364e-01       1.677976348578e-03      -1.278447773112e+01       1.108729164373e-07       4.549512582501e-04      -1.840512260869e-06 
   85       2.228876720276e+03       5.381674887990e-01       1.718551783609e-03      -1.336826828316e+01       1.101619825548e-07       4.490901179101e-04      -1.848116438205e-06 
   86       2.256495045946e+03       5.533920013195e-01       1.759628636569e-03      -1.395942445283e+01       1.094520863767e-07       4.433712199285e-04      -1.857890404567e-06 
   87       2.284348600117e+03       5.686676640134e-01       1.801208392261e-03      -1.455759328553e+01       1.087476495146e-07       4.378012387045e-04      -1.869354155838e-06 
   88       2.312438301382e+03       5.839820597704e-01       1.843292615089e-03      -1.516241333693e+01       1.080515175021e-07       4.323810018233e-04      -1.881930206595e-06 
   89       2.340763293501e+03       5.993224680060e-01       1.885882951232e-03      -1.577351485840e+01       1.073647050550e-07       4.271049577089e-04      -1.894937265792e-06 
   90       2.369320861212e+03       6.146758656138e-01       1.928981130804e-03      -1.639051998249e+01       1.066861262264e-07       4.219606284556e-04      -1.907583759557e-06 
   91       2.398106346018e+03       6.300289279178e-01       1.972588970029e-03      -1.701304290837e+01       1.060123091106e-07       4.169280478389e-04      -1.918961201091e-06 
   92       2.427113061996e+03       6.453680296241e-01       2.016708373404e-03      -1.764069008731e+01       1.053370947508e-07       4.119791845044e-04      -1.928037407668e-06 
   93       2.456334535480e+03       6.606793939781e-01       2.061341695603e-03      -1.827305359170e+01       1.046541760634e-07       4.070872730004e-04      -1.933897874318e-06 
   94       2.485771792346e+03       6.759495638279e-01       2.106492884726e-03      -1.890968967856e+01       1.039663259256e-07       4.022585497236e-04      -1.936548036921e-06 
   95       2.515427016157e+03       6.911650034984e-01       2.152166515800e-03      -1.955013732985e+01       1.032783246054e-07       3.975065547097e-04      -1.936278493152e-06 
   96       2.545301270327e+03       7.063119598466e-01       2.198367453382e-03      -2.019392487234e+01       1.025942179380e-07       3.928426134832e-04      -1.933435339061e-06 
   97       2.575394445824e+03       7.213764652477e-01       2.245100858665e-03      -2.084057006943e+01       1.019171878147e-07       3.882756122480e-04      -1.928423284730e-06 
   98       2.605705208863e+03       7.363443405817e-01       2.292372196579e-03      -2.148958021307e+01       1.012494153214e-07       3.838117669967e-04      -1.921708835757e-06 
   99       2.636230948608e+03       7.512011982201e-01       2.340187242904e-03      -2.214045221566e+01       1.005919363671e-07       3.794543865408e-04      -1.913823540589e-06 
  100       2.666967724872e+03       7.659324450123e-01       2.388552091370e-03      -2.279267270194e+01       9.994448964857e-08       3.752036294586e-04      -1.905367303676e-06 
  101       2.697910215810e+03       7.805232852719e-01       2.437473160767e-03      -2.344571810082e+01       9.930535678940e-08       3.710562549639e-04      -1.897011764475e-06 
  102       2.729051665624e+03       7.949587237637e-01       2.486957202048e-03      -2.409905473738e+01       9.867119449939e-08       3.670053676930e-04      -1.889503742281e-06 
  103       2.760383832256e+03       8.092235686900e-01       2.537011305439e-03      -2.475213892464e+01       9.803685859461e-08       3.630401564123e-04      -1.883668746898e-06 
  104       2.791898711433e+03       8.233028340363e-01       2.587642348688e-03      -2.540442572170e+01       9.739731026425e-08       3.591499662395e-04      -1.880231676989e-06 
  105       2.823594086668e+03       8.371830020769e-01       2.638855241645e-03      -2.605539635735e+01       9.675434439830e-08       3.553380502201e-04      -1.879229423044e-06 
  106       2.855468634968e+03       8.508509377772e-01       2.690654456691e-03      -2.670453469954e+01       9.611131634076e-08       3.516100969294e-04      -1.880486262426e-06 
  107       2.887520185056e+03       8.642935119498e-01       2.743044567375e-03      -2.735131910483e+01       9.547113991704e-08       3.479699954961e-04      -1.883784066404e-06 
  108       2.919745684586e+03       8.774976086299e-01       2.796030249378e-03      -2.799522260558e+01       9.483621697126e-08       3.444196924474e-04      -1.888859880205e-06 
  109       2.952141167368e+03       8.904501324501e-01       2.849616281472e-03      -2.863571309704e+01       9.420836331054e-08       3.409590452119e-04      -1.895403453520e-06 
  110       2.984701720582e+03       9.031380160158e-01       2.903807546492e-03      -2.927225352446e+01       9.358873098694e-08       3.375856722802e-04      -1.903054721459e-06 
  111       3.017421451998e+03       9.155482272800e-01       2.958609032295e-03      -2.990430207024e+01       9.297772684797e-08       3.342948000227e-04      -1.911401235947e-06 
  112       3.050293457197e+03       9.276677769185e-01       3.014025832730e-03      -3.053131234102e+01       9.237492728637e-08       3.310791061650e-04      -1.919975547577e-06 
  113       3.083309786786e+03       9.394837257051e-01       3.070063148598e-03      -3.115273355484e+01       9.177898912018e-08       3.279285599207e-04      -1.928252537905e-06 
  114       3.116461413620e+03       9.509831918863e-01       3.126726288620e-03      -3.176801072824e+01       9.118755653360e-08       3.248302587823e-04      -1.935646702199e-06 
  115       3.149738200021e+03       9.621533585571e-01       3.184020670400e-03      -3.237658486337e+01       9.059716400982e-08       3.217682619686e-04      -1.941509382627e-06 
  116       3.183130343478e+03       9.729818251762e-01       3.241951815798e-03      -3.297789849463e+01       9.000450955855e-08       3.187280970854e-04      -1.945266611632e-06 
  117       3.216632983259e+03       9.834576948322e-01       3.300525334341e-03      -3.357141269356e+01       8.941085494713e-08       3.157115882766e-04      -1.946867452279e-06 
  118       3.250242094926e+03       9.935706336332e-01       3.359746939599e-03      -3.415659249242e+01       8.881849566299e-08       3.127244067921e-04      -1.946411944430e-06 
  119       3.283953042470e+03       1.003310548699e+00       3.419622455499e-03      -3.473290194163e+01       8.822944016457e-08       3.097715774335e-04      -1.944018395874e-06 
  120       3.317760558604e+03       1.012667598579e+00       3.480157817243e-03      -3.529980434433e+01       8.764536973090e-08       3.068574235966e-04      -1.939824226928e-06 
  121       3.351658725052e+03       1.021632203668e+00       3.541359072223e-03      -3.585676249084e+01       8.706759648268e-08       3.039855111005e-04      -1.933986829539e-06 
  122       3.385640952843e+03       1.030195056630e+00       3.603232380937e-03      -3.640323889319e+01       8.649701954315e-08       3.011585908044e-04      -1.926684440890e-06 
  123       3.419699962597e+03       1.038347132808e+00       3.665784017902e-03      -3.693869601963e+01       8.593407930720e-08       2.983785400106e-04      -1.918117031500e-06 
  124       3.453827764823e+03       1.046079700648e+00       3.729020372573e-03      -3.746259652913e+01       8.537870978724e-08       2.956463026557e-04      -1.908507207835e-06 
  125       3.488015640205e+03       1.053384332115e+00       3.792947950254e-03      -3.797440350590e+01       8.483028900409e-08       2.929618282875e-04      -1.898101129407e-06 
  126       3.522254119896e+03       1.060252913109e+00       3.857573373016e-03      -3.847358069389e+01       8.428758739140e-08       2.903240098305e-04      -1.887169440386e-06 
  127       3.556532965806e+03       1.066677653887e+00       3.922903380613e-03      -3.895959273131e+01       8.374871418209e-08       2.877306201373e-04      -1.876008215706e-06 
  128       3.590841150898e+03       1.072651099478e+00       3.988944831395e-03      -3.943190538512e+01       8.321106174499e-08       2.851782473275e-04      -1.864939921671e-06 
  129       3.625167967284e+03       1.078166441023e+00       4.055704582622e-03      -3.988999163381e+01       8.267222257321e-08       2.826636240758e-04      -1.854248130422e-06 
  130       3.659506529822e+03       1.083218466292e+00       4.123189114605e-03      -4.033335017197e+01       8.213309729373e-08       2.801880065810e-04      -1.843967352383e-06 
  131       3.693850621415e+03       1.087802733612e+00       4.191404866867e-03      -4.076148938831e+01       8.159535401168e-08       2.777533903548e-04      -1.834060520646e-06 
  132       3.728193588125e+03       1.091915292743e+00       4.260358355109e-03      -4.117392197304e+01       8.106049138820e-08       2.753611396091e-04      -1.824481802967e-06 
  133       3.762528327543e+03       1.095552697444e+00       4.330056171256e-03      -4.157016519416e+01       8.052981672565e-08       2.730119474041e-04      -1.815176168529e-06 
  134       3.796847277141e+03       1.098712018048e+00       4.400504983515e-03      -4.194974117389e+01       8.000442314890e-08       2.707057950486e-04      -1.806078947221e-06 
  135       3.831142402643e+03       1.101390854032e+00       4.471711536420e-03      -4.231217716500e+01       7.948516586835e-08       2.684419107475e-04      -1.797115381465e-06 
  136       3.865405186376e+03       1.103587346587e+00       4.543682650893e-03      -4.265700582715e+01       7.897263751071e-08       2.662187275011e-04      -1.788200170568e-06 
  137       3.899626615642e+03       1.105300191191e+00       4.616425224289e-03      -4.298376550327e+01       7.846714250335e-08       2.640338402522e-04      -1.779237007605e-06 
  138       3.933797171070e+03       1.106528650179e+00       4.689946230454e-03      -4.329200049592e+01       7.796867049826e-08       2.618839622840e-04      -1.770118108846e-06 
  139       3.967906814985e+03       1.107272565316e+00       4.764252719773e-03      -4.358126134363e+01       7.747686882122e-08       2.597648808673e-04      -1.760723735700e-06 
  140       4.001944979763e+03       1.107532370366e+00       4.839351819224e-03      -4.385110509725e+01       7.699101393239e-08       2.576714121571e-04      -1.750921709207e-06 
  141       4.035900556198e+03       1.107309103663e+00       4.915250732432e-03      -4.410109559634e+01       7.650998188395e-08       2.555973553391e-04      -1.740566917051e-06 
  142       4.069761881858e+03       1.106604420684e+00       4.991956739718e-03      -4.433080374550e+01       7.603221776089e-08       2.535354460258e-04      -1.729500813117e-06 
  143       4.103516729452e+03       1.105420606621e+00       5.069477198154e-03      -4.453980779075e+01       7.555570409059e-08       2.514773089018e-04      -1.717550909567e-06 
  144       4.137153286231e+03       1.103760676711e+00       5.147818996352e-03      -4.472769743352e+01       7.507862396777e-08       2.494156922272e-04      -1.704569882542e-06 
  145       4.170663225602e+03       1.101628661853e+00       5.226986858142e-03      -4.489408604651e+01       7.460157032786e-08       2.473516485564e-04      -1.690560538921e-06 
  146       4.204038917618e+03       1.099029375181e+00       5.306984870982e-03      -4.503860019309e+01       7.412570729655e-08       2.452883232105e-04      -1.675568328494e-06 
  147       4.237272459241e+03       1.095968339786e+00       5.387817013146e-03      -4.516087619359e+01       7.365210096242e-08       2.432287546885e-04      -1.659643500202e-06 
  148       4.270355668394e+03       1.092451801794e+00       5.469487150647e-03      -4.526056042369e+01       7.318170775619e-08       2.411758640068e-04      -1.642841258921e-06 
  149       4.303280078019e+03       1.088486743442e+00       5.551999034153e-03      -4.533730961282e+01       7.271536239803e-08       2.391324438315e-04      -1.625221924235e-06 
  150       4.336036930138e+03       1.084080896150e+00       5.635356295904e-03      -4.539079114260e+01       7.225376540658e-08       2.371011474063e-04      -1.606851091198e-06 
  151       4.368617169903e+03       1.079242753601e+00       5.719562446633e-03      -4.542068334522e+01       7.179747016390e-08       2.350844772741e-04      -1.587799793079e-06 
  152       4.401011439660e+03       1.073981584815e+00       5.804620872488e-03      -4.542667580190e+01       7.134686953003e-08       2.330847737931e-04      -1.568144666103e-06 
  153       4.433210073001e+03       1.068307447223e+00       5.890534831942e-03      -4.540846964124e+01       7.090218200123e-08       2.311042034474e-04      -1.547968116170e-06 
  154       4.465203088824e+03       1.062231199744e+00       5.977307452720e-03      -4.536577783770e+01       7.046343740588e-08       2.291447469513e-04      -1.527358487575e-06 
  155       4.496980185388e+03       1.055764515862e+00       6.064941728711e-03      -4.529832550997e+01       7.003046213176e-08       2.272081871489e-04      -1.506410233699e-06 
  156       4.528530734372e+03       1.048919896697e+00       6.153440516895e-03      -4.520585021936e+01       6.960286387887e-08       2.252960967075e-04      -1.485224089705e-06 
  157       4.559843774932e+03       1.041710684087e+00       6.242806534251e-03      -4.508810226830e+01       6.918001593158e-08       2.234098256050e-04      -1.463907247211e-06 
  158       4.590908007754e+03       1.034151073657e+00       6.333042354684e-03      -4.494484499866e+01       6.876104094410e-08       2.215504884123e-04      -1.442573530954e-06 
  159       4.621711789118e+03       1.026256127900e+00       6.424150405941e-03      -4.477585509022e+01       6.834479423319e-08       2.197189513699e-04      -1.421343577443e-06 
  160       4.652243124949e+03       1.018041789250e+00       6.516132966529e-03      -4.458092285905e+01       6.792984657199e-08       2.179158192584e-04      -1.400345015598e-06 
  161       4.682490502962e+03       1.009524529532e+00       6.608992037593e-03      -4.435985159168e+01       6.751493643653e-08       2.161415607946e-04      -1.379688280061e-06 
  162       4.712445484264e+03       1.000720236029e+00       6.702728952287e-03      -4.411245485491e+01       6.710045564409e-08       2.143969320288e-04      -1.359390043915e-06 
  163       4.742100330640e+03       9.916452514364e-01       6.797344725808e-03      -4.383855951732e+01       6.668719113100e-08       2.126825835749e-04      -1.339439984014e-06 
  164       4.771447185016e+03       9.823167399436e-01       6.892840173704e-03      -4.353800698374e+01       6.627587188075e-08       2.109989149573e-04      -1.319824104168e-06 
  165       4.800478069368e+03       9.727526986331e-01       6.989215908219e-03      -4.321065348922e+01       6.586716275578e-08       2.093460624154e-04      -1.300524581023e-06 
  166       4.829184882634e+03       9.629719688840e-01       7.086472334630e-03      -4.285637039306e+01       6.546165812383e-08       2.077238865266e-04      -1.281519607776e-06 
  167       4.857559398629e+03       9.529942477749e-01       7.184609647597e-03      -4.247504447272e+01       6.505987527613e-08       2.061319596469e-04      -1.262783235701e-06 
  168       4.885593263960e+03       9.428400994865e-01       7.283627827504e-03      -4.206657821786e+01       6.466224763510e-08       2.045695531702e-04      -1.244285213505e-06 
  169       4.913277995932e+03       9.325309667036e-01       7.383526636801e-03      -4.163089012427e+01       6.426911774867e-08       2.030356246049e-04      -1.225990824509e-06 
  170       4.940604980470e+03       9.220891820186e-01       7.484305616350e-03      -4.116791498785e+01       6.388073006881e-08       2.015288044693e-04      -1.207860721638e-06 
  171       4.967565470025e+03       9.115379793331e-01       7.585964081764e-03      -4.067760419860e+01       6.349722351175e-08       2.000473830044e-04      -1.189850760252e-06 
  172       4.994150581489e+03       9.009015052612e-01       7.688501119757e-03      -4.015992603463e+01       6.311862379703e-08       1.985892967051e-04      -1.171911828784e-06 
  173       5.020351294110e+03       8.902048305319e-01       7.791915584481e-03      -3.961486595604e+01       6.274483556311e-08       1.971521146695e-04      -1.153989677208e-06 
  174       5.046158447402e+03       8.794739613914e-01       7.896206093873e-03      -3.904242689900e+01       6.237563425672e-08       1.957330247660e-04      -1.136024743329e-06 
  175       5.071562739060e+03       8.687358510063e-01       8.001371025996e-03      -3.844262956967e+01       6.201065779351e-08       1.943288196189e-04      -1.117951976891e-06 
  176       5.096554722873e+03       8.580184108655e-01       8.107408515384e-03      -3.781551273819e+01       6.164939798727e-08       1.929358824112e-04      -1.099700661515e-06 
  177       5.121124806634e+03       8.473505221832e-01       8.214316449387e-03      -3.716113353266e+01       6.129119174532e-08       1.915501725063e-04      -1.081194234455e-06 
  178       5.145263250057e+03       8.367620473014e-01       8.322092464510e-03      -3.647956773309e+01       6.093521202724e-08       1.901672108877e-04      -1.062350104172e-06 
  179       5.168960162687e+03       8.262838410926e-01       8.430733942760e-03      -3.577091006543e+01       6.058045856463e-08       1.887820654160e-04      -1.043079465740e-06 
