# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 6000, i.e. number of multipoles equal to 5999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
 1916       2.416082006309e+02       1.121360771026e+01       4.702519394412e-02      -1.077991420296e+01       1.090486087874e-09       4.272536860551e-07      -8.967206975505e-08 
 1917       2.411052262396e+02       1.121750240910e+01       4.696585587910e-02      -1.092410457324e+01       1.088959722483e-09       4.295302287805e-07      -8.965939505794e-08 
 1918       2.406140557529e+02       1.122044633960e+01       4.690673648980e-02      -1.106844841426e+01       1.087435926247e-09       4.317936840021e-07      -8.963603500903e-08 
 1919       2.401345977413e+02       1.122244111156e+01       4.684783663040e-02      -1.121288340866e+01       1.085914696769e-09       4.340434393778e-07      -8.960222553926e-08 
 1920       2.396667602695e+02       1.122348835077e+01       4.678915715528e-02      -1.135734697966e+01       1.084396031376e-09       4.362788790574e-07      -8.955820426164e-08 
 1921       2.392104508962e+02       1.122358969902e+01       4.673069891903e-02      -1.150177629074e+01       1.082879927119e-09       4.384993836742e-07      -8.950421047575e-08 
 1922       2.387655766727e+02       1.122274681408e+01       4.667246277641e-02      -1.164610824523e+01       1.081366380769e-09       4.407043303357e-07      -8.944048517234e-08 
 1923       2.383320441428e+02       1.122096136977e+01       4.661444958240e-02      -1.179027948607e+01       1.079855388816e-09       4.428930926152e-07      -8.936727103788e-08 
 1924       2.379097593418e+02       1.121823505600e+01       4.655666019214e-02      -1.193422639539e+01       1.078346947470e-09       4.450650405427e-07      -8.928481245912e-08 
 1925       2.374986277959e+02       1.121456957872e+01       4.649909546100e-02      -1.207788509424e+01       1.076841052656e-09       4.472195405960e-07      -8.919335552770e-08 
 1926       2.370985545212e+02       1.120996666004e+01       4.644175624449e-02      -1.222119144218e+01       1.075337700013e-09       4.493559556920e-07      -8.909314804473e-08 
 1927       2.367094440234e+02       1.120442803818e+01       4.638464339835e-02      -1.236408103704e+01       1.073836884897e-09       4.514736451776e-07      -8.898443952534e-08 
 1928       2.363312002969e+02       1.119795546753e+01       4.632775777847e-02      -1.250648921446e+01       1.072338602372e-09       4.535719648210e-07      -8.886748120332e-08 
 1929       2.359637268239e+02       1.119055071865e+01       4.627110024096e-02      -1.264835104768e+01       1.070842847213e-09       4.556502668027e-07      -8.874252603568e-08 
 1930       2.356069265740e+02       1.118221557834e+01       4.621467164208e-02      -1.278960134710e+01       1.069349613905e-09       4.577078997066e-07      -8.860982870728e-08 
 1931       2.352607020033e+02       1.117295184963e+01       4.615847283829e-02      -1.293017465999e+01       1.067858896639e-09       4.597442085111e-07      -8.846964563541e-08 
 1932       2.349249550537e+02       1.116276135179e+01       4.610250468622e-02      -1.307000527018e+01       1.066370689311e-09       4.617585345800e-07      -8.832223497444e-08 
 1933       2.345995871523e+02       1.115164592039e+01       4.604676804268e-02      -1.320902719765e+01       1.064884985522e-09       4.637502156538e-07      -8.816785662039e-08 
 1934       2.342844992106e+02       1.113960740733e+01       4.599126376466e-02      -1.334717419824e+01       1.063401778574e-09       4.657185858409e-07      -8.800677221560e-08 
 1935       2.339795916235e+02       1.112664768080e+01       4.593599270931e-02      -1.348437976333e+01       1.061921061470e-09       4.676629756079e-07      -8.783924515331e-08 
 1936       2.336847642694e+02       1.111276862540e+01       4.588095573397e-02      -1.362057711946e+01       1.060442826913e-09       4.695827117715e-07      -8.766554058232e-08 
 1937       2.333999165085e+02       1.109797214209e+01       4.582615369615e-02      -1.375569922801e+01       1.058967067302e-09       4.714771174891e-07      -8.748592541162e-08 
 1938       2.331249471827e+02       1.108226014823e+01       4.577158745351e-02      -1.388967878487e+01       1.057493774733e-09       4.733455122498e-07      -8.730066831505e-08 
 1939       2.328597546147e+02       1.106563457763e+01       4.571725786391e-02      -1.402244822008e+01       1.056022940995e-09       4.751872118655e-07      -8.711003973588e-08 
 1940       2.326042366074e+02       1.104809738056e+01       4.566316578535e-02      -1.415393969754e+01       1.054554557570e-09       4.770015284618e-07      -8.691431189156e-08 
 1941       2.323582904431e+02       1.102965052378e+01       4.560931207602e-02      -1.428408511462e+01       1.053088615631e-09       4.787877704692e-07      -8.671375877829e-08 
 1942       2.321218128826e+02       1.101029599053e+01       4.555569759424e-02      -1.441281610184e+01       1.051625106040e-09       4.805452426138e-07      -8.650865617572e-08 
 1943       2.318947001649e+02       1.099003578062e+01       4.550232319852e-02      -1.454006402255e+01       1.050164019348e-09       4.822732459085e-07      -8.629928165160e-08 
 1944       2.316768480061e+02       1.096887191040e+01       4.544918974752e-02      -1.466575997259e+01       1.048705345790e-09       4.839710776438e-07      -8.608591456648e-08 
 1945       2.314681515988e+02       1.094680641280e+01       4.539629810007e-02      -1.478983477992e+01       1.047249075286e-09       4.856380313788e-07      -8.586883607835e-08 
 1946       2.312685056116e+02       1.092384133737e+01       4.534364911514e-02      -1.491221900431e+01       1.045795197439e-09       4.872733969324e-07      -8.564832914733e-08 
 1947       2.310778041882e+02       1.089997875028e+01       4.529124365188e-02      -1.503284293702e+01       1.044343701535e-09       4.888764603736e-07      -8.542467854035e-08 
 1948       2.308959288867e+02       1.087522250759e+01       4.523908210509e-02      -1.515164384448e+01       1.042894578416e-09       4.904466545815e-07      -8.519808945735e-08 
 1949       2.307227124008e+02       1.084958358949e+01       4.518716300806e-02      -1.526858775971e+01       1.041447826162e-09       4.919840127966e-07      -8.496844239748e-08 
 1950       2.305579745648e+02       1.082307480619e+01       4.513548441924e-02      -1.538364785397e+01       1.040003444493e-09       4.934887201603e-07      -8.473553554094e-08 
 1951       2.304015343875e+02       1.079570902837e+01       4.508404438578e-02      -1.549679720747e+01       1.038561432899e-09       4.949609636146e-07      -8.449916587410e-08 
 1952       2.302532100513e+02       1.076749918733e+01       4.503284094350e-02      -1.560800880922e+01       1.037121790633e-09       4.964009319075e-07      -8.425912918650e-08 
 1953       2.301128189107e+02       1.073845827502e+01       4.498187211685e-02      -1.571725555700e+01       1.035684516716e-09       4.978088155980e-07      -8.401522006782e-08 
 1954       2.299801774918e+02       1.070859934414e+01       4.493113591893e-02      -1.582451025717e+01       1.034249609932e-09       4.991848070616e-07      -8.376723190484e-08 
 1955       2.298551014906e+02       1.067793550822e+01       4.488063035147e-02      -1.592974562459e+01       1.032817068827e-09       5.005291004953e-07      -8.351495687844e-08 
 1956       2.297374057723e+02       1.064647994169e+01       4.483035340480e-02      -1.603293428255e+01       1.031386891708e-09       5.018418919227e-07      -8.325818596050e-08 
 1957       2.296269043702e+02       1.061424587996e+01       4.478030305781e-02      -1.613404876261e+01       1.029959076642e-09       5.031233791996e-07      -8.299670891095e-08 
 1958       2.295234104842e+02       1.058124661954e+01       4.473047727800e-02      -1.623306150450e+01       1.028533621455e-09       5.043737620187e-07      -8.273031427465e-08 
 1959       2.294267364801e+02       1.054749551807e+01       4.468087402141e-02      -1.632994485603e+01       1.027110523729e-09       5.055932419155e-07      -8.245878937838e-08 
 1960       2.293366938887e+02       1.051300599441e+01       4.463149123261e-02      -1.642467107300e+01       1.025689780803e-09       5.067820222730e-07      -8.218192032778e-08 
 1961       2.292530934039e+02       1.047779152876e+01       4.458232684470e-02      -1.651721231902e+01       1.024271389769e-09       5.079403083271e-07      -8.189949200433e-08 
 1962       2.291757448825e+02       1.044186566270e+01       4.453337877928e-02      -1.660754066549e+01       1.022855347474e-09       5.090683071719e-07      -8.161128806224e-08 
 1963       2.291044573425e+02       1.040524199928e+01       4.448464494646e-02      -1.669562809142e+01       1.021441650515e-09       5.101662277648e-07      -8.131709092545e-08 
 1964       2.290390389622e+02       1.036793420310e+01       4.443612324481e-02      -1.678144648336e+01       1.020030295240e-09       5.112342809323e-07      -8.101668178453e-08 
 1965       2.289792970794e+02       1.032995600041e+01       4.438781156134e-02      -1.686496763529e+01       1.018621277746e-09       5.122726793744e-07      -8.070984059363e-08 
 1966       2.289250381896e+02       1.029132117917e+01       4.433970777154e-02      -1.694616324850e+01       1.017214593878e-09       5.132816376705e-07      -8.039634606742e-08 
 1967       2.288760679456e+02       1.025204358913e+01       4.429180973930e-02      -1.702500493149e+01       1.015810239227e-09       5.142613722847e-07      -8.007597567801e-08 
 1968       2.288321911561e+02       1.021213714193e+01       4.424411531692e-02      -1.710146419984e+01       1.014408209130e-09       5.152121015705e-07      -7.974850565188e-08 
 1969       2.287932117845e+02       1.017161581116e+01       4.419662234511e-02      -1.717551247614e+01       1.013008498665e-09       5.161340457769e-07      -7.941371096681e-08 
 1970       2.287589329482e+02       1.013049363246e+01       4.414932865293e-02      -1.724712108985e+01       1.011611102655e-09       5.170274270530e-07      -7.907136534879e-08 
 1971       2.287291569170e+02       1.008878470357e+01       4.410223205782e-02      -1.731626127722e+01       1.010216015662e-09       5.178924694537e-07      -7.872124126894e-08 
 1972       2.287036851123e+02       1.004650318446e+01       4.405533036557e-02      -1.738290418114e+01       1.008823231990e-09       5.187293989448e-07      -7.836310994045e-08 
 1973       2.286823181060e+02       1.000366329735e+01       4.400862137027e-02      -1.744702085108e+01       1.007432745677e-09       5.195384434085e-07      -7.799674131546e-08 
 1974       2.286648556194e+02       9.960279326852e+00       4.396210285436e-02      -1.750858224293e+01       1.006044550501e-09       5.203198326487e-07      -7.762190408196e-08 
 1975       2.286510965219e+02       9.916365620000e+00       4.391577258854e-02      -1.756755921895e+01       1.004658639975e-09       5.210737983960e-07      -7.723836566074e-08 
 1976       2.286408388302e+02       9.871936586364e+00       4.386962833182e-02      -1.762392254762e+01       1.003275007344e-09       5.218005743134e-07      -7.684589220227e-08 
 1977       2.286338797070e+02       9.827006698117e+00       4.382366783144e-02      -1.767764290353e+01       1.001893645588e-09       5.225003960015e-07      -7.644424858358e-08 
 1978       2.286300154600e+02       9.781590490118e+00       4.377788882293e-02      -1.772869086731e+01       1.000514547417e-09       5.231735010039e-07      -7.603319840519e-08 
 1979       2.286290415408e+02       9.735702559992e+00       4.373228903001e-02      -1.777703692548e+01       9.991377052699e-10       5.238201288125e-07      -7.561250398798e-08 
 1980       2.286307525438e+02       9.689357568213e+00       4.368686616463e-02      -1.782265147037e+01       9.977631113155e-10       5.244405208727e-07      -7.518192637008e-08 
 1981       2.286349422050e+02       9.642570238182e+00       4.364161792696e-02      -1.786550479997e+01       9.963907574488e-10       5.250349205890e-07      -7.474122530378e-08 
 1982       2.286414034010e+02       9.595355356312e+00       4.359654200532e-02      -1.790556711790e+01       9.950206352904e-10       5.256035733304e-07      -7.429015925239e-08 
 1983       2.286499281479e+02       9.547727772105e+00       4.355163607620e-02      -1.794280853322e+01       9.936527361849e-10       5.261467264354e-07      -7.382848538714e-08 
 1984       2.286603076004e+02       9.499702398233e+00       4.350689780427e-02      -1.797719906036e+01       9.922870511999e-10       5.266646292176e-07      -7.335595958403e-08 
 1985       2.286723320501e+02       9.451294210621e+00       4.346232484230e-02      -1.800870861902e+01       9.909235711241e-10       5.271575329714e-07      -7.287233642074e-08 
 1986       2.286857909252e+02       9.402518248528e+00       4.341791483120e-02      -1.803730703403e+01       9.895622864662e-10       5.276256909768e-07      -7.237736917347e-08 
 1987       2.287004818733e+02       9.353389614104e+00       4.337366527252e-02      -1.806297157162e+01       9.882031891122e-10       5.280692838076e-07      -7.187088674667e-08 
 1988       2.287162380873e+02       9.303923470911e+00       4.332957314515e-02      -1.808570960902e+01       9.868462773285e-10       5.284881943417e-07      -7.135302539779e-08 
 1989       2.287329011789e+02       9.254135045554e+00       4.328563528577e-02      -1.810553613162e+01       9.854915508296e-10       5.288822302766e-07      -7.082399956544e-08 
 1990       2.287503121115e+02       9.204039628284e+00       4.324184851602e-02      -1.812246621190e+01       9.841390091248e-10       5.292511986005e-07      -7.028402517246e-08 
 1991       2.287683111992e+02       9.153652573072e+00       4.319820964251e-02      -1.813651500953e+01       9.827886515171e-10       5.295949055905e-07      -6.973331962977e-08 
 1992       2.287867381062e+02       9.102989297697e+00       4.315471545676e-02      -1.814769777155e+01       9.814404771020e-10       5.299131568117e-07      -6.917210184030e-08 
 1993       2.288054318459e+02       9.052065283824e+00       4.311136273522e-02      -1.815602983244e+01       9.800944847662e-10       5.302057571154e-07      -6.860059220283e-08 
 1994       2.288242307802e+02       9.000896077083e+00       4.306814823920e-02      -1.816152661425e+01       9.787506731869e-10       5.304725106378e-07      -6.801901261593e-08 
 1995       2.288429726183e+02       8.949497287153e+00       4.302506871490e-02      -1.816420362671e+01       9.774090408301e-10       5.307132207986e-07      -6.742758648182e-08 
 1996       2.288614944165e+02       8.897884587841e+00       4.298212089336e-02      -1.816407646741e+01       9.760695859500e-10       5.309276902996e-07      -6.682653871031e-08 
 1997       2.288796325766e+02       8.846073717162e+00       4.293930149046e-02      -1.816116082183e+01       9.747323065872e-10       5.311157211233e-07      -6.621609572266e-08 
 1998       2.288972228460e+02       8.794080477423e+00       4.289660720688e-02      -1.815547246353e+01       9.733972005683e-10       5.312771145314e-07      -6.559648545554e-08 
 1999       2.289141003159e+02       8.741920735300e+00       4.285403472807e-02      -1.814702725425e+01       9.720642655041e-10       5.314116710634e-07      -6.496793736491e-08 
 2000       2.289300994213e+02       8.689610421922e+00       4.281158072428e-02      -1.813584114402e+01       9.707334987889e-10       5.315191905354e-07      -6.433068242993e-08 
 2001       2.289450539398e+02       8.637165532949e+00       4.276924185049e-02      -1.812193017130e+01       9.694048975989e-10       5.315994720382e-07      -6.368495315691e-08 
 2002       2.289587969906e+02       8.584602128655e+00       4.272701474641e-02      -1.810531046307e+01       9.680784588914e-10       5.316523139365e-07      -6.303098358324e-08 
 2003       2.289711610343e+02       8.531936334007e+00       4.268489603646e-02      -1.808599823500e+01       9.667541794036e-10       5.316775138670e-07      -6.236900928126e-08 
 2004       2.289819778713e+02       8.479184338750e+00       4.264288232974e-02      -1.806400979150e+01       9.654320556513e-10       5.316748687370e-07      -6.169926736227e-08 
 2005       2.289910786416e+02       8.426362397480e+00       4.260097022004e-02      -1.803936152593e+01       9.641120839276e-10       5.316441747233e-07      -6.102199648042e-08 
 2006       2.289982938237e+02       8.373486829732e+00       4.255915628577e-02      -1.801206992063e+01       9.627942603020e-10       5.315852272706e-07      -6.033743683667e-08 
 2007       2.290034532337e+02       8.320574020060e+00       4.251743708999e-02      -1.798215154712e+01       9.614785806192e-10       5.314978210900e-07      -5.964583018273e-08 
 2008       2.290063860249e+02       8.267640418111e+00       4.247580918034e-02      -1.794962306615e+01       9.601650404977e-10       5.313817501574e-07      -5.894741982501e-08 
 2009       2.290069206864e+02       8.214702538716e+00       4.243426908909e-02      -1.791450122788e+01       9.588536353288e-10       5.312368077126e-07      -5.824245062856e-08 
 2010       2.290048850427e+02       8.161776961963e+00       4.239281333303e-02      -1.787680287196e+01       9.575443602752e-10       5.310627862574e-07      -5.753116902105e-08 
 2011       2.290001062528e+02       8.108880333280e+00       4.235143841353e-02      -1.783654492767e+01       9.562372102703e-10       5.308594775545e-07      -5.681382299673e-08 
 2012       2.289924108092e+02       8.056029363519e+00       4.231014081648e-02      -1.779374441405e+01       9.549321800164e-10       5.306266726257e-07      -5.609066212038e-08 
 2013       2.289816245372e+02       8.003240829031e+00       4.226891701226e-02      -1.774841843997e+01       9.536292639838e-10       5.303641617507e-07      -5.536193753127e-08 
 2014       2.289675725943e+02       7.950531571752e+00       4.222776345577e-02      -1.770058420434e+01       9.523284564098e-10       5.300717344657e-07      -5.462790194717e-08 
 2015       2.289500794689e+02       7.897918499281e+00       4.218667658634e-02      -1.765025899614e+01       9.510297512969e-10       5.297491795620e-07      -5.388880966830e-08 
 2016       2.289289689801e+02       7.845418584961e+00       4.214565282778e-02      -1.759746019459e+01       9.497331424124e-10       5.293962850841e-07      -5.314491658132e-08 
 2017       2.289040642761e+02       7.793048867961e+00       4.210468858830e-02      -1.754220526925e+01       9.484386232864e-10       5.290128383289e-07      -5.239648016330e-08 
 2018       2.288751878341e+02       7.740826453356e+00       4.206378026053e-02      -1.748451178018e+01       9.471461872113e-10       5.285986258439e-07      -5.164375948574e-08 
 2019       2.288421614591e+02       7.688768512208e+00       4.202292422150e-02      -1.742439737800e+01       9.458558272399e-10       5.281534334259e-07      -5.088701521852e-08 
 2020       2.288048062833e+02       7.636892281648e+00       4.198211683257e-02      -1.736187980406e+01       9.445675361849e-10       5.276770461193e-07      -5.012650963396e-08 
 2021       2.287629427649e+02       7.585215064952e+00       4.194135443948e-02      -1.729697689053e+01       9.432813066170e-10       5.271692482150e-07      -4.936250661075e-08 
 2022       2.287163906878e+02       7.533754231629e+00       4.190063337229e-02      -1.722970656054e+01       9.419971308641e-10       5.266298232487e-07      -4.859527163799e-08 
 2023       2.286649691603e+02       7.482527217496e+00       4.185994994535e-02      -1.716008682830e+01       9.407150010102e-10       5.260585539997e-07      -4.782507181922e-08 
 2024       2.286084966147e+02       7.431551524763e+00       4.181930045732e-02      -1.708813579920e+01       9.394349088935e-10       5.254552224891e-07      -4.705217587639e-08 
 2025       2.285467908060e+02       7.380844722110e+00       4.177868119110e-02      -1.701387166995e+01       9.381568461060e-10       5.248196099787e-07      -4.627685415390e-08 
 2026       2.284796901687e+02       7.330423011717e+00       4.173808862776e-02      -1.693731649222e+01       9.368808054580e-10       5.241516000218e-07      -4.549936468278e-08 
 2027       2.284071180556e+02       7.280296918869e+00       4.169752008993e-02      -1.685850749298e+01       9.356067853987e-10       5.234514888403e-07      -4.471991120001e-08 
 2028       2.283290189613e+02       7.230475571372e+00       4.165697310300e-02      -1.677748583621e+01       9.343347856571e-10       5.227196783067e-07      -4.393868468247e-08 
 2029       2.282453372067e+02       7.180968129814e+00       4.161644518159e-02      -1.669429286697e+01       9.330648057804e-10       5.219565732041e-07      -4.315587724838e-08 
 2030       2.281560169395e+02       7.131783787608e+00       4.157593382962e-02      -1.660897011168e+01       9.317968451335e-10       5.211625812337e-07      -4.237168216009e-08 
 2031       2.280610021331e+02       7.082931771030e+00       4.153543654020e-02      -1.652155927835e+01       9.305309028974e-10       5.203381130228e-07      -4.158629382690e-08 
 2032       2.279602365872e+02       7.034421339255e+00       4.149495079570e-02      -1.643210225678e+01       9.292669780685e-10       5.194835821316e-07      -4.079990780788e-08 
 2033       2.278536639272e+02       6.986261784402e+00       4.145447406767e-02      -1.634064111883e+01       9.280050694577e-10       5.185994050617e-07      -4.001272081470e-08 
 2034       2.277412276041e+02       6.938462431564e+00       4.141400381685e-02      -1.624721811861e+01       9.267451756892e-10       5.176860012632e-07      -3.922493071444e-08 
 2035       2.276228708941e+02       6.891032638858e+00       4.137353749320e-02      -1.615187569274e+01       9.254872951998e-10       5.167437931425e-07      -3.843673653242e-08 
 2036       2.274985368988e+02       6.843981797454e+00       4.133307253579e-02      -1.605465646058e+01       9.242314262374e-10       5.157732060699e-07      -3.764833845504e-08 
 2037       2.273681685448e+02       6.797319331619e+00       4.129260637288e-02      -1.595560322442e+01       9.229775668605e-10       5.147746683873e-07      -3.685993783260e-08 
 2038       2.272317085833e+02       6.751054698755e+00       4.125213642186e-02      -1.585475896979e+01       9.217257149370e-10       5.137486114157e-07      -3.607173718212e-08 
 2039       2.270890995904e+02       6.705197389438e+00       4.121166008925e-02      -1.575216686561e+01       9.204758681432e-10       5.126954694631e-07      -3.528394019021e-08 
 2040       2.269402839662e+02       6.659756927458e+00       4.117117477065e-02      -1.564787026446e+01       9.192280239627e-10       5.116156798322e-07      -3.449675171590e-08 
 2041       2.267852039355e+02       6.614742869854e+00       4.113067785080e-02      -1.554191270281e+01       9.179821796855e-10       5.105096828276e-07      -3.371037779346e-08 
 2042       2.266238015467e+02       6.570164806958e+00       4.109016670349e-02      -1.543433790123e+01       9.167383324070e-10       5.093779217642e-07      -3.292502563527e-08 
 2043       2.264560186723e+02       6.526032362431e+00       4.104963869160e-02      -1.532518976466e+01       9.154964790270e-10       5.082208429742e-07      -3.214090363467e-08 
 2044       2.262817970082e+02       6.482355193302e+00       4.100909116705e-02      -1.521451238260e+01       9.142566162485e-10       5.070388958154e-07      -3.135822136880e-08 
 2045       2.261010780739e+02       6.439142990008e+00       4.096852147081e-02      -1.510235002937e+01       9.130187405769e-10       5.058325326784e-07      -3.057718960143e-08 
 2046       2.259138032121e+02       6.396405476432e+00       4.092792693287e-02      -1.498874716430e+01       9.117828483190e-10       5.046022089948e-07      -2.979802028589e-08 
 2047       2.257199135885e+02       6.354152409942e+00       4.088730487226e-02      -1.487374843202e+01       9.105489355816e-10       5.033483832446e-07      -2.902092656784e-08 
 2048       2.255193501917e+02       6.312393581433e+00       4.084665259697e-02      -1.475739866264e+01       9.093169982709e-10       5.020715169639e-07      -2.824612278819e-08 
 2049       2.253120538328e+02       6.271138815359e+00       4.080596740400e-02      -1.463974287200e+01       9.080870320913e-10       5.007720747529e-07      -2.747382448597e-08 
 2050       2.250979651454e+02       6.230397969780e+00       4.076524657931e-02      -1.452082626192e+01       9.068590325445e-10       4.994505242835e-07      -2.670424840114e-08 
 2051       2.248770245856e+02       6.190180936394e+00       4.072448739785e-02      -1.440069422038e+01       9.056329949281e-10       4.981073363071e-07      -2.593761247753e-08 
 2052       2.246491724313e+02       6.150497640581e+00       4.068368712347e-02      -1.427939232181e+01       9.044089143349e-10       4.967429846622e-07      -2.517413586566e-08 
 2053       2.244143487823e+02       6.111358041440e+00       4.064284300897e-02      -1.415696632728e+01       9.031867856520e-10       4.953579462825e-07      -2.441403892565e-08 
 2054       2.241724935601e+02       6.072772131826e+00       4.060195229609e-02      -1.403346218473e+01       9.019666035591e-10       4.939527012043e-07      -2.365754323007e-08 
 2055       2.239235465076e+02       6.034749938393e+00       4.056101221543e-02      -1.390892602923e+01       9.007483625283e-10       4.925277325746e-07      -2.290487156687e-08 
 2056       2.236674471892e+02       5.997301521629e+00       4.052001998651e-02      -1.378340418320e+01       8.995320568225e-10       4.910835266588e-07      -2.215624794220e-08 
 2057       2.234041349901e+02       5.960436975898e+00       4.047897281772e-02      -1.365694315661e+01       8.983176804943e-10       4.896205728484e-07      -2.141189758335e-08 
 2058       2.231335491166e+02       5.924166429478e+00       4.043786790631e-02      -1.352958964726e+01       8.971052273854e-10       4.881393636690e-07      -2.067204694159e-08 
 2059       2.228556285956e+02       5.888500044598e+00       4.039670243837e-02      -1.340139054097e+01       8.958946911252e-10       4.866403947878e-07      -1.993692369514e-08 
 2060       2.225703122744e+02       5.853448017479e+00       4.035547358883e-02      -1.327239291182e+01       8.946860651298e-10       4.851241650218e-07      -1.920675675197e-08 
 2061       2.222775388208e+02       5.819020578373e+00       4.031417852145e-02      -1.314264402242e+01       8.934793426011e-10       4.835911763455e-07      -1.848177625278e-08 
 2062       2.219772467225e+02       5.785227991601e+00       4.027281438878e-02      -1.301219132408e+01       8.922745165255e-10       4.820419338987e-07      -1.776221357384e-08 
 2063       2.216693742873e+02       5.752080555592e+00       4.023137833217e-02      -1.288108245707e+01       8.910715796731e-10       4.804769459942e-07      -1.704830132995e-08 
 2064       2.213538596425e+02       5.719588602923e+00       4.018986748175e-02      -1.274936525086e+01       8.898705245962e-10       4.788967241259e-07      -1.634027337728e-08 
 2065       2.210306605810e+02       5.687760661024e+00       4.014827934364e-02      -1.261708649681e+01       8.886713449223e-10       4.773016957938e-07      -1.563832628655e-08 
 2066       2.206998142517e+02       5.656597919959e+00       4.010661296462e-02      -1.248428825641e+01       8.874740392531e-10       4.756919419490e-07      -1.494250330858e-08 
 2067       2.203613778917e+02       5.626099725510e+00       4.006486777570e-02      -1.235101152733e+01       8.862786073183e-10       4.740674567736e-07      -1.425280918134e-08 
 2068       2.200154090192e+02       5.596265414936e+00       4.002304320561e-02      -1.221729746878e+01       8.850850486863e-10       4.724282346117e-07      -1.356924854752e-08 
 2069       2.196619654335e+02       5.567094316957e+00       3.998113868082e-02      -1.208318740168e+01       8.838933627633e-10       4.707742699695e-07      -1.289182595429e-08 
 2070       2.193011052159e+02       5.538585751743e+00       3.993915362556e-02      -1.194872280890e+01       8.827035487925e-10       4.691055575159e-07      -1.222054585289e-08 
 2071       2.189328867298e+02       5.510739030904e+00       3.989708746176e-02      -1.181394533540e+01       8.815156058531e-10       4.674220920831e-07      -1.155541259832e-08 
 2072       2.185573686209e+02       5.483553457474e+00       3.985493960909e-02      -1.167889678847e+01       8.803295328596e-10       4.657238686671e-07      -1.089643044898e-08 
 2073       2.181746098179e+02       5.457028325897e+00       3.981270948495e-02      -1.154361913792e+01       8.791453285609e-10       4.640108824282e-07      -1.024360356638e-08 
 2074       2.177846695325e+02       5.431162922020e+00       3.977039650445e-02      -1.140815451625e+01       8.779629915395e-10       4.622831286915e-07      -9.596936014741e-09 
 2075       2.173876072601e+02       5.405956523074e+00       3.972800008043e-02      -1.127254521886e+01       8.767825202103e-10       4.605406029477e-07      -8.956431760704e-09 
 2076       2.169834827800e+02       5.381408397663e+00       3.968551962344e-02      -1.113683370426e+01       8.756039128202e-10       4.587833008530e-07      -8.322094672959e-09 
 2077       2.165723561557e+02       5.357517805753e+00       3.964295454175e-02      -1.100106259427e+01       8.744271674468e-10       4.570112182304e-07      -7.693928521917e-09 
 2078       2.161542877355e+02       5.334283998660e+00       3.960030424133e-02      -1.086527467417e+01       8.732522819978e-10       4.552243510698e-07      -7.071936979372e-09 
 2079       2.157293381525e+02       5.311706219031e+00       3.955756812586e-02      -1.072951289294e+01       8.720792542101e-10       4.534226955284e-07      -6.456123618152e-09 
 2080       2.152975683254e+02       5.289783700839e+00       3.951474559673e-02      -1.059382036345e+01       8.709080816489e-10       4.516062479316e-07      -5.846491911785e-09 
 2081       2.148590394584e+02       5.268515669364e+00       3.947183605303e-02      -1.045824036265e+01       8.697387617065e-10       4.497750047733e-07      -5.243045234153e-09 
 2082       2.144138130419e+02       5.247901341185e+00       3.942883889155e-02      -1.032281633176e+01       8.685712916020e-10       4.479289627166e-07      -4.645786859150e-09 
 2083       2.139619508527e+02       5.227939924165e+00       3.938575350678e-02      -1.018759187647e+01       8.674056683799e-10       4.460681185940e-07      -4.054719960343e-09 
 2084       2.135035149546e+02       5.208630617436e+00       3.934257929088e-02      -1.005261076714e+01       8.662418889097e-10       4.441924694083e-07      -3.469847610624e-09 
 2085       2.130385676983e+02       5.189972611390e+00       3.929931563372e-02      -9.917916938996e+00       8.650799498845e-10       4.423020123330e-07      -2.891172781872e-09 
 2086       2.125671717223e+02       5.171965087665e+00       3.925596192285e-02      -9.783554492325e+00       8.639198478204e-10       4.403967447128e-07      -2.318698344606e-09 
 2087       2.120893899528e+02       5.154607219131e+00       3.921251754352e-02      -9.649567692669e+00       8.627615790555e-10       4.384766640641e-07      -1.752427067640e-09 
 2088       2.116052856044e+02       5.137898169879e+00       3.916898187864e-02      -9.516000971022e+00       8.616051397492e-10       4.365417680758e-07      -1.192361617743e-09 
 2089       2.111149221802e+02       5.121837095206e+00       3.912535430880e-02      -9.382898924027e+00       8.604505258810e-10       4.345920546093e-07      -6.385045592901e-10 
 2090       2.106183634725e+02       5.106423141605e+00       3.908163421227e-02      -9.250306314171e+00       8.592977332499e-10       4.326275216997e-07      -9.085835391976e-11 
 2091       2.101156735628e+02       5.091655446748e+00       3.903782096500e-02      -9.118268069983e+00       8.581467574734e-10       4.306481675558e-07       4.505746398131e-10 
 2092       2.096069168223e+02       5.077533139478e+00       3.899391394060e-02      -8.986829286228e+00       8.569975939863e-10       4.286539905609e-07       9.857921667823e-10 
 2093       2.090921579123e+02       5.064055339794e+00       3.894991251035e-02      -8.856035224104e+00       8.558502380403e-10       4.266449892733e-07       1.514792075637e-09 
