# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 6000, i.e. number of multipoles equal to 5999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
   29       1.027463576067e+03       1.888952003790e-02       2.722329705155e-04       1.840817726986e+00       1.388437450934e-07       1.269437820078e-03      -8.502364065130e-07 
   30       1.043544142903e+03       2.123150515057e-02       2.912066279554e-04       1.871218506662e+00       1.392224814585e-07       1.238055619062e-03      -6.556639513581e-07 
   31       1.059790239524e+03       2.377569929574e-02       3.108296001759e-04       1.894990722069e+00       1.394844669105e-07       1.205918614984e-03      -5.506682698072e-07 
   32       1.076228420900e+03       2.652872509146e-02       3.311030864939e-04       1.912156000646e+00       1.396740837373e-07       1.173645976880e-03      -5.466120629168e-07 
   33       1.092869720380e+03       2.949499385645e-02       3.520283886651e-04       1.922515483624e+00       1.398195652279e-07       1.142691142880e-03      -6.219963834243e-07 
   34       1.109677201883e+03       3.267852058234e-02       3.736068880076e-04       1.925755644116e+00       1.398850368483e-07       1.114155114018e-03      -7.436805993901e-07 
   35       1.126679917705e+03       3.608555299837e-02       3.958399776485e-04       1.920986837499e+00       1.399020254387e-07       1.088069891547e-03      -8.805740883149e-07 
   36       1.143886483379e+03       3.972279316028e-02       4.187291199022e-04       1.907025565359e+00       1.398771167302e-07       1.063574002610e-03      -9.934758150096e-07 
   37       1.161272749199e+03       4.359664782974e-02       4.422758019278e-04       1.882708920001e+00       1.397714018162e-07       1.039418361407e-03      -1.041700345537e-06 
   38       1.178864458665e+03       4.771310626132e-02       4.664812971863e-04       1.847603701344e+00       1.396228631372e-07       1.015707865211e-03      -1.025509577607e-06 
   39       1.196673338283e+03       5.207778208665e-02       4.913468310220e-04       1.801527819485e+00       1.394669157918e-07       9.928191471229e-04      -9.631736102894e-07 
   40       1.214669431941e+03       5.669591461956e-02       5.168736463081e-04       1.744365404069e+00       1.392904448706e-07       9.709097734256e-04      -8.818945009911e-07 
   41       1.232804000568e+03       6.157236657655e-02       5.430628993875e-04       1.676081624456e+00       1.390469149904e-07       9.499546017810e-04      -8.121983173160e-07 
   42       1.251097592257e+03       6.671167558297e-02       5.699153039349e-04       1.596763561849e+00       1.387586705289e-07       9.300057096277e-04      -7.645743440015e-07 
   43       1.269573356287e+03       7.211797795793e-02       5.974313734144e-04       1.506599217512e+00       1.384508390096e-07       9.109713730471e-04      -7.437034314931e-07 
   44       1.288229877436e+03       7.779496511567e-02       6.256115106736e-04       1.405872319257e+00       1.381161084593e-07       8.924988571692e-04      -7.543408761328e-07 
   45       1.307052862861e+03       8.374604986750e-02       6.544559310362e-04       1.294809920715e+00       1.377268842015e-07       8.741298388055e-04      -7.994206235198e-07 
   46       1.326060165759e+03       8.997497913808e-02       6.839644182442e-04       1.173059987247e+00       1.373071216147e-07       8.559601960517e-04      -8.734618606982e-07 
   47       1.345266037765e+03       9.648536507011e-02       7.141364853880e-04       1.040065482634e+00       1.368847823625e-07       8.381966650310e-04      -9.661685367279e-07 
   48       1.364666548435e+03       1.032804995782e-01       7.449714297050e-04       8.952035170174e-01       1.364677207736e-07       8.209673853664e-04      -1.063651493884e-06 
   49       1.384237940150e+03       1.103633421219e-01       7.764683225186e-04       7.377809211541e-01       1.360375777716e-07       8.043059769773e-04      -1.148017573554e-06 
   50       1.403950794708e+03       1.177361167237e-01       8.086260457224e-04       5.671676383037e-01       1.355617077878e-07       7.881857155560e-04      -1.202294494722e-06 
   51       1.423820883004e+03       1.253990024365e-01       8.414434362438e-04       3.832498530062e-01       1.350540232391e-07       7.726794664721e-04      -1.228640057097e-06 
   52       1.443869274278e+03       1.333510662831e-01       8.749191634032e-04       1.860922088212e-01       1.345345223622e-07       7.578348448734e-04      -1.236706569551e-06 
   53       1.464106851161e+03       1.415905930547e-01       9.090516781151e-04      -2.418724837331e-02       1.340101310328e-07       7.436171983709e-04      -1.239203063286e-06 
   54       1.484533408662e+03       1.501150546948e-01       9.438392050173e-04      -2.474150105878e-01       1.334711126404e-07       7.298971550477e-04      -1.252211962488e-06 
   55       1.505144142467e+03       1.589220549191e-01       9.792799528182e-04      -4.834317780098e-01       1.328994108076e-07       7.165103495184e-04      -1.291152644047e-06 
   56       1.525953065472e+03       1.680125080098e-01       1.015372824557e-03      -7.323264563879e-01       1.323084816449e-07       7.034941118342e-04      -1.356104339610e-06 
   57       1.546973830232e+03       1.773881960762e-01       1.052116870004e-03      -9.942566817324e-01       1.317158033573e-07       6.909149928864e-04      -1.441658527958e-06 
   58       1.568212249539e+03       1.870508702272e-01       1.089511083516e-03      -1.269382902118e+00       1.311302494417e-07       6.787976618991e-04      -1.540666446179e-06 
   59       1.589665683308e+03       1.970022579513e-01       1.127554404677e-03      -1.557869112572e+00       1.305498787278e-07       6.671187027807e-04      -1.644070273242e-06 
   60       1.611322425463e+03       2.072440704978e-01       1.166245718921e-03      -1.859883589955e+00       1.299595235753e-07       6.558001432510e-04      -1.740728236375e-06 
   61       1.633168895409e+03       2.177768057869e-01       1.205584110801e-03      -2.175547753910e+00       1.293388553580e-07       6.447469145593e-04      -1.819850117928e-06 
   62       1.655214485788e+03       2.285958264547e-01       1.245569688780e-03      -2.504767673638e+00       1.286973041183e-07       6.339899706798e-04      -1.879697466716e-06 
   63       1.677471229468e+03       2.396944105738e-01       1.286202947533e-03      -2.847365872959e+00       1.280498571975e-07       6.235790257293e-04      -1.921471137245e-06 
   64       1.699946128865e+03       2.510648482168e-01       1.327484540134e-03      -3.203128973940e+00       1.274065765115e-07       6.135393339770e-04      -1.946999844858e-06 
   65       1.722640790460e+03       2.626984106196e-01       1.369415286700e-03      -3.571806785865e+00       1.267713788872e-07       6.038683637193e-04      -1.958800150211e-06 
   66       1.745551059316e+03       2.745853193452e-01       1.411996183040e-03      -3.953111394196e+00       1.261407138319e-07       5.945323407507e-04      -1.960138466221e-06 
   67       1.768666653599e+03       2.867147154475e-01       1.455228409302e-03      -4.346716249537e+00       1.255021354722e-07       5.854626614312e-04      -1.955095087459e-06 
   68       1.791977118827e+03       2.990759741880e-01       1.499113257872e-03      -4.752309772924e+00       1.248404737299e-07       5.765832772181e-04      -1.947720979352e-06 
   69       1.815491908589e+03       3.116630274586e-01       1.543651880768e-03      -5.169770821131e+00       1.241629906070e-07       5.679112099853e-04      -1.939054800028e-06 
   70       1.839223734835e+03       3.244708658241e-01       1.588845506363e-03      -5.599027301984e+00       1.234814793924e-07       5.594797083698e-04      -1.929323219143e-06 
   71       1.863182407958e+03       3.374942739754e-01       1.634695522066e-03      -6.040005278413e+00       1.228047869646e-07       5.513081390505e-04      -1.918773151786e-06 
   72       1.887374632944e+03       3.507278343064e-01       1.681203480912e-03      -6.492629451695e+00       1.221381322400e-07       5.434002735435e-04      -1.907672059983e-06 
   73       1.911803805516e+03       3.641659304904e-01       1.728371108136e-03      -6.956823644701e+00       1.214823725493e-07       5.357425142695e-04      -1.896308239695e-06 
   74       1.936469808288e+03       3.778027510577e-01       1.776200307763e-03      -7.432511285135e+00       1.208332164414e-07       5.283020598927e-04      -1.884991093306e-06 
   75       1.961368806905e+03       3.916322929718e-01       1.824693169185e-03      -7.919615888781e+00       1.201803814108e-07       5.210250099320e-04      -1.874051387595e-06 
   76       1.986496303039e+03       4.056477200854e-01       1.873851653665e-03      -8.418020761389e+00       1.195121465824e-07       5.138557277766e-04      -1.863823077256e-06 
   77       2.011857386708e+03       4.198392955401e-01       1.923676573275e-03      -8.927438552290e+00       1.188330759682e-07       5.068055576964e-04      -1.854582419073e-06 
   78       2.037457991844e+03       4.341960770764e-01       1.974168436856e-03      -9.447518680690e+00       1.181510269170e-07       4.998992465725e-04      -1.846592683500e-06 
   79       2.063301670455e+03       4.487065192107e-01       2.025327753600e-03      -9.977885659450e+00       1.174718754508e-07       4.931544611002e-04      -1.840120204425e-06 
   80       2.089389455559e+03       4.633584635829e-01       2.077155033073e-03      -1.051813874207e+01       1.167991186187e-07       4.865809688632e-04      -1.835433372176e-06 
   81       2.115719724114e+03       4.781391293050e-01       2.129650785227e-03      -1.106785156967e+01       1.161334497843e-07       4.801797929663e-04      -1.832801582387e-06 
   82       2.142288059953e+03       4.930351033091e-01       2.182815520427e-03      -1.162657181800e+01       1.154723061451e-07       4.739423402295e-04      -1.832494140730e-06 
   83       2.169087116713e+03       5.080323306952e-01       2.236649749465e-03      -1.219382084442e+01       1.148093877858e-07       4.678495029412e-04      -1.834779123511e-06 
   84       2.196109632449e+03       5.231167361512e-01       2.291154107551e-03      -1.276912541978e+01       1.141376849484e-07       4.618802990720e-04      -1.839831360578e-06 
   85       2.223358347930e+03       5.382762277196e-01       2.346329749869e-03      -1.335211974150e+01       1.134609138243e-07       4.560423648792e-04      -1.847432600673e-06 
   86       2.250837488922e+03       5.534990090611e-01       2.402178021934e-03      -1.394245976354e+01       1.127848845331e-07       4.503473130375e-04      -1.857194968873e-06 
   87       2.278549677843e+03       5.687729788577e-01       2.458700343522e-03      -1.453979279855e+01       1.121140589550e-07       4.448013206599e-04      -1.868639497387e-06 
   88       2.306495849665e+03       5.840857317675e-01       2.515898210778e-03      -1.514375770419e+01       1.114513081601e-07       4.394046039541e-04      -1.881189968752e-06 
   89       2.334675167812e+03       5.994245593790e-01       2.573773198312e-03      -1.575398506927e+01       1.107976549068e-07       4.341508778534e-04      -1.894166606489e-06 
   90       2.363084940066e+03       6.147764511649e-01       2.632326961305e-03      -1.637009740004e+01       1.101520008613e-07       4.290268006230e-04      -1.906779613226e-06 
   91       2.391720534465e+03       6.301280954371e-01       2.691561237611e-03      -1.699170930642e+01       1.095108381850e-07       4.240114034406e-04      -1.918122556284e-06 
   92       2.420575295205e+03       6.454658803008e-01       2.751477849858e-03      -1.761842768818e+01       1.088679451433e-07       4.190755049522e-04      -1.927165600726e-06 
   93       2.449642769737e+03       6.607760432080e-01       2.812079078574e-03      -1.824984511881e+01       1.082169511015e-07       4.141913277116e-04      -1.932996439691e-06 
   94       2.478923955876e+03       6.760451432755e-01       2.873368841167e-03      -1.888551845409e+01       1.075606598900e-07       4.093651841584e-04      -1.935621075718e-06 
   95       2.508420994237e+03       6.912596620989e-01       2.935351694979e-03      -1.952498733557e+01       1.069039037917e-07       4.046110255383e-04      -1.935330220708e-06 
   96       2.538134902492e+03       7.064058644365e-01       2.998032489156e-03      -2.016778079795e+01       1.062507730736e-07       3.999406509180e-04      -1.932470061527e-06 
   97       2.568065522991e+03       7.214698012036e-01       3.061416371852e-03      -2.081341736194e+01       1.056044848417e-07       3.953634853580e-04      -1.927445373752e-06 
   98       2.598211470396e+03       7.364373124664e-01       3.125508797421e-03      -2.146140512712e+01       1.049672444468e-07       3.908863520612e-04      -1.920722701207e-06 
   99       2.628570079302e+03       7.512940304365e-01       3.190315533610e-03      -2.211124186476e+01       1.043400992784e-07       3.865132384954e-04      -1.912833601297e-06 
  100       2.659137351866e+03       7.660253824649e-01       3.255842668758e-03      -2.276241511074e+01       1.037227847891e-07       3.822450564915e-04      -1.904377956119e-06 
  101       2.689907905436e+03       7.806165940358e-01       3.322096618991e-03      -2.341440225834e+01       1.031135625887e-07       3.780793963152e-04      -1.896027349370e-06 
  102       2.720874920174e+03       7.950526917615e-01       3.389084135417e-03      -2.406667065113e+01       1.025090504487e-07       3.740102747147e-04      -1.888528509047e-06 
  103       2.752030086686e+03       8.093185063757e-01       3.456812311319e-03      -2.471867767582e+01       1.019040440569e-07       3.700278769420e-04      -1.882706815931e-06 
  104       2.783365345818e+03       8.233990733651e-01       3.525288014041e-03      -2.536987949811e+01       1.012934461573e-07       3.661224396848e-04      -1.879286970929e-06 
  105       2.814878488513e+03       8.372808900487e-01       3.594516077727e-03      -2.601975841414e+01       1.006790759827e-07       3.622973834122e-04      -1.878305502765e-06 
  106       2.846568218301e+03       8.509508346840e-01       3.664500878724e-03      -2.666779938414e+01       1.000643321328e-07       3.585583403769e-04      -1.879586234927e-06 
  107       2.878432394386e+03       8.643957912690e-01       3.735246889955e-03      -2.731348190495e+01       9.945216622657e-08       3.549090985102e-04      -1.882910516512e-06 
  108       2.910467998972e+03       8.776026569061e-01       3.806758681798e-03      -2.795628019782e+01       9.884501138007e-08       3.513514552645e-04      -1.888014798879e-06 
  109       2.942671104585e+03       8.905583491657e-01       3.879040922954e-03      -2.859566339627e+01       9.824470703384e-08       3.478850680467e-04      -1.894588162690e-06 
  110       2.975036841390e+03       9.032498134501e-01       3.952098381323e-03      -2.923109573392e+01       9.765242005852e-08       3.445073012435e-04      -1.902269795328e-06 
  111       3.007559364515e+03       9.156640303573e-01       4.025935924878e-03      -2.986203673232e+01       9.706856206872e-08       3.412130698371e-04      -1.910646418707e-06 
  112       3.040231821371e+03       9.277880230447e-01       4.100558522534e-03      -3.048794138878e+01       9.649270287471e-08       3.379946796129e-04      -1.919249667454e-06 
  113       3.073046318973e+03       9.396088645929e-01       4.175971245028e-03      -3.110826036420e+01       9.592348000162e-08       3.348416639582e-04      -1.927553417487e-06 
  114       3.105993891263e+03       9.511136853696e-01       4.252179265786e-03      -3.172244017092e+01       9.535850420574e-08       3.317406172519e-04      -1.934971064967e-06 
  115       3.139064466427e+03       9.622896803931e-01       4.329187861801e-03      -3.232992336055e+01       9.479426091763e-08       3.286750248463e-04      -1.940852755642e-06 
  116       3.172248299510e+03       9.731244607446e-01       4.407002408085e-03      -3.293015404798e+01       9.422740182009e-08       3.256299016141e-04      -1.944623509034e-06 
  117       3.205540537705e+03       9.836071405306e-01       4.485628358402e-03      -3.352259484395e+01       9.365920871331e-08       3.226070508979e-04      -1.946232468220e-06 
  118       3.238937151335e+03       9.937273965182e-01       4.565071263824e-03      -3.410671234348e+01       9.309201224335e-08       3.196122560263e-04      -1.945780094683e-06 
  119       3.272433498715e+03       1.003475146203e+00       4.645336779747e-03      -3.468197220631e+01       9.252785191036e-08       3.166506581170e-04      -1.943385192679e-06 
  120       3.306024306435e+03       1.012840558218e+00       4.726430666704e-03      -3.524783939196e+01       9.196843521583e-08       3.137267010370e-04      -1.939185757477e-06 
  121       3.339703649631e+03       1.021814062734e+00       4.808358791186e-03      -3.580377839470e+01       9.141509494671e-08       3.108440751447e-04      -1.933339838156e-06 
  122       3.373464932265e+03       1.030386361870e+00       4.891127126456e-03      -3.634925347858e+01       9.086874456453e-08       3.080056598155e-04      -1.926026414975e-06 
  123       3.407300867402e+03       1.038548440099e+00       4.974741753367e-03      -3.688372891246e+01       9.032983166696e-08       3.052134647482e-04      -1.917446291308e-06 
  124       3.441203457483e+03       1.046291574648e+00       5.059208861178e-03      -3.740666920500e+01       8.979828948995e-08       3.024685700557e-04      -1.907823000142e-06 
  125       3.475163974608e+03       1.053607345913e+00       5.144534748370e-03      -3.791753933968e+01       8.927348641796e-08       2.997710651373e-04      -1.897403725140e-06 
  126       3.509172940807e+03       1.060487647856e+00       5.230725823462e-03      -3.841580500983e+01       8.875417347026e-08       2.971199863335e-04      -1.886460236275e-06 
  127       3.543220108318e+03       1.066924698416e+00       5.317788605831e-03      -3.890093285362e+01       8.823842973108e-08       2.945132533636e-04      -1.875289840027e-06 
  128       3.577294439868e+03       1.072911049912e+00       5.405729726525e-03      -3.937239068910e+01       8.772360569130e-08       2.919476045455e-04      -1.864216344140e-06 
  129       3.611385223487e+03       1.078439897147e+00       5.494555806952e-03      -3.982965356146e+01       8.720725560311e-08       2.894199015577e-04      -1.853524500229e-06 
  130       3.645485597140e+03       1.083506017819e+00       5.584273078164e-03      -4.027222213569e+01       8.669029771728e-08       2.869314305122e-04      -1.843248960699e-06 
  131       3.679589375279e+03       1.088104955416e+00       5.674887721159e-03      -4.069960677511e+01       8.617443080712e-08       2.844841826080e-04      -1.833352502800e-06 
  132       3.713689937472e+03       1.092232743183e+00       5.766405985202e-03      -4.111132218393e+01       8.566118140548e-08       2.820795061378e-04      -1.823789102515e-06 
  133       3.747780216797e+03       1.095885916661e+00       5.858834187779e-03      -4.150688768378e+01       8.515188144030e-08       2.797180659556e-04      -1.814503499681e-06 
  134       3.781852688234e+03       1.099061526215e+00       5.952178714528e-03      -4.188582749038e+01       8.464764494609e-08       2.773998021812e-04      -1.805430755622e-06 
  135       3.815899357064e+03       1.101757149578e+00       6.046446019190e-03      -4.224767099011e+01       8.414934383697e-08       2.751238881423e-04      -1.796495803284e-06 
  136       3.849911747264e+03       1.103970904382e+00       6.141642623547e-03      -4.259195301660e+01       8.365758272674e-08       2.728886875525e-04      -1.787612989878e-06 
  137       3.883880889899e+03       1.105701460696e+00       6.237775117367e-03      -4.291821412737e+01       8.317267278161e-08       2.706917109271e-04      -1.778685612034e-06 
  138       3.917797311520e+03       1.106948053560e+00       6.334850158346e-03      -4.322600088044e+01       8.269460459113e-08       2.685295712358e-04      -1.769605443450e-06 
  139       3.951651022559e+03       1.107710495526e+00       6.432874472050e-03      -4.351486611087e+01       8.222302004291e-08       2.663979387918e-04      -1.760252255059e-06 
  140       3.985431505723e+03       1.107989189186e+00       6.531854851859e-03      -4.378436920745e+01       8.175718318659e-08       2.642914953786e-04      -1.750493327699e-06 
  141       4.019127704387e+03       1.107785139715e+00       6.631798158909e-03      -4.403407638925e+01       8.129595007278e-08       2.622038876135e-04      -1.740182957281e-06 
  142       4.052728010995e+03       1.107099967404e+00       6.732711322033e-03      -4.426356098223e+01       8.083773755239e-08       2.601276795475e-04      -1.729161952479e-06 
  143       4.086220255450e+03       1.105935920196e+00       6.834601337709e-03      -4.447240369587e+01       8.038049102201e-08       2.580543045033e-04      -1.717257124912e-06 
  144       4.119592680974e+03       1.104295973316e+00       6.937474710595e-03      -4.466019665217e+01       7.992236062653e-08       2.559763496126e-04      -1.704320523322e-06 
  145       4.152837004602e+03       1.102184112761e+00       7.041335713129e-03      -4.482655533634e+01       7.946395419757e-08       2.538948967760e-04      -1.690354811410e-06 
  146       4.185945637755e+03       1.099605103720e+00       7.146187953440e-03      -4.497110835563e+01       7.900646217902e-08       2.518131730016e-04      -1.675405426009e-06 
  147       4.218910719996e+03       1.096564418910e+00       7.252034916104e-03      -4.509349408819e+01       7.855097510938e-08       2.497343020740e-04      -1.659522608526e-06 
  148       4.251724113096e+03       1.093068251612e+00       7.358879958871e-03      -4.519336098124e+01       7.809847171857e-08       2.476612939223e-04      -1.642761562018e-06 
  149       4.284377395109e+03       1.089123528707e+00       7.466726309390e-03      -4.527036784927e+01       7.764980658135e-08       2.455970337825e-04      -1.625182610244e-06 
  150       4.316861854439e+03       1.084737923716e+00       7.575577061935e-03      -4.532418417221e+01       7.720569732093e-08       2.435442711534e-04      -1.606851358720e-06 
  151       4.349168483911e+03       1.079919869830e+00       7.685435174141e-03      -4.535449039357e+01       7.676671135690e-08       2.415056085464e-04      -1.587838857762e-06 
  152       4.381287974839e+03       1.074678572953e+00       7.796303463722e-03      -4.536097821862e+01       7.633325219086e-08       2.394834900289e-04      -1.568221767520e-06 
  153       4.413210711103e+03       1.069024024736e+00       7.908184605204e-03      -4.534335091260e+01       7.590554522377e-08       2.374801895621e-04      -1.548082525010e-06 
  154       4.444926763210e+03       1.062967015612e+00       8.021081126655e-03      -4.530132359884e+01       7.548362309868e-08       2.354977991319e-04      -1.527509513134e-06 
  155       4.476425882372e+03       1.056519147834e+00       8.134995406405e-03      -4.523462355693e+01       7.506731056265e-08       2.335382166742e-04      -1.506597231694e-06 
  156       4.507697494572e+03       1.049692848512e+00       8.249929669782e-03      -4.514299052095e+01       7.465620884152e-08       2.316031337937e-04      -1.485446470398e-06 
  157       4.538730694636e+03       1.042501382648e+00       8.365885985833e-03      -4.502617697757e+01       7.424967952151e-08       2.296940232767e-04      -1.464164483857e-06 
  158       4.569514240300e+03       1.034958866174e+00       8.482866264057e-03      -4.488394846426e+01       7.384682793111e-08       2.278121263976e-04      -1.442865168582e-06 
  159       4.600036546285e+03       1.027080278987e+00       8.600872251129e-03      -4.471608386746e+01       7.344648601736e-08       2.259584400193e-04      -1.421669241960e-06 
  160       4.630285678365e+03       1.018881477987e+00       8.719905527631e-03      -4.452237572072e+01       7.304719470998e-08       2.241337034872e-04      -1.400704423237e-06 
  161       4.660250183812e+03       1.010378844105e+00       8.839967382932e-03      -4.430262946079e+01       7.264766669804e-08       2.223385033618e-04      -1.380081231938e-06 
  162       4.689921677717e+03       1.001588160937e+00       8.961058434266e-03      -4.405666049581e+01       7.224830672607e-08       2.205736316850e-04      -1.359816372968e-06 
  163       4.719292475119e+03       9.925256614012e-01       9.083178967564e-03      -4.378429744648e+01       7.184992396043e-08       2.188397497497e-04      -1.339899543901e-06 
  164       4.748354773131e+03       9.832083960837e-01       9.206329052456e-03      -4.348538345593e+01       7.145326830417e-08       2.171372621062e-04      -1.320316772972e-06 
  165       4.777100648861e+03       9.736542445940e-01       9.330508538447e-03      -4.315977648304e+01       7.105902404889e-08       2.154663040948e-04      -1.301050265104e-06 
  166       4.805522057327e+03       9.638819269165e-01       9.455717051081e-03      -4.280734959587e+01       7.066780331457e-08       2.138267291930e-04      -1.282078245766e-06 
  167       4.833610829379e+03       9.539110147637e-01       9.581953988105e-03      -4.242799126498e+01       7.028013927483e-08       2.122180961766e-04      -1.263374802647e-06 
  168       4.861358669616e+03       9.437619429282e-01       9.709218515644e-03      -4.202160565686e+01       6.989647916491e-08       2.106396560946e-04      -1.244909725168e-06 
  169       4.888757154302e+03       9.334560206355e-01       9.837509564359e-03      -4.158811292730e+01       6.951717706959e-08       2.090903390578e-04      -1.226648341801e-06 
  170       4.915797729287e+03       9.230154428963e-01       9.966825825620e-03      -4.112744951471e+01       6.914248648861e-08       2.075687408426e-04      -1.208551355228e-06 
  171       4.942471707925e+03       9.124633018594e-01       1.009716574767e-02      -4.063956843355e+01       6.877255267662e-08       2.060731093073e-04      -1.190574675316e-06 
  172       4.968770268991e+03       9.018235981638e-01       1.022852753180e-02      -4.012443956772e+01       6.840740475528e-08       2.046013306230e-04      -1.172669249916e-06 
  173       4.994684454599e+03       8.911212522916e-01       1.036090912851e-02      -3.958204996385e+01       6.804694759460e-08       2.031509153195e-04      -1.154780893495e-06 
  174       5.020205168123e+03       8.803821159204e-01       1.049430823365e-02      -3.901240412479e+01       6.769095346103e-08       2.017189841430e-04      -1.136850113579e-06 
  175       5.045323172112e+03       8.696329832757e-01       1.062872228466e-02      -3.841552430287e+01       6.733905342950e-08       2.003022537302e-04      -1.118811935032e-06 
  176       5.070029086210e+03       8.589016024836e-01       1.076414845665e-02      -3.779145079339e+01       6.699072855674e-08       1.988970220947e-04      -1.100595722154e-06 
  177       5.094313385074e+03       8.482166869234e-01       1.090058365863e-02      -3.714024222789e+01       6.664530081336e-08       1.974991539281e-04      -1.082124998606e-06 
  178       5.118166396292e+03       8.376079265797e-01       1.103802452964e-02      -3.646197586761e+01       6.630192377184e-08       1.961040657148e-04      -1.063317265156e-06 
  179       5.141578298301e+03       8.271059993956e-01       1.117646743494e-02      -3.575674789681e+01       6.595957304780e-08       1.947067106615e-04      -1.044083815250e-06 
