# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 6000, i.e. number of multipoles equal to 5999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
   38       1.178847237329e+03       4.771738259032e-02       4.710740813788e-04       1.847602635827e+00       1.391202065208e-07       1.013996160825e-03      -1.026079235568e-06 
   39       1.196655241641e+03       5.208226548370e-02       4.961772795040e-04       1.801527256392e+00       1.389525899696e-07       9.910335425507e-04      -9.635585636123e-07 
   40       1.214650437117e+03       5.670060947042e-02       5.219474737148e-04       1.744365402583e+00       1.387646086919e-07       9.690583109524e-04      -8.820272159961e-07 
   41       1.232784086909e+03       6.157727746281e-02       5.483857953469e-04       1.676082289255e+00       1.385097900738e-07       9.480664252021e-04      -8.121124208462e-07 
   42       1.251076740545e+03       6.671680669883e-02       5.754929338527e-04       1.596765012688e+00       1.382104450798e-07       9.281108134653e-04      -7.643253410562e-07 
   43       1.269551548679e+03       7.212333287147e-02       6.032693786385e-04       1.506601580550e+00       1.378916728898e-07       9.090926124401e-04      -7.433427412229e-07 
   44       1.288207097672e+03       7.780054665860e-02       6.317155084336e-04       1.405875726726e+00       1.375461947233e-07       8.906488213543e-04      -7.539116629992e-07 
   45       1.307029095985e+03       8.375186024616e-02       6.608315145761e-04       1.294814507795e+00       1.371464860110e-07       8.723099873051e-04      -7.989554067615e-07 
   46       1.326035396124e+03       8.998102080173e-02       6.906171575463e-04       1.173065879655e+00       1.367164645735e-07       8.541689926181e-04      -8.729879340942e-07 
   47       1.345240248260e+03       9.649164103759e-02       7.210719275223e-04       1.040072790657e+00       1.362840424317e-07       8.364320206845e-04      -9.657079993988e-07 
   48       1.364639720156e+03       1.032870135635e-01       7.521950990568e-04       8.952123318617e-01       1.358570607174e-07       8.192268073671e-04      -1.063218927539e-06 
   49       1.384210052062e+03       1.103700986664e-01       7.839857210501e-04       7.377913110929e-01       1.354171959961e-07       8.025867496168e-04      -1.147617440235e-06 
   50       1.403921823893e+03       1.177431210916e-01       8.164426530939e-04       5.671796521252e-01       1.349318650524e-07       7.864849545063e-04      -1.201920824362e-06 
   51       1.423790806917e+03       1.254062597077e-01       8.495647093969e-04       3.832635481533e-01       1.344149533639e-07       7.709936508677e-04      -1.228284827231e-06 
   52       1.443838071515e+03       1.333585810424e-01       8.833505365941e-04       1.861076611966e-01       1.338864218416e-07       7.561597203031e-04      -1.236362381395e-06 
   53       1.464074501667e+03       1.415983693014e-01       9.177985631312e-04      -2.416994136299e-02       1.333531867533e-07       7.419478368638e-04      -1.238863581408e-06 
   54       1.484499893957e+03       1.501230957474e-01       9.529069914201e-04      -2.473957268343e-01       1.328055379540e-07       7.282280311634e-04      -1.251872407071e-06 
   55       1.505109445581e+03       1.589303634808e-01       9.886740075345e-04      -4.834103739908e-01       1.322254631549e-07       7.148357301954e-04      -1.290810243266e-06 
   56       1.525917169916e+03       1.680210867723e-01       1.025098489271e-03      -7.323027921492e-01       1.316263908934e-07       7.018094851544e-04      -1.355758513341e-06 
   57       1.546936719712e+03       1.773970479108e-01       1.062179460244e-03      -9.942306292956e-01       1.310257625186e-07       6.892178696108e-04      -1.441311336568e-06 
   58       1.568173907947e+03       1.870599982239e-01       1.099915888374e-03      -1.269354347825e+00       1.304324343763e-07       6.770881665356e-04      -1.540323173947e-06 
   59       1.589626094714e+03       1.970116654601e-01       1.138306686520e-03      -1.557837959533e+00       1.298444734598e-07       6.654002221387e-04      -1.643740063422e-06 
   60       1.611281574104e+03       2.072537611716e-01       1.177350713108e-03      -1.859849760603e+00       1.292467517556e-07       6.540800345712e-04      -1.740424779681e-06 
   61       1.633126765403e+03       2.177867835597e-01       1.217047024575e-03      -2.175511188343e+00       1.286189916086e-07       6.430361687742e-04      -1.819590953796e-06 
   62       1.655171059958e+03       2.286060953056e-01       1.257395697494e-03      -2.504728313983e+00       1.279705978850e-07       6.322991809213e-04      -1.879498442134e-06 
   63       1.677426488853e+03       2.397049744604e-01       1.298397192943e-03      -2.847323658750e+00       1.273165175462e-07       6.219169250169e-04      -1.921344187603e-06 
   64       1.699900052478e+03       2.510757110698e-01       1.340052129424e-03      -3.203083841502e+00       1.266667834728e-07       6.119122941189e-04      -1.946951999815e-06 
   65       1.722593355038e+03       2.627095763376e-01       1.382361291488e-03      -3.571758667668e+00       1.260252981335e-07       6.022798520462e-04      -1.958832455670e-06 
   66       1.745502239065e+03       2.745967917889e-01       1.425325638349e-03      -3.953060218176e+00       1.253885149880e-07       5.929823333443e-04      -1.960244819728e-06 
   67       1.768616419921e+03       2.867264984335e-01       1.468946312511e-03      -4.346661938387e+00       1.247440143648e-07       5.839470115090e-04      -1.955260984351e-06 
   68       1.791925440995e+03       2.990880715020e-01       1.513224567726e-03      -4.752252244844e+00       1.240766590414e-07       5.750940084815e-04      -1.947924209647e-06 
   69       1.815438757478e+03       3.116754429314e-01       1.558161516660e-03      -5.169709995368e+00       1.233936860699e-07       5.664400211404e-04      -1.939272904947e-06 
   70       1.839169084205e+03       3.244836033565e-01       1.603758347349e-03      -5.598963100500e+00       1.227068524668e-07       5.580191535998e-04      -1.929536064750e-06 
   71       1.863126234851e+03       3.375073375456e-01       1.650016405776e-03      -6.039937626155e+00       1.220249771937e-07       5.498519464500e-04      -1.918963695038e-06 
   72       1.887316918097e+03       3.507412279770e-01       1.696937202427e-03      -6.492558276869e+00       1.213532618193e-07       5.419436908882e-04      -1.907827178010e-06 
   73       1.911744533789e+03       3.641796584162e-01       1.744522418851e-03      -6.956748879052e+00       1.206925592888e-07       5.342826829586e-04      -1.896419624197e-06 
   74       1.936408969107e+03       3.778168174929e-01       1.792773914215e-03      -7.432432864233e+00       1.200385893032e-07       5.268384179033e-04      -1.885056211964e-06 
   75       1.961306394722e+03       3.916467022779e-01       1.841693731863e-03      -7.919533752317e+00       1.193810988109e-07       5.195597246217e-04      -1.874074514399e-06 
   76       1.986432316272e+03       4.056624767250e-01       1.891283786628e-03      -8.417934854042e+00       1.187084007078e-07       5.123934908662e-04      -1.863814798484e-06 
   77       2.011791821784e+03       4.198544040235e-01       1.941544846435e-03      -8.927348826436e+00       1.180250422004e-07       5.053511937633e-04      -1.854553919486e-06 
   78       2.037390841269e+03       4.342115419472e-01       1.992477376041e-03      -9.447425097627e+00       1.173388538296e-07       4.984569688236e-04      -1.846553960546e-06 
   79       2.063232922323e+03       4.487223450443e-01       2.044081839814e-03      -9.977788190086e+00       1.166556914200e-07       4.917277355800e-04      -1.840079731517e-06 
   80       2.089319093040e+03       4.633746549857e-01       2.096358701750e-03      -1.051803736764e+01       1.159790399120e-07       4.851723694240e-04      -1.835397737097e-06 
   81       2.115647724930e+03       4.781556909129e-01       2.149308425478e-03      -1.106774628246e+01       1.153095902308e-07       4.787908467661e-04      -1.832775100142e-06 
   82       2.142214395835e+03       4.930520397860e-01       2.202931474276e-03      -1.162646262212e+01       1.146447884964e-07       4.725733635185e-04      -1.832478440188e-06 
   83       2.169011752841e+03       5.080496467314e-01       2.257228311080e-03      -1.219370775653e+01       1.139783568773e-07       4.664994269014e-04      -1.834772707157e-06 
   84       2.196032528704e+03       5.231344364588e-01       2.312199522216e-03      -1.276900846919e+01       1.133033096695e-07       4.605467829624e-04      -1.839829848977e-06 
   85       2.223279465952e+03       5.382943170182e-01       2.367846212138e-03      -1.335199896799e+01       1.126233467500e-07       4.547228767331e-04      -1.847431290216e-06 
   86       2.250756794300e+03       5.535174920713e-01       2.424169674457e-03      -1.394233521707e+01       1.119442535716e-07       4.490394636856e-04      -1.857189598425e-06 
   87       2.278467140574e+03       5.687918602973e-01       2.481171276092e-03      -1.453966453971e+01       1.112704717887e-07       4.435029253498e-04      -1.868626359249e-06 
   88       2.306411444631e+03       5.841050163475e-01       2.538852459369e-03      -1.514362580456e+01       1.106048576322e-07       4.381137485465e-04      -1.881166027001e-06 
   89       2.334588875269e+03       5.994442517990e-01       2.597214744107e-03      -1.575384961191e+01       1.099484254160e-07       4.328659897135e-04      -1.894129622873e-06 
   90       2.362996746150e+03       6.147965561095e-01       2.656259729706e-03      -1.636995847988e+01       1.093000758258e-07       4.277467243238e-04      -1.906728280791e-06 
   91       2.391630431707e+03       6.301486175708e-01       2.715989097246e-03      -1.699156703072e+01       1.086563086424e-07       4.227354813975e-04      -1.918056640916e-06 
   92       2.420483283069e+03       6.454868242633e-01       2.776404611570e-03      -1.761828217697e+01       1.080109195507e-07       4.178036631059e-04      -1.927086090790e-06 
   93       2.449548853533e+03       6.607974136059e-01       2.837508493610e-03      -1.824969650424e+01       1.073575560856e-07       4.129240395148e-04      -1.932905446365e-06 
   94       2.478828140515e+03       6.760669446614e-01       2.899304596879e-03      -1.888536687629e+01       1.066990077898e-07       4.081030263455e-04      -1.935520902237e-06 
   95       2.508323282397e+03       6.912818989609e-01       2.961797412608e-03      -1.952483294149e+01       1.060400858945e-07       4.033545599091e-04      -1.935223091192e-06 
   96       2.538035294334e+03       7.064285411904e-01       3.024991722362e-03      -2.016762374124e+01       1.053848629069e-07       3.986904251997e-04      -1.932358089179e-06 
   97       2.567964015867e+03       7.214929221856e-01       3.088892605210e-03      -2.081325780282e+01       1.047365420953e-07       3.941200342584e-04      -1.927330526986e-06 
   98       2.598108058548e+03       7.364608819252e-01       3.153505444899e-03      -2.146124323223e+01       1.040973195600e-07       3.896501985177e-04      -1.920606767667e-06 
   99       2.628464753556e+03       7.513180525253e-01       3.218835937026e-03      -2.211107780704e+01       1.034682387317e-07       3.852848951275e-04      -1.912718149701e-06 
  100       2.659030099315e+03       7.660498612327e-01       3.284890096209e-03      -2.276224906924e+01       1.028490371381e-07       3.810250272616e-04      -1.904264295905e-06 
  101       2.689798709115e+03       7.806415334196e-01       3.351674263264e-03      -2.341423441807e+01       1.022379852794e-07       3.768681784050e-04      -1.895916488079e-06 
  102       2.720763758728e+03       7.950780955768e-01       3.419195112375e-03      -2.406650120289e+01       1.016317174550e-07       3.728083606229e-04      -1.888421107398e-06 
  103       2.751916934030e+03       8.093443783080e-01       3.487459658266e-03      -2.471850681601e+01       1.010250543804e-07       3.688357568097e-04      -1.882603140550e-06 
  104       2.783250171818e+03       8.234254169503e-01       3.556474690176e-03      -2.536970743056e+01       1.004129231489e-07       3.649405913755e-04      -1.879186933176e-06 
  105       2.814761262911e+03       8.373077086220e-01       3.626244971250e-03      -2.601958535848e+01       9.979713422814e-08       3.611262225029e-04      -1.878208981142e-06 
  106       2.846448911820e+03       8.509781313553e-01       3.696774808148e-03      -2.666762557847e+01       9.918106979290e-08       3.573982025806e-04      -1.879493166721e-06 
  107       2.878310978850e+03       8.644235689084e-01       3.768068603392e-03      -2.731330760662e+01       9.856766705381e-08       3.537602337068e-04      -1.882820906359e-06 
  108       2.910344447428e+03       8.776309181289e-01       3.840130856238e-03      -2.795610568418e+01       9.795934709875e-08       3.502140213637e-04      -1.887928727772e-06 
  109       2.942545391425e+03       8.905870963169e-01       3.912966163549e-03      -2.859548896548e+01       9.735794010227e-08       3.467591246803e-04      -1.894505797431e-06 
  110       2.974908942480e+03       9.032790485889e-01       3.986579220673e-03      -2.923092170573e+01       9.676460683319e-08       3.433928032853e-04      -1.902191398444e-06 
  111       3.007429257327e+03       9.156937552410e-01       4.060974822312e-03      -2.986186344888e+01       9.617975639042e-08       3.401098607496e-04      -1.910572358830e-06 
  112       3.040099485116e+03       9.278182391120e-01       4.136157863397e-03      -3.048776921546e+01       9.560296009718e-08       3.369024846188e-04      -1.919180430179e-06 
  113       3.072911734739e+03       9.396395729478e-01       4.212133339965e-03      -3.110808969046e+01       9.503286148340e-08       3.337600830340e-04      -1.927489616715e-06 
  114       3.105857042153e+03       9.511448867637e-01       4.288906350030e-03      -3.172227141112e+01       9.446708228650e-08       3.306691179439e-04      -1.934913454740e-06 
  115       3.138925337706e+03       9.623213752087e-01       4.366482094457e-03      -3.232975695481e+01       9.390212440056e-08       3.276129349049e-04      -1.940802242475e-06 
  116       3.172106878497e+03       9.731566489678e-01       4.444865872421e-03      -3.292999045969e+01       9.333465515048e-08       3.245764323080e-04      -1.944581091346e-06 
  117       3.205396812889e+03       9.836398216973e-01       4.524063065285e-03      -3.352243454648e+01       9.276594931124e-08       3.215614191395e-04      -1.946198940756e-06 
  118       3.238791112175e+03       9.937605696832e-01       4.604079152394e-03      -3.410655581640e+01       9.219832541235e-08       3.185737253217e-04      -1.945755946144e-06 
  119       3.272285135695e+03       1.003508809918e+00       4.684919717131e-03      -3.468181993483e+01       9.163381234196e-08       3.156185508634e-04      -1.943370571620e-06 
  120       3.305873611110e+03       1.012874710507e+00       4.766590447744e-03      -3.524769186638e+01       9.107410872597e-08       3.127004114775e-04      -1.939180436730e-06 
  121       3.339550614680e+03       1.021848701073e+00       4.849097138173e-03      -3.580363610984e+01       9.052054045517e-08       3.098230829941e-04      -1.933343177764e-06 
  122       3.373309551543e+03       1.030421483162e+00       4.932445688876e-03      -3.634911693320e+01       8.997401632840e-08       3.069895445672e-04      -1.926037323604e-06 
  123       3.407143135992e+03       1.038584040646e+00       5.016642107651e-03      -3.688359860863e+01       8.943498177962e-08       3.042019206779e-04      -1.917463186114e-06 
  124       3.441043371752e+03       1.046327650135e+00       5.101692510469e-03      -3.740654564750e+01       8.890337065701e-08       3.014614219311e-04      -1.907843765072e-06 
  125       3.475001532259e+03       1.053643891374e+00       5.187603122294e-03      -3.791742303537e+01       8.837855502193e-08       2.987682846479e-04      -1.897425667640e-06 
  126       3.509008140936e+03       1.060524657654e+00       5.274380277912e-03      -3.841569646696e+01       8.785929293596e-08       2.961217092525e-04      -1.886480042379e-06 
  127       3.543052951473e+03       1.066962166216e+00       5.362030422755e-03      -3.890083258119e+01       8.734367420382e-08       2.935197974542e-04      -1.875303527799e-06 
  128       3.577124928104e+03       1.072948968655e+00       5.450560113730e-03      -3.937229919617e+01       8.682906404019e-08       2.909594882243e-04      -1.864219215459e-06 
  129       3.611213359992e+03       1.078478259026e+00       5.539975899559e-03      -3.982957135893e+01       8.631303020066e-08       2.884378177378e-04      -1.853511293875e-06 
  130       3.645311384509e+03       1.083544814266e+00       5.630283945206e-03      -4.027214974598e+01       8.579648549496e-08       2.859560759478e-04      -1.843214650667e-06 
  131       3.679412814994e+03       1.088144177080e+00       5.721490367623e-03      -4.069954473483e+01       8.528111881625e-08       2.835162094548e-04      -1.833292554175e-06 
  132       3.713511029794e+03       1.092272379905e+00       5.813601352496e-03      -4.111127104403e+01       8.476844773394e-08       2.811195168347e-04      -1.823699536259e-06 
  133       3.747598960663e+03       1.095925957442e+00       5.906623154219e-03      -4.150684800982e+01       8.425979626520e-08       2.787666079167e-04      -1.814380960123e-06 
  134       3.781669081147e+03       1.099101959195e+00       6.000562095849e-03      -4.188579986268e+01       8.375627172821e-08       2.764573622948e-04      -1.805272580689e-06 
  135       3.815713394985e+03       1.101797962002e+00       6.095424569075e-03      -4.224765600399e+01       8.325874066295e-08       2.741908870733e-04      -1.796300097519e-06 
  136       3.849723424496e+03       1.104012082577e+00       6.191217034181e-03      -4.259195128259e+01       8.276780380510e-08       2.719654738475e-04      -1.787378700288e-06 
  137       3.883690198975e+03       1.105742990040e+00       6.287946020008e-03      -4.291822627143e+01       8.228377009871e-08       2.697785549176e-04      -1.778412606805e-06 
  138       3.917604243084e+03       1.106989918454e+00       6.385618123920e-03      -4.322602754414e+01       8.180662973335e-08       2.676266587372e-04      -1.769294593581e-06 
  139       3.951455565249e+03       1.107752679364e+00       6.484240011769e-03      -4.351490795164e+01       8.133602619133e-08       2.655053645966e-04      -1.759905518946e-06 
  140       3.985233646047e+03       1.108031674326e+00       6.583818417855e-03      -4.378442689876e+01       8.087122729069e-08       2.634092565393e-04      -1.750113838722e-06 
  141       4.018927426603e+03       1.107827907450e+00       6.684360144891e-03      -4.403415062087e+01       8.041109520957e-08       2.613318765132e-04      -1.739775114430e-06 
  142       4.052525296984e+03       1.107142997928e+00       6.785872063971e-03      -4.426365246042e+01       7.995405547775e-08       2.592656767567e-04      -1.728731514064e-06 
  143       4.086015084586e+03       1.105979192576e+00       6.888361114527e-03      -4.447251314360e+01       7.949806492074e-08       2.572019714176e-04      -1.716811305399e-06 
  144       4.119385030730e+03       1.104339465465e+00       6.991833748030e-03      -4.466032480768e+01       7.904128382434e-08       2.551332440500e-04      -1.703867767221e-06 
  145       4.152626853429e+03       1.102227801425e+00       7.096294197333e-03      -4.482670294668e+01       7.858431540468e-08       2.530605617647e-04      -1.689903537501e-06 
  146       4.185732965906e+03       1.099648964452e+00       7.201746035842e-03      -4.497127617465e+01       7.812834195600e-08       2.509871627694e-04      -1.674963655157e-06 
  147       4.218695509638e+03       1.096608426036e+00       7.308192715264e-03      -4.509368287625e+01       7.767444642283e-08       2.489161859845e-04      -1.659097901862e-06 
  148       4.251506348430e+03       1.093112378203e+00       7.415637562369e-03      -4.519357150487e+01       7.722360057606e-08       2.468506605905e-04      -1.642360956669e-06 
  149       4.284157062483e+03       1.089167746548e+00       7.524083775759e-03      -4.527060088080e+01       7.677665274870e-08       2.447934953720e-04      -1.624812552599e-06 
  150       4.316638942471e+03       1.084782203271e+00       7.633534422637e-03      -4.532444048940e+01       7.633431512506e-08       2.427474678588e-04      -1.606517635178e-06 
  151       4.348942983609e+03       1.079964180212e+00       7.743992435569e-03      -4.535477077927e+01       7.589715057733e-08       2.407152132632e-04      -1.587546522934e-06 
  152       4.381059879730e+03       1.074722881891e+00       7.855460609256e-03      -4.536128346037e+01       7.546555904317e-08       2.386992132139e-04      -1.567975069858e-06 
  153       4.412980017352e+03       1.069068298541e+00       7.967941597300e-03      -4.534368180224e+01       7.503976343835e-08       2.367017842869e-04      -1.547884829810e-06 
  154       4.444693469753e+03       1.063011219144e+00       8.081437908966e-03      -4.530168093212e+01       7.461979509798e-08       2.347250663325e-04      -1.527363222892e-06 
  155       4.476189991045e+03       1.056563244469e+00       8.195951905956e-03      -4.523500813315e+01       7.420547874038e-08       2.327710105994e-04      -1.506503703776e-06 
  156       4.507459010243e+03       1.049736800107e+00       8.311485799172e-03      -4.514340314247e+01       7.379641694725e-08       2.308413676551e-04      -1.485405931984e-06 
  157       4.538489625338e+03       1.042545149507e+00       8.428041645483e-03      -4.502661844946e+01       7.339197415406e-08       2.289376751025e-04      -1.464175944134e-06 
  158       4.569270597370e+03       1.035002407013e+00       8.545621344491e-03      -4.488441959384e+01       7.299126014430e-08       2.270612450945e-04      -1.442926328133e-06 
  159       4.599790344501e+03       1.027123550899e+00       8.664226635303e-03      -4.471658546386e+01       7.259311304162e-08       2.252131516434e-04      -1.421776399338e-06 
  160       4.630036936087e+03       1.018924436406e+00       8.783859093290e-03      -4.452290859446e+01       7.219608179346e-08       2.233942177282e-04      -1.400852378666e-06 
  161       4.659998922576e+03       1.010421442796e+00       8.904520006491e-03      -4.430319442161e+01       7.179888593208e-08       2.216051020173e-04      -1.380263491801e-06 
  162       4.689667920138e+03       1.001630352079e+00       9.026209999294e-03      -4.405725834526e+01       7.140192595320e-08       2.198465999510e-04      -1.360026307815e-06 
  163       4.719036244334e+03       9.925673955804e-01       9.148929369139e-03      -4.378492897528e+01       7.100600409142e-08       2.181193575259e-04      -1.340130713810e-06 
  164       4.748096092787e+03       9.832496222665e-01       9.272678200141e-03      -4.348604944297e+01       7.061186366684e-08       2.164237628268e-04      -1.320562961606e-06 
  165       4.776839543092e+03       9.736949100986e-01       9.397456359299e-03      -4.316047769436e+01       7.022018278401e-08       2.147599335282e-04      -1.301305515025e-06 
  166       4.805258550738e+03       9.639219773839e-01       9.523263492714e-03      -4.280808678366e+01       6.983156782067e-08       2.131277042104e-04      -1.282336895019e-06 
  167       4.833344947025e+03       9.539503941281e-01       9.650099021799e-03      -4.242876516653e+01       6.944654670351e-08       2.115266134881e-04      -1.263631522637e-06 
  168       4.861090436982e+03       9.438005933875e-01       9.777962139492e-03      -4.202241699350e+01       6.906556196837e-08       2.099558909535e-04      -1.245159559835e-06 
  169       4.888486597283e+03       9.334938826215e-01       9.906851806470e-03      -4.158896240331e+01       6.868896360217e-08       2.084144439328e-04      -1.226886748125e-06 
  170       4.915524874169e+03       9.230524550450e-01       1.003676674736e-02      -4.112833781625e+01       6.831700166395e-08       2.069008440564e-04      -1.208774245066e-06 
  171       4.942196581360e+03       9.124994009804e-01       1.016770544697e-02      -4.064049622757e+01       6.794981868244e-08       2.054133136425e-04      -1.190778458594e-06 
  172       4.968492897977e+03       9.018587192101e-01       1.029966614646e-02      -4.012540750077e+01       6.758744182736e-08       2.039497118951e-04      -1.172850879202e-06 
  173       4.994404866460e+03       8.911553283287e-01       1.043264683960e-02      -3.958305866104e+01       6.722977485190e-08       2.025075209146e-04      -1.154937909943e-06 
  174       5.019923390482e+03       8.804150780954e-01       1.056664526895e-02      -3.901345418853e+01       6.687658980373e-08       2.010838315231e-04      -1.136980694295e-06 
  175       5.045039232872e+03       8.696647607861e-01       1.070165892212e-02      -3.841661631181e+01       6.652751850184e-08       1.996753289030e-04      -1.118914941850e-06 
  176       5.069743013527e+03       8.589321225461e-01       1.083768502790e-02      -3.779258530112e+01       6.618204377660e-08       1.982782780485e-04      -1.100670751857e-06 
  177       5.094025207336e+03       8.482458747418e-01       1.097472055257e-02      -3.714141976184e+01       6.583949047036e-08       1.968885090325e-04      -1.082172434594e-06 
  178       5.117876142091e+03       8.376357053136e-01       1.111276219604e-02      -3.646319692776e+01       6.549901619599e-08       1.955014020852e-04      -1.063338330591e-06 
  179       5.141285996413e+03       8.271322901277e-01       1.125180638811e-02      -3.575801295448e+01       6.515960185062e-08       1.941118724879e-04      -1.044080627690e-06 
