# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 6000, i.e. number of multipoles equal to 5999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
 1141       1.225690493070e+03       1.363564199192e+01       1.008692421942e-01      -3.842479931180e+01       5.428749608759e-09      -2.772473134973e-07       1.388540462367e-07 
 1142       1.224513392147e+03       1.357519271262e+01       1.008724293079e-01      -3.752744664448e+01       5.420798427961e-09      -2.719531719116e-07       1.332352918598e-07 
 1143       1.223259511315e+03       1.351941000484e+01       1.008745583650e-01      -3.663001770207e+01       5.412865560311e-09      -2.664810149755e-07       1.276314832191e-07 
 1144       1.221929314137e+03       1.346828357731e+01       1.008756230078e-01      -3.573289450112e+01       5.404950999795e-09      -2.608401534411e-07       1.220437112792e-07 
 1145       1.220523269368e+03       1.342180293347e+01       1.008756168568e-01      -3.483646167136e+01       5.397054733383e-09      -2.550400046683e-07       1.164730766962e-07 
 1146       1.219041850970e+03       1.337995737095e+01       1.008745335098e-01      -3.394110646128e+01       5.389176740957e-09      -2.490900931029e-07       1.109206898565e-07 
 1147       1.217485538127e+03       1.334273598095e+01       1.008723665427e-01      -3.304721874381e+01       5.381316995250e-09      -2.430000507555e-07       1.053876709163e-07 
 1148       1.215854815249e+03       1.331012764777e+01       1.008691095089e-01      -3.215519102193e+01       5.373475461769e-09      -2.367796176812e-07       9.987514984051e-08 
 1149       1.214150171996e+03       1.328212104822e+01       1.008647559392e-01      -3.126541843437e+01       5.365652098729e-09      -2.304386424598e-07       9.438426644223e-08 
 1150       1.212372103280e+03       1.325870465108e+01       1.008592993425e-01      -3.037829876119e+01       5.357846856982e-09      -2.239870826777e-07       8.891617042199e-08 
 1151       1.210521109287e+03       1.323986671656e+01       1.008527332048e-01      -2.949423242942e+01       5.350059679951e-09      -2.174350054099e-07       8.347202140720e-08 
 1152       1.208597695482e+03       1.322559529574e+01       1.008450509897e-01      -2.861362251877e+01       5.342290503553e-09      -2.107925877030e-07       7.805298899164e-08 
 1153       1.206602372626e+03       1.321587823004e+01       1.008362461386e-01      -2.773687476719e+01       5.334539256133e-09      -2.040701170592e-07       7.266025277498e-08 
 1154       1.204535656790e+03       1.321070315066e+01       1.008263120699e-01      -2.686439757655e+01       5.326805858391e-09      -1.972779919213e-07       6.729500240241e-08 
 1155       1.202398069362e+03       1.321005747804e+01       1.008152421797e-01      -2.599660201828e+01       5.319090223312e-09      -1.904267221578e-07       6.195843760429e-08 
 1156       1.200190137064e+03       1.321392842129e+01       1.008030298414e-01      -2.513390183900e+01       5.311392256093e-09      -1.835269295499e-07       5.665176823591e-08 
 1157       1.197912391966e+03       1.322230297770e+01       1.007896684057e-01      -2.427671346617e+01       5.303711854074e-09      -1.765893482784e-07       5.137621431725e-08 
 1158       1.195565371493e+03       1.323516793211e+01       1.007751512006e-01      -2.342545601372e+01       5.296048906662e-09      -1.696248254122e-07       4.613300607291e-08 
 1159       1.193149618444e+03       1.325250985645e+01       1.007594715314e-01      -2.258055128771e+01       5.288403295261e-09      -1.626443213969e-07       4.092338397200e-08 
 1160       1.190665681000e+03       1.327431510911e+01       1.007426226806e-01      -2.174242379194e+01       5.280774893199e-09      -1.556589105450e-07       3.574859876814e-08 
 1161       1.188114112740e+03       1.330056983447e+01       1.007245979080e-01      -2.091150073361e+01       5.273163565654e-09      -1.486797815264e-07       3.060991153954e-08 
 1162       1.185495472650e+03       1.333125996228e+01       1.007053904503e-01      -2.008821202898e+01       5.265569169583e-09      -1.417182378601e-07       2.550859372911e-08 
 1163       1.182810325140e+03       1.336637120718e+01       1.006849935216e-01      -1.927299030897e+01       5.257991553645e-09      -1.347856984062e-07       2.044592718468e-08 
 1164       1.180059240053e+03       1.340588906810e+01       1.006634003129e-01      -1.846627092481e+01       5.250430558129e-09      -1.278936978595e-07       1.542320419923e-08 
 1165       1.177242792681e+03       1.344979882774e+01       1.006406039923e-01      -1.766849195371e+01       5.242886014882e-09      -1.210538872435e-07       1.044172755121e-08 
 1166       1.174361563774e+03       1.349808555203e+01       1.006165977049e-01      -1.688009420448e+01       5.235357747229e-09      -1.142780344051e-07       5.502810544947e-09 
 1167       1.171416139555e+03       1.355073408955e+01       1.005913745728e-01      -1.610152122316e+01       5.227845569904e-09      -1.075780245107e-07       6.077770511075e-10 
 1168       1.168407214335e+03       1.360772122991e+01       1.005649303007e-01      -1.533317264779e+01       5.220349333735e-09      -1.009618981482e-07      -4.242341347801e-09 
 1169       1.165335899735e+03       1.366899207254e+01       1.005372710292e-01      -1.457526362234e+01       5.212869061092e-09      -9.442188318881e-08      -9.047720228318e-09 
 1170       1.162203419358e+03       1.373448336107e+01       1.005084055796e-01      -1.382796363479e+01       5.205404813673e-09      -8.794613945231e-08      -1.380884453283e-08 
 1171       1.159011006560e+03       1.380413129646e+01       1.004783428575e-01      -1.309144301005e+01       5.197956648000e-09      -8.152270024279e-08      -1.852620726652e-08 
 1172       1.155759904468e+03       1.387787153567e+01       1.004470918530e-01      -1.236587291146e+01       5.190524615358e-09      -7.513947180025e-08      -2.320030953669e-08 
 1173       1.152451366009e+03       1.395563919048e+01       1.004146616406e-01      -1.165142534236e+01       5.183108761749e-09      -6.878423275135e-08      -2.783166059225e-08 
 1174       1.149086653926e+03       1.403736882625e+01       1.003810613799e-01      -1.094827314760e+01       5.175709127836e-09      -6.244463355917e-08      -3.242077786316e-08 
 1175       1.145667040800e+03       1.412299446067e+01       1.003463003153e-01      -1.025659001510e+01       5.168325748890e-09      -5.610819597210e-08      -3.696818700002e-08 
 1176       1.142193809075e+03       1.421244956251e+01       1.003103877764e-01      -9.576550477395e+00       5.160958654737e-09      -4.976231247171e-08      -4.147442191373e-08 
 1177       1.138668251076e+03       1.430566705042e+01       1.002733331783e-01      -8.908329913149e+00       5.153607869704e-09      -4.339424571975e-08      -4.594002481518e-08 
 1178       1.135091669033e+03       1.440257929167e+01       1.002351460216e-01      -8.252104548732e+00       5.146273412566e-09      -3.699112800410e-08      -5.036554625508e-08 
 1179       1.131465375102e+03       1.450311810091e+01       1.001958358927e-01      -7.608051459735e+00       5.138955296490e-09      -3.053996068391e-08      -5.475154516373e-08 
 1180       1.127790691387e+03       1.460721473895e+01       1.001554124641e-01      -6.976348572517e+00       5.131653528984e-09      -2.402761363369e-08      -5.909858889107e-08 
 1181       1.124068949961e+03       1.471479991152e+01       1.001138854941e-01      -6.357174665750e+00       5.124368111839e-09      -1.744082468653e-08      -6.340725324657e-08 
 1182       1.120301492888e+03       1.482580376802e+01       1.000712648277e-01      -5.750709371954e+00       5.117099041075e-09      -1.076619907631e-08      -6.767812253937e-08 
 1183       1.116489672246e+03       1.494015590029e+01       1.000275603963e-01      -5.157133179038e+00       5.109846306888e-09      -3.990208879035e-09      -7.191178961841e-08 
 1184       1.112634850146e+03       1.505778534138e+01       9.998278221811e-02      -4.576627431847e+00       5.102609893595e-09       2.900807546844e-09      -7.610885591263e-08 
 1185       1.108738398756e+03       1.517862056432e+01       9.993694039813e-02      -4.009374333692e+00       5.095389779573e-09       9.920646120985e-09      -8.026993147128e-08 
 1186       1.104801700322e+03       1.530258948085e+01       9.989004512862e-02      -3.455556947900e+00       5.088185937212e-09       1.708323760270e-08      -8.439563500428e-08 
 1187       1.100826147190e+03       1.542961944024e+01       9.984210668909e-02      -2.915359199352e+00       5.080998332851e-09       2.440264815340e-08      -8.848659392261e-08 
 1188       1.096813141827e+03       1.555963722799e+01       9.979313544656e-02      -2.388965876018e+00       5.073826926727e-09       3.189307990007e-08      -9.254344437887e-08 
 1189       1.092764096842e+03       1.569256906465e+01       9.974314185578e-02      -1.876562630506e+00       5.066671672918e-09       3.956887149956e-08      -9.656683130783e-08 
 1190       1.088680435011e+03       1.582834060452e+01       9.969213645937e-02      -1.378335981598e+00       5.059532519284e-09       4.744449870392e-08      -1.005574084671e-07 
 1191       1.084563589293e+03       1.596687693450e+01       9.964012988802e-02      -8.944733157887e-01       5.052409407413e-09       5.553457492663e-08      -1.045158384777e-07 
 1192       1.080415002860e+03       1.610810257277e+01       9.958713286074e-02      -4.251628888319e-01       5.045302272561e-09       6.385385180983e-08      -1.084427928651e-07 
 1193       1.076236129109e+03       1.625194146761e+01       9.953315618497e-02       2.940617272405e-02       5.038211043600e-09       7.241721979238e-08      -1.123389521000e-07 
 1194       1.072028431691e+03       1.639831699612e+01       9.947821075684e-02       4.690438699937e-01       5.031135642954e-09       8.123970867900e-08      -1.162050056391e-07 
 1195       1.067793384531e+03       1.654715196303e+01       9.942230756132e-02       8.935593302139e-01       5.024075986546e-09       9.033648821024e-08      -1.200416519662e-07 
 1196       1.063532471847e+03       1.669836859943e+01       9.936545767242e-02       1.302760805203e+00       5.017031983738e-09       9.972286863348e-08      -1.238495986333e-07 
 1197       1.059247188175e+03       1.685188856153e+01       9.930767225342e-02       1.696455669823e+00       5.010003537274e-09       1.094143012748e-07      -1.276295623020e-07 
 1198       1.054939038387e+03       1.700763292946e+01       9.924896255701e-02       2.074450420433e+00       5.002990543219e-09       1.194263791119e-07      -1.313822687842e-07 
 1199       1.050609537720e+03       1.716552220600e+01       9.918933992552e-02       2.436550673355e+00       4.995992890905e-09       1.297748373476e-07      -1.351084530836e-07 
 1200       1.046260211787e+03       1.732547631535e+01       9.912881579108e-02       2.782561163330e+00       4.989010462868e-09       1.404755539852e-07      -1.388088594374e-07 
 1201       1.041892596608e+03       1.748741460191e+01       9.906740167584e-02       3.112285741979e+00       4.982043134791e-09       1.515445504035e-07      -1.424842413572e-07 
 1202       1.037508238627e+03       1.765125582901e+01       9.900510919216e-02       3.425527376259e+00       4.975090775445e-09       1.629979919337e-07      -1.461353616710e-07 
 1203       1.033108694735e+03       1.781691817773e+01       9.894195004280e-02       3.722088146927e+00       4.968153246626e-09       1.748521884369e-07      -1.497629925642e-07 
 1204       1.028695532291e+03       1.798431924559e+01       9.887793602109e-02       4.001769246998e+00       4.961230403102e-09       1.871235948829e-07      -1.533679156219e-07 
 1205       1.024270329146e+03       1.815337604538e+01       9.881307901115e-02       4.264370980202e+00       4.954322092545e-09       1.998288119291e-07      -1.569509218702e-07 
 1206       1.019834673662e+03       1.832400500388e+01       9.874739098809e-02       4.509692759446e+00       4.947428155477e-09       2.129845865014e-07      -1.605128118181e-07 
 1207       1.015390094700e+03       1.849612338879e+01       9.868088483992e-02       4.737580634143e+00       4.940548462994e-09       2.266017463966e-07      -1.640542060705e-07 
 1208       1.010937850621e+03       1.866965361081e+01       9.861357684399e-02       4.948070505324e+00       4.933683031063e-09       2.406668822630e-07      -1.675749733163e-07 
 1209       1.006479137773e+03       1.884451897119e+01       9.854548422092e-02       5.141246641826e+00       4.926831908873e-09       2.551603342798e-07      -1.710747920404e-07 
 1210       1.002015160311e+03       1.902064223720e+01       9.847662431589e-02       5.317194311101e+00       4.919995141249e-09       2.700622271275e-07      -1.745533390087e-07 
 1211       9.975471302100e+02       1.919794564101e+01       9.840701459881e-02       5.475999781596e+00       4.913172768613e-09       2.853524690710e-07      -1.780102892631e-07 
 1212       9.930762672835e+02       1.937635087857e+01       9.833667266468e-02       5.617750325116e+00       4.906364826939e-09       3.010107510400e-07      -1.814453161165e-07 
 1213       9.886037991981e+02       1.955577910849e+01       9.826561623377e-02       5.742534219201e+00       4.899571347713e-09       3.170165457085e-07      -1.848580911482e-07 
 1214       9.841309614900e+02       1.973615095093e+01       9.819386315190e-02       5.850440749494e+00       4.892792357886e-09       3.333491065727e-07      -1.882482841992e-07 
 1215       9.796589975804e+02       1.991738648648e+01       9.812143139074e-02       5.941560212113e+00       4.886027879833e-09       3.499874670274e-07      -1.916155633672e-07 
 1216       9.751891587919e+02       2.009940525503e+01       9.804833904803e-02       6.015983916023e+00       4.879277931312e-09       3.669104394403e-07      -1.949595950020e-07 
 1217       9.707227043641e+02       2.028212625465e+01       9.797460434783e-02       6.073804185405e+00       4.872542525415e-09       3.840966142256e-07      -1.982800437005e-07 
 1218       9.662609014700e+02       2.046546794048e+01       9.790024564083e-02       6.115114362029e+00       4.865821670526e-09       4.015243589156e-07      -2.015765723019e-07 
 1219       9.618050252314e+02       2.064934822363e+01       9.782528140457e-02       6.140008807625e+00       4.859115370282e-09       4.191718172309e-07      -2.048488418832e-07 
 1220       9.573563587350e+02       2.083368447002e+01       9.774973024371e-02       6.148582906252e+00       4.852423623520e-09       4.370169081486e-07      -2.080965117538e-07 
 1221       9.529161930488e+02       2.101839349929e+01       9.767361089028e-02       6.140933066673e+00       4.845746424239e-09       4.550373249698e-07      -2.113192394511e-07 
 1222       9.484858272371e+02       2.120339158367e+01       9.759694220398e-02       6.117156724723e+00       4.839083761556e-09       4.732105343851e-07      -2.145166807357e-07 
 1223       9.440665683774e+02       2.138859444687e+01       9.751974317239e-02       6.077352345679e+00       4.832435619655e-09       4.915137755381e-07      -2.176884895862e-07 
 1224       9.396597315759e+02       2.157391726295e+01       9.744203291125e-02       6.021619426637e+00       4.825801977751e-09       5.099240590886e-07      -2.208343181947e-07 
 1225       9.352666399831e+02       2.175927465521e+01       9.736383066474e-02       5.950058498875e+00       4.819182810035e-09       5.284181662728e-07      -2.239538169617e-07 
 1226       9.308886248105e+02       2.194458069507e+01       9.728515580572e-02       5.862771130231e+00       4.812578085637e-09       5.469726479631e-07      -2.270466344914e-07 
 1227       9.265270253460e+02       2.212974890094e+01       9.720602783597e-02       5.759859927472e+00       4.805987768579e-09       5.655638237257e-07      -2.301124175866e-07 
 1228       9.221831889697e+02       2.231469223711e+01       9.712646638650e-02       5.641428538663e+00       4.799411817724e-09       5.841677808772e-07      -2.331508112443e-07 
 1229       9.178584711705e+02       2.249932311266e+01       9.704649121777e-02       5.507581655539e+00       4.792850186736e-09       6.027603735390e-07      -2.361614586502e-07 
 1230       9.135542355614e+02       2.268355338028e+01       9.696612221996e-02       5.358425015879e+00       4.786302824035e-09       6.213172216906e-07      -2.391440011743e-07 
 1231       9.092718538956e+02       2.286729433518e+01       9.688537941326e-02       5.194065405874e+00       4.779769672743e-09       6.398137102215e-07      -2.420980783658e-07 
 1232       9.050127060829e+02       2.305045671401e+01       9.680428294807e-02       5.014610662499e+00       4.773250670647e-09       6.582249879813e-07      -2.450233279484e-07 
 1233       9.007781802047e+02       2.323295069368e+01       9.672285310532e-02       4.820169675885e+00       4.766745750146e-09       6.765259668281e-07      -2.479193858148e-07 
 1234       8.965696725308e+02       2.341468589027e+01       9.664111029668e-02       4.610852391688e+00       4.760254838208e-09       6.946913206755e-07      -2.507858860227e-07 
 1235       8.923885875350e+02       2.359557135792e+01       9.655907506487e-02       4.386769813461e+00       4.753777856323e-09       7.126954845386e-07      -2.536224607892e-07 
 1236       8.882363379111e+02       2.377551558767e+01       9.647676808388e-02       4.148034005029e+00       4.747314720451e-09       7.305126535776e-07      -2.564287404861e-07 
 1237       8.841143445885e+02       2.395442650642e+01       9.639421015924e-02       3.894758092852e+00       4.740865340984e-09       7.481167821405e-07      -2.592043536351e-07 
 1238       8.800240367488e+02       2.413221147571e+01       9.631142222832e-02       3.627056268405e+00       4.734429622688e-09       7.654815828036e-07      -2.619489269024e-07 
 1239       8.759668518410e+02       2.430877729070e+01       9.622842536051e-02       3.345043790542e+00       4.728007464666e-09       7.825805254114e-07      -2.646620850946e-07 
 1240       8.719442355981e+02       2.448403017896e+01       9.614524075755e-02       3.048836987872e+00       4.721598760301e-09       7.993868361142e-07      -2.673434511528e-07 
 1241       8.679576420525e+02       2.465787579943e+01       9.606188975376e-02       2.738553261126e+00       4.715203397215e-09       8.158734964045e-07      -2.699926461483e-07 
 1242       8.640085335523e+02       2.483021924125e+01       9.597839381632e-02       2.414311085534e+00       4.708821257215e-09       8.320132421514e-07      -2.726092892776e-07 
 1243       8.600983807771e+02       2.500096502266e+01       9.589477454550e-02       2.076230013188e+00       4.702452216252e-09       8.477785626346e-07      -2.751929978571e-07 
 1244       8.562286627539e+02       2.517001708989e+01       9.581105367494e-02       1.724430675420e+00       4.696096144365e-09       8.631416995752e-07      -2.777433873183e-07 
 1245       8.524008668730e+02       2.533727881601e+01       9.572725307192e-02       1.359034785171e+00       4.689752905637e-09       8.780746461665e-07      -2.802600712029e-07 
 1246       8.486163173222e+02       2.550266186840e+01       9.564339350942e-02       9.801867588773e-01       4.683422389730e-09       8.925568734685e-07      -2.827426757577e-07 
 1247       8.448756581531e+02       2.566611292710e+01       9.555949096611e-02       5.881188550086e-01       4.677104607406e-09       9.065986604344e-07      -2.851908840104e-07 
 1248       8.411793641818e+02       2.582758727773e+01       9.547556028348e-02       1.830868044749e-01       4.670799597146e-09       9.202181722219e-07      -2.876043924587e-07 
 1249       8.375279120228e+02       2.598703997085e+01       9.539161639025e-02      -2.346517355286e-01       4.664507393734e-09       9.334337707804e-07      -2.899828965394e-07 
 1250       8.339217800919e+02       2.614442582162e+01       9.530767430253e-02      -6.648371774807e-01       4.658228028220e-09       9.462640156696e-07      -2.923260906267e-07 
 1251       8.303614486092e+02       2.629969940929e+01       9.522374912397e-02      -1.107207999493e+00       4.651961527890e-09       9.587276648795e-07      -2.946336680304e-07 
 1252       8.268473996014e+02       2.645281507680e+01       9.513985604594e-02      -1.561500741270e+00       4.645707916225e-09       9.708436756513e-07      -2.969053209944e-07 
 1253       8.233801169044e+02       2.660372693036e+01       9.505601034771e-02      -2.027450000066e+00       4.639467212869e-09       9.826312053007e-07      -2.991407406951e-07 
 1254       8.199600861666e+02       2.675238883899e+01       9.497222739658e-02      -2.504788426647e+00       4.633239433593e-09       9.941096120411e-07      -3.013396172400e-07 
 1255       8.165877948508e+02       2.689875443409e+01       9.488852264807e-02      -2.993246721248e+00       4.627024590261e-09       1.005298455810e-06      -3.035016396656e-07 
 1256       8.132637322374e+02       2.704277710904e+01       9.480491164609e-02      -3.492553629535e+00       4.620822690791e-09       1.016217499093e-06      -3.056264959362e-07 
 1257       8.099883894270e+02       2.718441001869e+01       9.472141002308e-02      -4.002435938557e+00       4.614633739121e-09       1.026886707756e-06      -3.077138729423e-07 
 1258       8.067622593429e+02       2.732360607901e+01       9.463803350019e-02      -4.522618472716e+00       4.608457735176e-09       1.037326251871e-06      -3.097634564985e-07 
 1259       8.035858367340e+02       2.746031796662e+01       9.455479788746e-02      -5.052824089717e+00       4.602294674825e-09       1.047556506549e-06      -3.117749313426e-07 
 1260       8.004596181775e+02       2.759449811834e+01       9.447171908397e-02      -5.592773676530e+00       4.596144549853e-09       1.057598052768e-06      -3.137479811335e-07 
 1261       7.973841020811e+02       2.772609873078e+01       9.438881307799e-02      -6.142186145351e+00       4.590007347918e-09       1.067471678211e-06      -3.156822884496e-07 
 1262       7.943597886866e+02       2.785507175990e+01       9.430609594718e-02      -6.700778429560e+00       4.583883052518e-09       1.077198378101e-06      -3.175775347875e-07 
 1263       7.913871800715e+02       2.798136892057e+01       9.422358385873e-02      -7.268265479680e+00       4.577771642955e-09       1.086799356030e-06      -3.194334005601e-07 
 1264       7.884667801526e+02       2.810494168615e+01       9.414129306953e-02      -7.844360259333e+00       4.571673094294e-09       1.096296024806e-06      -3.212495650950e-07 
 1265       7.855990946883e+02       2.822574128804e+01       9.405923992633e-02      -8.428773741207e+00       4.565587377331e-09       1.105710007282e-06      -3.230257066331e-07 
 1266       7.827846312811e+02       2.834371871524e+01       9.397744086595e-02      -9.021214903007e+00       4.559514458553e-09       1.115063137204e-06      -3.247615023268e-07 
 1267       7.800238993806e+02       2.845882471396e+01       9.389591241536e-02      -9.621390723420e+00       4.553454300104e-09       1.124377460048e-06      -3.264566282384e-07 
 1268       7.773174102861e+02       2.857100978713e+01       9.381467119192e-02      -1.022900617807e+01       4.547406859742e-09       1.133675233864e-06      -3.281107593386e-07 
 1269       7.746656771492e+02       2.868022419400e+01       9.373373390353e-02      -1.084376423548e+01       4.541372090808e-09       1.142978930118e-06      -3.297235695047e-07 
 1270       7.720692149766e+02       2.878641794970e+01       9.365311734876e-02      -1.146536585302e+01       4.535349942184e-09       1.152311234542e-06      -3.312947315191e-07 
 1271       7.695285406327e+02       2.888954082480e+01       9.357283841706e-02      -1.209350997290e+01       4.529340358257e-09       1.161695047974e-06      -3.328239170679e-07 
 1272       7.670441728422e+02       2.898954234487e+01       9.349291408890e-02      -1.272789351809e+01       4.523343278880e-09       1.171153487212e-06      -3.343107967388e-07 
 1273       7.646166321931e+02       2.908637179007e+01       9.341336143593e-02      -1.336821138829e+01       4.517358639338e-09       1.180709885861e-06      -3.357550400198e-07 
 1274       7.622464411389e+02       2.917997819470e+01       9.333419762117e-02      -1.401415645590e+01       4.511386370303e-09       1.190387795182e-06      -3.371563152975e-07 
 1275       7.599341240019e+02       2.927031034677e+01       9.325543989916e-02      -1.466541956197e+01       4.505426397802e-09       1.200210984946e-06      -3.385142898557e-07 
 1276       7.576802069753e+02       2.935731678755e+01       9.317710561613e-02      -1.532168951217e+01       4.499478643175e-09       1.210203444289e-06      -3.398286298733e-07 
 1277       7.554852181261e+02       2.944094581116e+01       9.309921221014e-02      -1.598265307273e+01       4.493543023036e-09       1.220389382561e-06      -3.410990004232e-07 
 1278       7.533496873980e+02       2.952114546412e+01       9.302177721131e-02      -1.664799496642e+01       4.487619449240e-09       1.230793230189e-06      -3.423250654703e-07 
 1279       7.512741466139e+02       2.959786354494e+01       9.294481824190e-02      -1.731739786849e+01       4.481707828836e-09       1.241439639527e-06      -3.435064878701e-07 
 1280       7.492591294783e+02       2.967104760365e+01       9.286835301654e-02      -1.799054240265e+01       4.475808064032e-09       1.252353485724e-06      -3.446429293671e-07 
 1281       7.473051715805e+02       2.974064494140e+01       9.279239934239e-02      -1.866710713701e+01       4.469920052159e-09       1.263559867573e-06      -3.457340505930e-07 
 1282       7.454128103971e+02       2.980660260998e+01       9.271697511925e-02      -1.934676858005e+01       4.464043685625e-09       1.275084108381e-06      -3.467795110650e-07 
 1283       7.435825852946e+02       2.986886741145e+01       9.264209833979e-02      -2.002920117658e+01       4.458178851880e-09       1.286951756829e-06      -3.477789691847e-07 
 1284       7.418150375318e+02       2.992738589766e+01       9.256778708970e-02      -2.071407730368e+01       4.452325433378e-09       1.299188587833e-06      -3.487320822360e-07 
 1285       7.401105515567e+02       2.998211484736e+01       9.249405721773e-02      -2.140107966456e+01       4.446483334556e-09       1.311812753132e-06      -3.496385677571e-07 
 1286       7.384688769124e+02       3.003305282886e+01       9.242091531654e-02      -2.208993863248e+01       4.440652563548e-09       1.324811084623e-06      -3.504983888072e-07 
 1287       7.368896008964e+02       3.008020899559e+01       9.234836566237e-02      -2.278039532365e+01       4.434833152251e-09       1.338162388626e-06      -3.513115718561e-07 
 1288       7.353723067654e+02       3.012359264151e+01       9.227641253782e-02      -2.347218923479e+01       4.429025129442e-09       1.351845258742e-06      -3.520781457085e-07 
 1289       7.339165737260e+02       3.016321320141e+01       9.220506023190e-02      -2.416505823996e+01       4.423228520748e-09       1.365838075000e-06      -3.527981415159e-07 
 1290       7.325219769260e+02       3.019908025124e+01       9.213431304002e-02      -2.485873858743e+01       4.417443348618e-09       1.380119003022e-06      -3.534715927879e-07 
 1291       7.311880874455e+02       3.023120350846e+01       9.206417526396e-02      -2.555296489655e+01       4.411669632294e-09       1.394665993165e-06      -3.540985354049e-07 
 1292       7.299144722882e+02       3.025959283234e+01       9.199465121187e-02      -2.624747015460e+01       4.405907387782e-09       1.409456779679e-06      -3.546790076289e-07 
 1293       7.287006943725e+02       3.028425822427e+01       9.192574519830e-02      -2.694198571364e+01       4.400156627824e-09       1.424468879855e-06      -3.552130501163e-07 
 1294       7.275463125226e+02       3.030520982816e+01       9.185746154416e-02      -2.763624128740e+01       4.394417361869e-09       1.439679593172e-06      -3.557007059293e-07 
 1295       7.264508814597e+02       3.032245793069e+01       9.178980457673e-02      -2.832996494811e+01       4.388689596043e-09       1.455066000447e-06      -3.561420205479e-07 
 1296       7.254139517932e+02       3.033601296166e+01       9.172277862965e-02      -2.902288312336e+01       4.382973333120e-09       1.470604962979e-06      -3.565370418817e-07 
 1297       7.244350700117e+02       3.034588549436e+01       9.165638804295e-02      -2.971472059298e+01       4.377268572494e-09       1.486273121693e-06      -3.568858202823e-07 
 1298       7.235137784744e+02       3.035208624582e+01       9.159063716299e-02      -3.040520048588e+01       4.371575310148e-09       1.502046896286e-06      -3.571884085546e-07 
 1299       7.226496154021e+02       3.035462607719e+01       9.152553034248e-02      -3.109404427693e+01       4.365893538625e-09       1.517902484366e-06      -3.574448619695e-07 
 1300       7.218421148685e+02       3.035351599408e+01       9.146107194050e-02      -3.178097178379e+01       4.360223246998e-09       1.533815860593e-06      -3.576552382755e-07 
 1301       7.210908067910e+02       3.034876714683e+01       9.139726632246e-02      -3.246570116381e+01       4.354564420841e-09       1.549762775822e-06      -3.578195977106e-07 
 1302       7.203952169224e+02       3.034039083087e+01       9.133411786013e-02      -3.314794891084e+01       4.348917042199e-09       1.565718756234e-06      -3.579380030148e-07 
 1303       7.197548668416e+02       3.032839848707e+01       9.127163093161e-02      -3.382742985213e+01       4.343281089558e-09       1.581659102481e-06      -3.580105194417e-07 
 1304       7.191692739450e+02       3.031280170202e+01       9.120980992133e-02      -3.450385714517e+01       4.337656537814e-09       1.597558888813e-06      -3.580372147713e-07 
 1305       7.186379514375e+02       3.029361220839e+01       9.114865922006e-02      -3.517694227456e+01       4.332043358245e-09       1.613392962219e-06      -3.580181593210e-07 
 1306       7.181604083240e+02       3.027084188524e+01       9.108818322488e-02      -3.584639504885e+01       4.326441518477e-09       1.629135941554e-06      -3.579534259589e-07 
 1307       7.177361494001e+02       3.024450275836e+01       9.102838633922e-02      -3.651192359743e+01       4.320850982458e-09       1.644762216674e-06      -3.578430901153e-07 
 1308       7.173646752435e+02       3.021460700058e+01       9.096927297281e-02      -3.717323436737e+01       4.315271710425e-09       1.660245947565e-06      -3.576872297949e-07 
 1309       7.170454822052e+02       3.018116693211e+01       9.091084754169e-02      -3.783003212026e+01       4.309703658872e-09       1.675561063471e-06      -3.574859255892e-07 
 1310       7.167780624006e+02       3.014419502088e+01       9.085311446824e-02      -3.848201992913e+01       4.304146780523e-09       1.690681262023e-06      -3.572392606886e-07 
 1311       7.165619037005e+02       3.010370388283e+01       9.079607818113e-02      -3.912889917523e+01       4.298601024298e-09       1.705580008363e-06      -3.569473208948e-07 
 1312       7.163964897227e+02       3.005970628226e+01       9.073974311532e-02      -3.977036954497e+01       4.293066335284e-09       1.720230534269e-06      -3.566101946328e-07 
 1313       7.162812998225e+02       3.001221513218e+01       9.068411371211e-02      -4.040612902671e+01       4.287542654703e-09       1.734605837280e-06      -3.562279729633e-07 
 1314       7.162158090846e+02       2.996124349457e+01       9.062919441905e-02      -4.103587390765e+01       4.282029919878e-09       1.748678679816e-06      -3.558007495951e-07 
 1315       7.161994883138e+02       2.990680458079e+01       9.057498969002e-02      -4.165929877071e+01       4.276528064210e-09       1.762421588302e-06      -3.553286208972e-07 
 1316       7.162318040260e+02       2.984891175184e+01       9.052150398516e-02      -4.227609649136e+01       4.271037017137e-09       1.775806852281e-06      -3.548116859115e-07 
 1317       7.163122184398e+02       2.978757851872e+01       9.046874177093e-02      -4.288595823447e+01       4.265556704107e-09       1.788806523540e-06      -3.542500463646e-07 
 1318       7.164401894677e+02       2.972281854275e+01       9.041670752003e-02      -4.348857345122e+01       4.260087046548e-09       1.801392415220e-06      -3.536438066808e-07 
 1319       7.166151707065e+02       2.965464563589e+01       9.036540571148e-02      -4.408362987589e+01       4.254627961833e-09       1.813536100937e-06      -3.529930739940e-07 
