# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 6000, i.e. number of multipoles equal to 5999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
  493       2.382454724551e+03       9.192261407465e+00       6.115640110467e-02      -6.486363776201e+01       1.998406072028e-08       2.597912014585e-06       9.958232663969e-07 
  494       2.391297229656e+03       9.060894120509e+00       6.136472817573e-02      -6.408892800919e+01       1.992654916704e-08       2.527936526178e-06       9.789732500050e-07 
  495       2.399996005303e+03       8.932454636041e+00       6.157300251580e-02      -6.328950184811e+01       1.986930424269e-08       2.460204399321e-06       9.620794562677e-07 
  496       2.408545237328e+03       8.807048977268e+00       6.178119253713e-02      -6.246590774064e+01       1.981231898272e-08       2.394718038926e-06       9.451436737703e-07 
  497       2.416939041083e+03       8.684784325725e+00       6.198926619242e-02      -6.161870587553e+01       1.975558555467e-08       2.331479094349e-06       9.281677078139e-07 
  498       2.425171461121e+03       8.565769026066e+00       6.219719097250e-02      -6.074846823156e+01       1.969909524003e-08       2.270488448777e-06       9.111533804232e-07 
  499       2.433236470877e+03       8.450112590852e+00       6.240493390410e-02      -5.985577864068e+01       1.964283841599e-08       2.211746208567e-06       8.941025303523e-07 
  500       2.441127972354e+03       8.337925705342e+00       6.261246154762e-02      -5.894123285112e+01       1.958680453705e-08       2.155251692526e-06       8.770170130906e-07 
  501       2.448839795805e+03       8.229320232282e+00       6.281973999484e-02      -5.800543859055e+01       1.953098211634e-08       2.101003421152e-06       8.598987008690e-07 
  502       2.456365699421e+03       8.124409216695e+00       6.302673486669e-02      -5.704901562916e+01       1.947535870697e-08       2.048999105820e-06       8.427494826642e-07 
  503       2.463699369009e+03       8.023306890670e+00       6.323341131096e-02      -5.607259584286e+01       1.941992088297e-08       1.999235637922e-06       8.255712642044e-07 
  504       2.470834417682e+03       7.926128678151e+00       6.343973400010e-02      -5.507682327632e+01       1.936465422025e-08       1.951709077955e-06       8.083659679730e-07 
  505       2.477765321441e+03       7.832977511804e+00       6.364566968304e-02      -5.406233273279e+01       1.930954723753e-08       1.906414119837e-06       7.911355183111e-07 
  506       2.484490256217e+03       7.743902340348e+00       6.385119492624e-02      -5.302968473657e+01       1.925460350892e-08       1.863342480742e-06       7.738817960053e-07 
  507       2.491008341938e+03       7.658938435296e+00       6.405628859123e-02      -5.197942882127e+01       1.919983020873e-08       1.822484420217e-06       7.566066817474e-07 
  508       2.497318714145e+03       7.578120969148e+00       6.426092929960e-02      -5.091212488668e+01       1.914523420497e-08       1.783829246860e-06       7.393120708427e-07 
  509       2.503420524115e+03       7.501485013749e+00       6.446509543194e-02      -4.982834325181e+01       1.909082205071e-08       1.747365306417e-06       7.219998731902e-07 
  510       2.509312938980e+03       7.429065538651e+00       6.466876512677e-02      -4.872866470794e+01       1.903659997532e-08       1.713079969828e-06       7.046720132645e-07 
  511       2.514995141856e+03       7.360897409476e+00       6.487191627955e-02      -4.761368057164e+01       1.898257387565e-08       1.680959621226e-06       6.873304300955e-07 
  512       2.520466331965e+03       7.297015386276e+00       6.507452654153e-02      -4.648399273788e+01       1.892874930710e-08       1.650989645879e-06       6.699770772486e-07 
  513       2.525725724755e+03       7.237454121896e+00       6.527657331878e-02      -4.534021373299e+01       1.887513147459e-08       1.623154418079e-06       6.526139228041e-07 
  514       2.530772552029e+03       7.182248160335e+00       6.547803377107e-02      -4.418296676777e+01       1.882172522348e-08       1.597437288986e-06       6.352429493359e-07 
  515       2.535606062065e+03       7.131431935107e+00       6.567888481088e-02      -4.301288579053e+01       1.876853503038e-08       1.573820574410e-06       6.178661538902e-07 
  516       2.540225519738e+03       7.085039767604e+00       6.587910310227e-02      -4.183061554010e+01       1.871556499383e-08       1.552285542552e-06       6.004855479634e-07 
  517       2.544630206648e+03       7.043105865454e+00       6.607866505988e-02      -4.063681159890e+01       1.866281882499e-08       1.532812401682e-06       5.831031574798e-07 
  518       2.548819421241e+03       7.005664320889e+00       6.627754684787e-02      -3.943214044600e+01       1.861029983809e-08       1.515380287774e-06       5.657210227684e-07 
  519       2.552792478931e+03       6.972749109100e+00       6.647572437884e-02      -3.821727951012e+01       1.855801094095e-08       1.499967252085e-06       5.483411985395e-07 
  520       2.556548712227e+03       6.944394086604e+00       6.667317331279e-02      -3.699291722274e+01       1.850595462527e-08       1.486550248682e-06       5.309657538611e-07 
  521       2.560087470852e+03       6.920632989599e+00       6.686986905606e-02      -3.575975307107e+01       1.845413295695e-08       1.475105121915e-06       5.135967721343e-07 
  522       2.563408121872e+03       6.901499432335e+00       6.706578676028e-02      -3.451849765117e+01       1.840254756618e-08       1.465606593846e-06       4.962363510682e-07 
  523       2.566510049814e+03       6.887026905464e+00       6.726090132132e-02      -3.326987272096e+01       1.835119963757e-08       1.458028251614e-06       4.788866026553e-07 
  524       2.569392656793e+03       6.877248774414e+00       6.745518737823e-02      -3.201461125323e+01       1.830008990011e-08       1.452342534762e-06       4.615496531450e-07 
  525       2.572055362635e+03       6.872198277739e+00       6.764861931215e-02      -3.075345748878e+01       1.824921861706e-08       1.448520722495e-06       4.442276430179e-07 
  526       2.574497604997e+03       6.871908525488e+00       6.784117124534e-02      -2.948716698936e+01       1.819858557571e-08       1.446532920905e-06       4.269227269584e-07 
  527       2.576718839497e+03       6.876412497566e+00       6.803281704003e-02      -2.821650669080e+01       1.814819007713e-08       1.446348050128e-06       4.096370738283e-07 
  528       2.578718539831e+03       6.885743042092e+00       6.822353029743e-02      -2.694225495599e+01       1.809803092571e-08       1.447933831457e-06       3.923728666385e-07 
  529       2.580496197902e+03       6.899932873764e+00       6.841328435664e-02      -2.566520162799e+01       1.804810641873e-08       1.451256774406e-06       3.751323025213e-07 
  530       2.582051323938e+03       6.919014572216e+00       6.860205229362e-02      -2.438614808302e+01       1.799841433570e-08       1.456282163709e-06       3.579175927012e-07 
  531       2.583383446619e+03       6.943020580388e+00       6.878980692011e-02      -2.310590728353e+01       1.794895192774e-08       1.462974046284e-06       3.407309624666e-07 
  532       2.584492113201e+03       6.971983202878e+00       6.897652078258e-02      -2.182530383125e+01       1.789971590675e-08       1.471295218130e-06       3.235746511394e-07 
  533       2.585376889636e+03       7.005934604310e+00       6.916216616121e-02      -2.054517402024e+01       1.785070243457e-08       1.481207211184e-06       3.064509120456e-07 
  534       2.586037360700e+03       7.044906807693e+00       6.934671506879e-02      -1.926636588989e+01       1.780190711196e-08       1.492670280116e-06       2.893620124845e-07 
  535       2.586473130112e+03       7.088931692784e+00       6.953013924967e-02      -1.798973927805e+01       1.775332496757e-08       1.505643389081e-06       2.723102336978e-07 
  536       2.586683820661e+03       7.138040994446e+00       6.971241017874e-02      -1.671616587398e+01       1.770495044674e-08       1.520084198409e-06       2.552978708379e-07 
  537       2.586669074327e+03       7.192266301016e+00       6.989349906033e-02      -1.544652927148e+01       1.765677740024e-08       1.535949051253e-06       2.383272329364e-07 
  538       2.586428552405e+03       7.251639052660e+00       7.007337682719e-02      -1.418172502189e+01       1.760879907292e-08       1.553192960181e-06       2.214006428714e-07 
  539       2.585961935632e+03       7.316190539739e+00       7.025201413943e-02      -1.292266068712e+01       1.756100809221e-08       1.571769593713e-06       2.045204373346e-07 
  540       2.585268924304e+03       7.385951901168e+00       7.042938138342e-02      -1.167025589275e+01       1.751339645657e-08       1.591631262808e-06       1.876889667981e-07 
  541       2.584349238404e+03       7.460954122779e+00       7.060544867082e-02      -1.042544238104e+01       1.746595552387e-08       1.612728907303e-06       1.709085954807e-07 
  542       2.583202617725e+03       7.541228035682e+00       7.078018583743e-02      -9.189164063966e+00       1.741867599952e-08       1.635012082295e-06       1.541817013131e-07 
  543       2.581828821992e+03       7.626804314628e+00       7.095356244222e-02      -7.962377076299e+00       1.737154792472e-08       1.658428944472e-06       1.375106759037e-07 
  544       2.580228054628e+03       7.717702459301e+00       7.112555173906e-02      -6.745961966293e+00       1.732456338541e-08       1.682932877438e-06       1.208976895074e-07 
  545       2.578402246251e+03       7.813897417452e+00       7.129614271116e-02      -5.540457577546e+00       1.727772482350e-08       1.708502688251e-06       1.043439756262e-07 
  546       2.576353805770e+03       7.915352065400e+00       7.146532835657e-02      -4.346320150721e+00       1.723103714539e-08       1.735123193132e-06       8.785051767160e-08 
  547       2.574085200135e+03       8.022028138209e+00       7.163310174509e-02      -3.164010559097e+00       1.718450503510e-08       1.762778645531e-06       7.141828105695e-08 
  548       2.571598954641e+03       8.133886223598e+00       7.179945601875e-02      -1.993994326050e+00       1.713813294865e-08       1.791452730312e-06       5.504821287301e-08 
  549       2.568897653219e+03       8.250885755838e+00       7.196438439241e-02      -8.367416425400e-01       1.709192510829e-08       1.821128557931e-06       3.874124156187e-08 
  550       2.565983938732e+03       8.372985009658e+00       7.212788015429e-02       3.072726154091e-01       1.704588549678e-08       1.851788658574e-06       2.249827658928e-08 
  551       2.562860513268e+03       8.500141094144e+00       7.228993666654e-02       1.437568869223e+00       1.700001785150e-08       1.883414976291e-06       6.320208115552e-09 
  552       2.559530138438e+03       8.632309946646e+00       7.245054736576e-02       2.553662820297e+00       1.695432565865e-08       1.915988863094e-06      -9.792093335117e-09 
  553       2.555995635668e+03       8.769446326676e+00       7.260970576359e-02       3.655065432505e+00       1.690881214725e-08       1.949491073040e-06      -2.583777720679e-08 
  554       2.552259886498e+03       8.911503809811e+00       7.276740544727e-02       4.741282914727e+00       1.686348028318e-08       1.983901756286e-06      -4.181601324552e-08 
  555       2.548325832871e+03       9.058434781600e+00       7.292364008013e-02       5.811816703356e+00       1.681833276312e-08       2.019200453126e-06      -5.772599183453e-08 
  556       2.544196477433e+03       9.210190431460e+00       7.307840340221e-02       6.866163444817e+00       1.677337200848e-08       2.055366088008e-06      -7.356692433097e-08 
  557       2.539874883825e+03       9.366720746584e+00       7.323168923078e-02       7.903814978086e+00       1.672860015924e-08       2.092376963519e-06      -8.933804340420e-08 
  558       2.535364176982e+03       9.527974505838e+00       7.338349146091e-02       8.924258317205e+00       1.668401906770e-08       2.130210754357e-06      -1.050386033755e-07 
  559       2.530667543420e+03       9.693899273669e+00       7.353380406599e-02       9.926975633798e+00       1.663963029229e-08       2.168844501277e-06      -1.206678805595e-07 
  560       2.525788231541e+03       9.864441394005e+00       7.368262109833e-02       1.091144423959e+01       1.659543509118e-08       2.208254605014e-06      -1.362251736067e-07 
  561       2.520729551920e+03       1.003954598415e+01       7.382993668968e-02       1.187713656890e+01       1.655143441596e-08       2.248416820185e-06      -1.517098038484e-07 
  562       2.515494877604e+03       1.021915692871e+01       7.397574505179e-02       1.282352016122e+01       1.650762890518e-08       2.289306249168e-06      -1.671211156418e-07 
  563       2.510087644405e+03       1.040321687346e+01       7.412004047696e-02       1.375005764366e+01       1.646401887787e-08       2.330897335957e-06      -1.824584767180e-07 
  564       2.504511351196e+03       1.059166721928e+01       7.426281733861e-02       1.465620671349e+01       1.642060432700e-08       2.373163860000e-06      -1.977212785306e-07 
  565       2.498769560205e+03       1.078444811604e+01       7.440407009181e-02       1.554142012068e+01       1.637738491288e-08       2.416078930007e-06      -2.129089366062e-07 
  566       2.492865897313e+03       1.098149845649e+01       7.454379327385e-02       1.640514565038e+01       1.633435995650e-08       2.459614977742e-06      -2.280208908964e-07 
  567       2.486804052343e+03       1.118275587021e+01       7.468198150478e-02       1.724682610546e+01       1.629152843284e-08       2.503743751789e-06      -2.430566061312e-07 
  568       2.480587779361e+03       1.138815671744e+01       7.481862948798e-02       1.806589928903e+01       1.624888896404e-08       2.548436311298e-06      -2.580155721739e-07 
  569       2.474220896969e+03       1.159763608305e+01       7.495373201068e-02       1.886179798693e+01       1.620643981266e-08       2.593663019705e-06      -2.728973043779e-07 
  570       2.467707288596e+03       1.181112777042e+01       7.508728394457e-02       1.963394995027e+01       1.616417887473e-08       2.639393538434e-06      -2.877013439443e-07 
  571       2.461050902799e+03       1.202856429532e+01       7.521928024628e-02       2.038177787794e+01       1.612210367281e-08       2.685596820575e-06      -3.024272582819e-07 
  572       2.454255753555e+03       1.224987687983e+01       7.534971595800e-02       2.110469939913e+01       1.608021134903e-08       2.732241104537e-06      -3.170746413680e-07 
  573       2.447325920555e+03       1.247499544625e+01       7.547858620798e-02       2.180212705582e+01       1.603849865801e-08       2.779293907684e-06      -3.316431141110e-07 
  574       2.440265549501e+03       1.270384861100e+01       7.560588621114e-02       2.247346828535e+01       1.599696195974e-08       2.826722019942e-06      -3.461323247146e-07 
  575       2.433078852400e+03       1.293636367851e+01       7.573161126955e-02       2.311812540288e+01       1.595559721238e-08       2.874491497390e-06      -3.605419490435e-07 
  576       2.425770107858e+03       1.317246663513e+01       7.585575677304e-02       2.373549558393e+01       1.591439996508e-08       2.922567655824e-06      -3.748716909902e-07 
  577       2.418343661378e+03       1.341208214303e+01       7.597831819975e-02       2.432497084693e+01       1.587336535067e-08       2.970915064301e-06      -3.891212828443e-07 
  578       2.410803925650e+03       1.365513353411e+01       7.609929111665e-02       2.488593803567e+01       1.583248807828e-08       3.019497538659e-06      -4.032904856619e-07 
  579       2.403155380851e+03       1.390154280389e+01       7.621867118012e-02       2.541777880185e+01       1.579176242594e-08       3.068278135018e-06      -4.173790896382e-07 
  580       2.395402574937e+03       1.415123060543e+01       7.633645413647e-02       2.591986958763e+01       1.575118223315e-08       3.117219143255e-06      -4.313869144799e-07 
  581       2.387550123939e+03       1.440411624321e+01       7.645263582257e-02       2.639158160807e+01       1.571074089329e-08       3.166282080454e-06      -4.453138097805e-07 
  582       2.379602712257e+03       1.466011766705e+01       7.656721216629e-02       2.683228083373e+01       1.567043134607e-08       3.215427684345e-06      -4.591596553965e-07 
  583       2.371564895222e+03       1.491915077428e+01       7.668018190048e-02       2.724142858700e+01       1.563024798129e-08       3.264623655787e-06      -4.729241133009e-07 
  584       2.363440500765e+03       1.518112730944e+01       7.679155477791e-02       2.761888612760e+01       1.559019247048e-08       3.313868218667e-06      -4.866058721507e-07 
  585       2.355233213384e+03       1.544595690005e+01       7.690134356263e-02       2.796461764161e+01       1.555026821059e-08       3.363167428455e-06      -5.002033752023e-07 
  586       2.346946770747e+03       1.571354773730e+01       7.700956133667e-02       2.827859033408e+01       1.551047843493e-08       3.412527504096e-06      -5.137150664076e-07 
  587       2.338584963921e+03       1.598380656967e+01       7.711622150158e-02       2.856077444706e+01       1.547082620934e-08       3.461954829577e-06      -5.271393905333e-07 
  588       2.330151637595e+03       1.625663869664e+01       7.722133777996e-02       2.881114327751e+01       1.543131442838e-08       3.511455955504e-06      -5.404747932804e-07 
  589       2.321650690303e+03       1.653194796227e+01       7.732492421691e-02       2.902967319535e+01       1.539194581146e-08       3.561037600682e-06      -5.537197214056e-07 
  590       2.313086074657e+03       1.680963674894e+01       7.742699518159e-02       2.921634366138e+01       1.535272289894e-08       3.610706653702e-06      -5.668726228415e-07 
  591       2.304461797562e+03       1.708960597096e+01       7.752756536871e-02       2.937113724528e+01       1.531364804822e-08       3.660470174534e-06      -5.799319468192e-07 
  592       2.295781920449e+03       1.737175506824e+01       7.762664980005e-02       2.949403964360e+01       1.527472342976e-08       3.710335396122e-06      -5.928961439902e-07 
  593       2.287050559497e+03       1.765598199997e+01       7.772426382595e-02       2.958503969771e+01       1.523595102311e-08       3.760309725988e-06      -6.057636665496e-07 
  594       2.278271885859e+03       1.794218323823e+01       7.782042312682e-02       2.964412941182e+01       1.519733261286e-08       3.810400747844e-06      -6.185329683597e-07 
  595       2.269450125887e+03       1.823025376170e+01       7.791514371469e-02       2.967130397091e+01       1.515886978458e-08       3.860616223204e-06      -6.312025050745e-07 
  596       2.260589561356e+03       1.852008704928e+01       7.800844193465e-02       2.966656175874e+01       1.512056392073e-08       3.910964093006e-06      -6.437707342640e-07 
  597       2.251694529693e+03       1.881157507379e+01       7.810033446644e-02       2.962990437580e+01       1.508241619653e-08       3.961452479237e-06      -6.562361155404e-07 
  598       2.242769424198e+03       1.910460829557e+01       7.819083832588e-02       2.956133665735e+01       1.504442757580e-08       4.012089686567e-06      -6.685971106838e-07 
  599       2.233818694271e+03       1.939907565620e+01       7.827997086644e-02       2.946086669130e+01       1.500659880674e-08       4.062884203985e-06      -6.808521837690e-07 
  600       2.224846845639e+03       1.969486457213e+01       7.836774978071e-02       2.932850583628e+01       1.496893041771e-08       4.113844706443e-06      -6.929998012932e-07 
  601       2.215858440578e+03       1.999186092832e+01       7.845419310194e-02       2.916426873956e+01       1.493142271298e-08       4.164980056504e-06      -7.050384323033e-07 
  602       2.206858098140e+03       2.028994907193e+01       7.853931920551e-02       2.896817335506e+01       1.489407576838e-08       4.216299306000e-06      -7.169665485252e-07 
  603       2.197850494378e+03       2.058901180597e+01       7.862314681050e-02       2.874024096132e+01       1.485688942703e-08       4.267811697688e-06      -7.287826244928e-07 
  604       2.188840362572e+03       2.088893038296e+01       7.870569498112e-02       2.848049617945e+01       1.481986329489e-08       4.319526666920e-06      -7.404851376775e-07 
  605       2.179832493453e+03       2.118958449857e+01       7.878698312829e-02       2.818896699116e+01       1.478299673640e-08       4.371453843313e-06      -7.520725686192e-07 
  606       2.170831735429e+03       2.149085228530e+01       7.886703101111e-02       2.786568475669e+01       1.474628887006e-08       4.423603052427e-06      -7.635434010572e-07 
  607       2.161842994810e+03       2.179261030613e+01       7.894585873839e-02       2.751068423281e+01       1.470973856387e-08       4.475984317449e-06      -7.748961220615e-07 
  608       2.152871236032e+03       2.209473354818e+01       7.902348677014e-02       2.712400359082e+01       1.467334443090e-08       4.528607860882e-06      -7.861292221660e-07 
  609       2.143921481886e+03       2.239709541639e+01       7.909993591909e-02       2.670568443447e+01       1.463710482470e-08       4.581484106236e-06      -7.972411955005e-07 
  610       2.134998813738e+03       2.269956772711e+01       7.917522735219e-02       2.625577181799e+01       1.460101783472e-08       4.634623679736e-06      -8.082305399250e-07 
  611       2.126108371760e+03       2.300202070185e+01       7.924938259214e-02       2.577431426405e+01       1.456508128168e-08       4.688037412020e-06      -8.190957571633e-07 
  612       2.117255355150e+03       2.330432296088e+01       7.932242351889e-02       2.526136378172e+01       1.452929271296e-08       4.741736339857e-06      -8.298353529384e-07 
  613       2.108445022360e+03       2.360634151689e+01       7.939437237113e-02       2.471697588450e+01       1.449364939784e-08       4.795731707861e-06      -8.404478371074e-07 
  614       2.099682691321e+03       2.390794176869e+01       7.946525174782e-02       2.414120960823e+01       1.445814832282e-08       4.850034970216e-06      -8.509317237979e-07 
  615       2.090973739669e+03       2.420898749481e+01       7.953508460969e-02       2.353412752911e+01       1.442278618683e-08       4.904657792404e-06      -8.612855315445e-07 
  616       2.082323604966e+03       2.450934084722e+01       7.960389428077e-02       2.289579578169e+01       1.438755939647e-08       4.959612052940e-06      -8.715077834262e-07 
  617       2.073737784932e+03       2.480886234493e+01       7.967170444986e-02       2.222628407680e+01       1.435246406111e-08       5.014909845113e-06      -8.815970072042e-07 
  618       2.065221837666e+03       2.510741086769e+01       7.973853917208e-02       2.152566571957e+01       1.431749598806e-08       5.070563478731e-06      -8.915517354605e-07 
  619       2.056781381870e+03       2.540484364963e+01       7.980442287034e-02       2.079401762739e+01       1.428265067767e-08       5.126585481873e-06      -9.013705057369e-07 
  620       2.048422097078e+03       2.570101627294e+01       7.986938033690e-02       2.003142034789e+01       1.424792331833e-08       5.182988602646e-06      -9.110518606750e-07 
  621       2.040149723879e+03       2.599578266148e+01       7.993343673482e-02       1.923795807693e+01       1.421330878153e-08       5.239785810952e-06      -9.205943481566e-07 
  622       2.031969476064e+03       2.628900606941e+01       7.999661715849e-02       1.841377134518e+01       1.417880298744e-08       5.296985730981e-06      -9.299966413574e-07 
  623       2.023884261478e+03       2.658059234229e+01       8.005894530064e-02       1.755921639681e+01       1.414440708217e-08       5.354578758743e-06      -9.392579032582e-07 
  624       2.015896419937e+03       2.687045742257e+01       8.012044475710e-02       1.667470957989e+01       1.411012344574e-08       5.412550460948e-06      -9.483774352019e-07 
  625       2.008008307576e+03       2.715851642230e+01       8.018113946633e-02       1.576067504987e+01       1.407595433639e-08       5.470886097908e-06      -9.573545583876e-07 
  626       2.000222296892e+03       2.744468362017e+01       8.024105371080e-02       1.481754480396e+01       1.404190188802e-08       5.529570621048e-06      -9.661886141260e-07 
  627       1.992540776786e+03       2.772887245857e+01       8.030021211835e-02       1.384575871535e+01       1.400796810759e-08       5.588588670427e-06      -9.748789640959e-07 
  628       1.984966152609e+03       2.801099554068e+01       8.035863966361e-02       1.284576456751e+01       1.397415487245e-08       5.647924572235e-06      -9.834249906018e-07 
  629       1.977500846204e+03       2.829096462751e+01       8.041636166932e-02       1.181801808851e+01       1.394046392772e-08       5.707562336291e-06      -9.918260968327e-07 
  630       1.970147295946e+03       2.856869063497e+01       8.047340380772e-02       1.076298298526e+01       1.390689688360e-08       5.767485653531e-06      -1.000081707121e-06 
  631       1.962907956793e+03       2.884408363094e+01       8.052979210195e-02       9.681130977849e+00       1.387345521266e-08       5.827677893487e-06      -1.008191267205e-06 
  632       1.955785300318e+03       2.911705283233e+01       8.058555292736e-02       8.572941833783e+00       1.384014024717e-08       5.888122101760e-06      -1.016154244486e-06 
  633       1.948781814764e+03       2.938750660214e+01       8.064071301296e-02       7.438903402313e+00       1.380695317629e-08       5.948800997483e-06      -1.023970128295e-06 
  634       1.941900005076e+03       2.965535244653e+01       8.069529944274e-02       6.279511648701e+00       1.377389504339e-08       6.009696970777e-06      -1.031638430156e-06 
  635       1.935142392953e+03       2.992049701186e+01       8.074933965705e-02       5.095270688516e+00       1.374096674319e-08       6.070792080199e-06      -1.039158684048e-06 
  636       1.928511516886e+03       3.018284608180e+01       8.080286145398e-02       3.886692821921e+00       1.370816901900e-08       6.132068050183e-06      -1.046530446670e-06 
  637       1.922009932204e+03       3.044230457434e+01       8.085589299075e-02       2.654298567957e+00       1.367550245990e-08       6.193506268472e-06      -1.053753297711e-06 
  638       1.915640211115e+03       3.069877653890e+01       8.090846278503e-02       1.398616698838e+00       1.364296749786e-08       6.255087783542e-06      -1.060826840115e-06 
  639       1.909404942749e+03       3.095216515336e+01       8.096059971639e-02       1.201842742323e-01       1.361056440489e-08       6.316793302016e-06      -1.067750700348e-06 
  640       1.903306733204e+03       3.120237272114e+01       8.101233302760e-02      -1.180453324446e+00       1.357829329017e-08       6.378603186079e-06      -1.074524528670e-06 
  641       1.897348205586e+03       3.144930066826e+01       8.106369232604e-02      -2.502742359748e+00       1.354615409707e-08       6.440497450871e-06      -1.081147999405e-06 
  642       1.891532000055e+03       3.169284954041e+01       8.111470758508e-02      -3.846120703906e+00       1.351414660030e-08       6.502455761883e-06      -1.087620811208e-06 
  643       1.885860773864e+03       3.193291900000e+01       8.116540914540e-02      -5.210017804542e+00       1.348227040288e-08       6.564457432343e-06      -1.093942687345e-06 
  644       1.880337201406e+03       3.216940782321e+01       8.121582771645e-02      -6.593854650380e+00       1.345052493321e-08       6.626481420589e-06      -1.100113375959e-06 
  645       1.874963974256e+03       3.240221389711e+01       8.126599437773e-02      -7.997043736961e+00       1.341890944203e-08       6.688506327442e-06      -1.106132650348e-06 
  646       1.869743801213e+03       3.263123421667e+01       8.131594058024e-02      -9.418989032350e+00       1.338742299943e-08       6.750510393561e-06      -1.112000309237e-06 
  647       1.864679408347e+03       3.285636488184e+01       8.136569814779e-02      -1.085908594285e+01       1.335606449177e-08       6.812471496805e-06      -1.117716177061e-06 
  648       1.859773539034e+03       3.307750109461e+01       8.141529927843e-02      -1.231672127873e+01       1.332483261865e-08       6.874367149566e-06      -1.123280104232e-06 
  649       1.855028954009e+03       3.329453715607e+01       8.146477654576e-02      -1.379127321989e+01       1.329372588975e-08       6.936174496118e-06      -1.128691967427e-06 
  650       1.850448431403e+03       3.350736646351e+01       8.151416290037e-02      -1.528211128164e+01       1.326274262182e-08       6.997870309936e-06      -1.133951669861e-06 
  651       1.846034766786e+03       3.371588150743e+01       8.156349167116e-02      -1.678859628035e+01       1.323188093543e-08       7.059430991025e-06      -1.139059141567e-06 
  652       1.841790773214e+03       3.391997386864e+01       8.161279656674e-02      -1.831008029921e+01       1.320113875189e-08       7.120832563227e-06      -1.144014339681e-06 
  653       1.837719281268e+03       3.411953421529e+01       8.166211167679e-02      -1.984590665390e+01       1.317051379003e-08       7.182050671530e-06      -1.148817248721e-06 
  654       1.833823139100e+03       3.431445229997e+01       8.171147147343e-02      -2.139540985834e+01       1.314000356302e-08       7.243060579366e-06      -1.153467880870e-06 
  655       1.830105212476e+03       3.450461695677e+01       8.176091081261e-02      -2.295791559038e+01       1.310960537510e-08       7.303837165896e-06      -1.157966276264e-06 
  656       1.826568384816e+03       3.468991609831e+01       8.181046493548e-02      -2.453274065751e+01       1.307931631837e-08       7.364354923296e-06      -1.162312503268e-06 
  657       1.823215557242e+03       3.487023671283e+01       8.186016946973e-02      -2.611919296258e+01       1.304913326950e-08       7.424587954027e-06      -1.166506658772e-06 
  658       1.820049648616e+03       3.504546486126e+01       8.191006043102e-02      -2.771657146952e+01       1.301905288641e-08       7.484509968106e-06      -1.170548868473e-06 
  659       1.817073595587e+03       3.521548567425e+01       8.196017422430e-02      -2.932416616905e+01       1.298907160500e-08       7.544094280356e-06      -1.174439287162e-06 
  660       1.814290352633e+03       3.538018334928e+01       8.201054764520e-02      -3.094125804435e+01       1.295918563574e-08       7.603313807660e-06      -1.178178099015e-06 
  661       1.811702319384e+03       3.553945749679e+01       8.206121450243e-02      -3.256714415151e+01       1.292939195913e-08       7.662144897781e-06      -1.181765527434e-06 
  662       1.809309608643e+03       3.569327258032e+01       8.211219540044e-02      -3.420121353713e+01       1.289969136689e-08       7.720578960536e-06      -1.185201864343e-06 
  663       1.807111740257e+03       3.584160956080e+01       8.216350773413e-02      -3.584287292700e+01       1.287008554788e-08       7.778611215369e-06      -1.188487442433e-06 
  664       1.805108210266e+03       3.598444964776e+01       8.221516904793e-02      -3.749152173562e+01       1.284057609950e-08       7.836236894801e-06      -1.191622625996e-06 
  665       1.803298490787e+03       3.612177430080e+01       8.226719703620e-02      -3.914655203887e+01       1.281116452593e-08       7.893451244811e-06      -1.194607811228e-06 
  666       1.801682029901e+03       3.625356523121e+01       8.231960954371e-02      -4.080734854654e+01       1.278185223635e-08       7.950249525220e-06      -1.197443426531e-06 
  667       1.800258251542e+03       3.637980440346e+01       8.237242456606e-02      -4.247328857500e+01       1.275264054305e-08       8.006627010074e-06      -1.200129932818e-06 
  668       1.799026555378e+03       3.650047403678e+01       8.242566025016e-02      -4.414374201972e+01       1.272353065963e-08       8.062578988033e-06      -1.202667823815e-06 
  669       1.797986316700e+03       3.661555660671e+01       8.247933489463e-02      -4.581807132793e+01       1.269452369913e-08       8.118100762756e-06      -1.205057626368e-06 
  670       1.797136886308e+03       3.672503484660e+01       8.253346695029e-02      -4.749563147121e+01       1.266562067217e-08       8.173187653291e-06      -1.207299900750e-06 
  671       1.796477590396e+03       3.682889174923e+01       8.258807502057e-02      -4.917576991805e+01       1.263682248510e-08       8.227834994468e-06      -1.209395240970e-06 
  672       1.796007730439e+03       3.692711056830e+01       8.264317786199e-02      -5.085782660650e+01       1.260812993801e-08       8.282038137287e-06      -1.211344275078e-06 
  673       1.795726583079e+03       3.701967481999e+01       8.269879438456e-02      -5.254113391674e+01       1.257954372295e-08       8.335792449319e-06      -1.213147665478e-06 
  674       1.795633400012e+03       3.710656828452e+01       8.275494365228e-02      -5.422501664368e+01       1.255106442188e-08       8.389093315094e-06      -1.214806109237e-06 
